start	end	text
0	4640	or
4640	9640	head
9640	12940	the
12940	19940	the
21640	29780	toward
30640	36780	and
36780	45260	the
46660	59740	the
59740	64740	the
64740	66740	the
66740	71740	the
71740	76740	the
76740	83740	the
83740	85420	the
85420	92420	the
94260	94260	
114620	121620	the
123740	130740	the
134700	141700	the
143740	145740	the
173740	175740	you
203740	205740	you
233740	235740	you
263740	265740	you
293740	295740	you
323740	325740	you
353740	355740	you
383740	385740	you
413740	415740	you
443740	445740	you
473740	475740	you
503740	505740	you
533740	535740	you
535740	537740	you
537740	539740	you
539740	541740	you
541740	543740	you
543740	545740	you
545740	547740	you
547740	549740	you
549740	551740	hello, New York
555740	562740	from the fabulous Gramercy Theatre in downtown, uh, Greenwich, uh, upper, upper East Greenwich,
562740	564740	it's, Harmontown is now in session
564740	570740	let's bring to the stage Spencer Crittenden
580740	582740	hey guys
582740	584740	oh shit
584740	588740	and the mayor of Harmontown, Mr. Dan Harmon
588740	590740	Dan Harmon
590740	594740	thank you, New York, thank you
594740	596740	oh yeah
596740	598740	uh uh uh
598740	600740	yeah, we did a little experimental thing
600740	602740	I did some typing before the show
602740	604740	is this the place where we did that the first time?
604740	606740	no, that was uh
606740	608740	that was Canada, where everything is an experiment
608740	610740	thank you, lights
610740	612740	uh uh uh
612740	614740	thank you so much, I know it's a
614740	616740	you know, your uh, what do you call it, your uh, circadian schedule
616740	618740	is that what it's called?
618740	620740	your circadian, uh, rhythm
620740	622740	you know
622740	624740	rhythm
624740	628740	the sine wave of your, of your circadian, uh, ups and downs
628740	630740	oh, rhythm
630740	632740	it's, I'll look it up later
632740	634740	uh
634740	640740	it's probably telling you that nothing is interesting or funny, or if you're drunk, that there's something wrong with you
640740	644740	I, you know, I can't combat that
644740	646740	right, we're doing our jobs, you guys gotta step up
646740	650740	right, but I did, cause I thought, okay, so I, wait
652740	656740	I mean, you don't have to wait, you are waiting, you're an audience, that's what you do
656740	658740	I don't have to tell you to wait
658740	662740	sorry, I'm sorry, I, I, I, I, I made, I made like a
662740	666740	on the way here in the cab, I made a powerpoint on the
666740	668740	that's it
668740	670740	wait
670740	672740	wait
672740	675740	okay, I don't believe he said I was here somewhere
676740	678740	Levi, is it
678740	680740	is it
681740	683740	woooo
683740	685740	oh, it's in preview, okay
685740	687740	do you have open MU on that thing?
687740	689740	we should play Mario
689740	691740	oh, there it is, okay
691740	693740	wait, I can, I think you just, okay
693740	695740	okay
695740	697740	alright
697740	701740	Steve Levi, everybody
701740	703740	yes, yes
703740	708740	alright, my presentation, for those of you who are later listening and who didn't pay a million dollars
708740	712740	so who cares about your needs, but for those of you who are listening
712740	717740	the show is, this slideshow is called New York Show, why it will be great
717740	719740	that's the first slide, and then
719740	721740	okay, what, alright
721740	725740	alright, let's not really, okay
725740	727740	I don't know if
727740	733740	I didn't expect it to be this bad
733740	735740	alright
735740	740740	it's supposed to still be able to be a slideshow, but they're just scrolling through like a papyrus on screen
740740	746740	what is a show, a show is entertainment, success, connection, and there's a boat, because it's a
746740	749740	why was that boat all wrinkly?
749740	754740	this is, this is a, there's a quote slide with, Johnny Appleseed said type quote here, and then
754740	759740	alright, so New York and Dan Harmon are urban
759740	768740	but they see, the thing is, these are supposed to be slides, so then it's
768740	772740	then it would, it would appear that the word uncompromising appeared underneath the word urban, but
772740	776740	instead it's just scrolling through, and
776740	780740	also my name, my first name's in all caps, because
780740	787740	the phone knows me that way, and it's urban, we're
787740	791740	we're urban, we're uncompromising, we're offended by 9-11
791740	798740	very much so, to the core, and we're efficient, but there's a triangle I couldn't get rid of
798740	802740	New York and Dan Harmon are okay, looking from a distance
