start	end	text
0	17440	The Miami, all of the greatest sports team in the world, the Miami, he beat the fuck out
17440	18440	of this city.
18440	19440	What the fuck is going on here?
19440	20440	It's Marvin Charles.
20440	21440	I guess I say who I am first, right?
21440	27680	I'm the ugly Jeff Davis.
27680	32800	And then who's next?
32800	35880	Dan or Spencer.
35880	43320	And the grand dragon, what are you looking at?
43320	44880	Spencer Grinhead.
44880	64520	And now, the mayor and chief of Harlandown, Dan Harlandown.
64520	72400	Thank you Miami, thank you, thank you.
72400	81880	Thank you so much, that was a very warm welcome, you guys are very enthusiastic, because you
81880	83040	don't get to see me that often, right?
83040	90480	How many people are from Florida?
90480	91480	One person raised their hand.
91480	99040	There's nothing wrong with that, I don't know why I'm pointing it out, whatever.
99040	104800	There's no kids here, is there?
104800	107800	I didn't know how this was billed or what this is.
107800	117840	My podcast is talking about my wiener and porn and whatever comes to mind.
117840	118840	Your wiener?
118840	122720	My wiener usually comes to mind.
122720	127120	Thank you so much for having us, we're here for those of you listening in podcast form,
127120	130240	we're here at, is it super con?
130240	131480	It's magic city.
131480	135320	Magic city, I'm so sorry.
135320	139120	It's their seventh con this year, right?
139120	144560	I had one job, I could have learned the name of the fucking convention, and I am truly
144560	145560	true.
145560	146560	I didn't even know what Spencer was.
146560	147560	No, you nailed that.
147560	148560	He's a grand dragon.
148560	149560	Grand wizard.
149560	152560	Are we going to play the KKK today?
153560	156560	Are we going to play the KKK today?
156560	157560	Yeah, yeah.
157560	162560	An exciting new special edition of Harmontown.
162560	168560	That might be a discomfortingly feasible this far south, I don't know.
168560	172160	It's going to be the only Harmontown I won't say nigger in.
172160	173160	Oh Jesus.
177160	180160	I said I won't.
180160	182160	Jesus.
182760	185760	I'm moving on.
185760	190760	We have different philosophies about the use of that word.
190760	195760	I only use it while freestyling in my kitchen.
195760	199760	Or with pet names with women.
199760	202760	It's true, I'll come clean about that stuff.
202760	208760	Because for me it's not like an evil word, I don't believe in hocus pocus, words are
208760	209760	bad and all that stuff.
210360	219360	I believe in social, I put myself in the shoes of a person of color and I wouldn't
219360	224360	want to be put in a position where people are always having to look to check with you
224360	226360	and somebody would be like don't put that on me.
226360	227360	That's why I know.
227360	228360	I just hate black people.
