start	end	text
0	7000	Welcome the mayor of Ryman County, Mr. Dan Hartman.
30000	48000	Thank you. Thank you, Portland. Wow, it's cavernous. This is cavernous. It's good, though.
48000	54000	Dan, could I ask you a personal question?
54000	61000	Yeah. Have you been drinking today? A little bit.
61000	66000	All right, so I just want to get through the Evernote list.
66000	81000	So a guy I met at a bar today, it was his 25th birthday, and I bought him a drink, and he was turning 25,
81000	88000	so I said, man, you've got to do all your shit, 25. I'm 42. It's a bunch of stuff.
88000	95000	Every day, I think I say, well, if I was 25, I'd do this or that. So you've got to do everything.
95000	102000	And he said, yeah. It's like, yeah, you've got to go inner tubing with sluts.
102000	110000	That's what he said, and I wrote it down. He said, I fucked that up. He said, inner tubing with hot sluts.
110000	117000	So he distinguishes those ugly sluts that you don't want to go inner tubing with.
117000	127000	I thought Portland might enjoy that. Do people still inner tube here? Do you guys go on the hot sluts?
127000	134000	Does that make it better? What's the river here? Is it the Deschutes, right? You got the Deschutes here?
134000	136000	Is it the Cooch, the Cooch River?
136000	139000	Willamette.
139000	146000	But you guys have hot sluts here, but they're not more important than the regular sluts, are they?
146000	153000	And they're not better at inner tubing. Right? I don't know. Ask that kid.
153000	155000	Hot sluts.
155000	158000	Hot sluts. Inner tubing with hot sluts.
158000	162000	All right. The last thing on my list.
162000	169000	The last thing on my two-item list is, well, I mean, there's another, there's a side note, which is a Twitter corner.
169000	181000	Does Twitter corner have a theme? Twitter corner.
181000	188000	If you have something to say to me, and you can fit it in a tweet, say it.
188000	194000	If it takes nine tweets, say it somewhere else. That's it. That's it.
199000	201000	I thought that may resonate.
201000	208000	No one wants that in their feed, like the guy with the parentheses, the eight out of nine guy.
208000	212000	And first of all, feminism in the early nineties.
212000	218000	Buddy, it's Twitter. It's a bumper sticker. Just say you like women.
218000	226000	You don't have to say it nine times. Or write a blog. No one will read it. That's the point.
226000	232000	I mean, just don't. I'm blocking everyone now. I block, I block, I block.
232000	234000	How many a day? How many blocks?
234000	241000	I block more people than healthy people eat kale. I block, I block, I get up in the morning and I block.
241000	246000	I start blocking. I just block. That's the end of that corner.
248000	254000	All right. So a guy at the bar across the street. What was it? The queen moon in six pence? What's that place called?
254000	256000	The moon in six pence or something?
256000	261000	There was a guy. So obviously, because I'm doing a show here, some of you were drinking there tonight.
261000	266000	And a lot of you came up to me and were very friendly to me and told me that you like me.
266000	270000	And it was very wonderful. And I enjoy it. And I love your city. And I love you.
270000	277000	There was a guy sitting next to me at the bar who like three hours ago, obviously I've been drinking for six hours.
277000	288000	And the guy the entire time was like, he was just this guy. And he kept going like, what do you do?
288000	293000	And it's like, I do a podcast. That's why they're saying these nice things to me.
293000	302000	What's a podcast? Well, it's a thing. And I have to explain it. And he's like, so it's like radio?
302000	310000	No, it's not. I mean, yes, it's like radio. Fine. Done. Forget it. Just all you have to do is stop talking to me and your troubles will be over.
310000	318000	You don't have to. And he's like, so why are you famous, though? And I'm like, I'm not famous. I'm not there.
318000	324000	You're experiencing people coming up to me in this bar two blocks from the venue. They are excited to see the show.
324000	331000	They're getting a drink before they go and line up. I'm not famous. I'm as famous as you are, kind of like if you like,
331000	338000	wherever you work, if a lot of people worked there and you were going to do karaoke, like that's what's happening.
339000	345000	Well, what's your name? My name is Dan Harmon. Why do you spell it? It's fucking God damn it. What the fuck?
345000	351000	I'm not allowed to do this to other people. H-A-R-M-O-N. Well, I'm going to ask my son.
351000	359000	My son's in college. Would my son hear of you? I said, I bet your fucking ass he has, motherfucker.
359000	365000	That's how good I am at karaoke. Your son. Yeah, I crossed the line there. I was like, I bet your son has.
365000	372000	But then it was three hours later, the guy's like, well, I asked my son and he said, I googled him and I had never heard of him.
372000	381000	Fuck you. I don't know why I'm telling this story, but I was like, I never knew I wanted to be famous until I talked to this guy.
381000	389000	It wasn't even a thing in my mind. I didn't want the guy wants to be clearly he wants to be famous or his son does. I don't know.
390000	400000	I'm just saying. Like, I was fine until I talked to that guy. I found the first dickhead in Portland is my story.
400000	406000	I love Portland. So fun here. We have to fly out. Fuck Portland.
406000	418000	Fuck this city. Let's burn this shit hole down. Fuck Portland. Let's all not get face tattoos.
418000	427000	A lot of face tattoos here. Hey, hey, Portland. You guys have all seen human centipede three, right?
427000	434000	I did. I watched it. Wait, there's a three. Yeah, there's three. What happens in three in the third one?
434000	443000	This is this was on my list of shit to talk about. Yeah, there's okay. So human centipede three.
443000	454000	The how many people have seen human centipede one? I got some 15 percent of the people here. Yeah, that was the eight eight percent.
454000	463000	People have seen human centipede one and two. Just as a side note, how many people have seen human centipede two but not human centipede one?
463000	470000	Just jump to the middle of the saga. Okay, no hands, no hands. So clearly there's a linear appeal. It's like Game of Thrones.
470000	478000	Number two really is the Empire Strikes Back of it all. You don't want to you don't just jump in the middle. Okay, we know that that's important for the research.
478000	484000	Human centipede three. Anybody see it? Okay, a couple. One hand, one hand.
484000	502000	The guy from the first movie, the guy from the first movie is the is a prison warden in the third movie and every movie every movie adds more people like there's three people in the first one.
502000	516000	There's like 24 people I think in the second one and then this one's like a prison. It's like 500 people. So the guy from the first movie is the is a warden.
516000	523000	He's a prison warden, Jeff. And, and he doesn't he doesn't know how to run his prison.
523000	531000	So what does he do? Does he, does he try to seek some solution to his personal problems?
531000	538000	He has this accountant who's like keeps telling him like you I'm telling you and he keeps the accountant keeps showing him.
538000	542000	We're feeding them too much and there's too much poop.
542000	544000	He keeps showing him the first two humans.
544000	548000	Cut down on the food and the poop waste.
548000	560000	The five people who raised their hands know that the human centipede saga has a weird meta like thing going through it where in each movie each movie is about someone who's watched the previous movie.
560000	572000	So the third movie is about a prison warden who is being told by his accountant who has seen both of the previous movies that this is the way to go with the.
572000	577000	And the prison warden is played by the by the same guy that played the doctor in the first movie.
577000	586000	The guy who's like yes poop your diarrhea in the mouth behind you. Yes, I am a doctor.
586000	600000	I love watching people poop into each other. That guy's a Texas warden in the third movie and his accountant says and I wrote it down.
600000	605000	This is the defining moment forty five forty five minutes into human centipede three.
605000	623000	This is after the we've watched the doctor try to castrate people and like like he tries everything he can think of to be a good warden and the and the accountant keeps going like I'm telling you and he keeps holding up the human centipede movies and the warden keeps going.
