start	end	text
0	22080	Oh, yeah. Hello. Welcome to Meltdown Comics. The Nerd Mel Theater in the epicenter of Hollywood,
22080	36480	California. Harbin Town is now in session. Buckle up motherfuckers. Welcome to the stage.
36480	49160	The mayor of Harbin Town, Dan Harmon. Yo, yo, yo, yo, yo, yo, yo, yo. Fuck your mama,
49160	53600	fuck your daddy in the mouth. I fucked your daddy from the north to the south. Predictable
53600	57840	rhymes, I don't care, I'm still rapping. Rapping like I was a butt, that's crappin'.
57840	63280	Crappin' in the toilet, that is your ears. Dominatin' your desires and fears. Freestyle
63280	66800	rapping like I've never done before. Fuck your mama on the ceiling, fuck your mama on
66800	71760	the floor. I'm rapping, freestyle rapping. Sounds like it's written, but I'm freestyle
71760	75920	rapping. Didn't think about it in the green room at all. Now I'm gonna fuck your mama
75920	80000	in the summer and fall. Fuck your mama, fuck your daddy on the street. Fuck your mama in
80000	85200	her mouth, fuck your daddy on his feet. Come on his toes, put on his shoes, take him downtown
85200	90760	and show him the blues. Teach him how to roll with the blacks. Teach him how to feel his
90760	101480	slacks. Take him shopping, take him shopping. Lumberjacks. Yo, yo, yo, what, yo, yo, rapping.
109080	114680	Fuckin' intense. I don't know if you've ever spit fire before, but it comes through you.
114680	121720	Like, the term spit implies that it starts inside you. It's not true. It comes through
121720	128600	the back of your head. It goes back to mythology. There's a, the band-aid on the back of Marcellus
128600	139080	Wallace's neck in Pulp Fiction and in the Coen Brothers movie. That's an old, something Jewish
139080	142520	about the thing on the back of the neck. Now, do you feel that was a one-time thing for tonight
142520	146760	or do you feel that that's gonna stay true throughout the entire show tonight? I'm, I'm,
146760	152600	oh, I'm on fire tonight. I'm gonna, I'm, God, God is above me, right above me, high noon.
154200	157720	Like, like, like, it's just, it's a harmonic convergence. I felt it when I was walking
157720	164760	through. They were playing some, what do you call that? R&B, hip-hop? Yes, hip-hop. I just felt like,
164760	168840	let's give them, let's not talk about it. Let's just fucking, it was phenomenal. What you don't
168840	172920	want to do is look at it and try to capture that same lightning bug in the same jar. No, no,
172920	178200	my biggest challenge, chef, my biggest challenge when I'm freestyle rapping is when I hear, like
178200	185240	you do, it's too good. It sounds written and you heard me address it in the thing. I was panicking.
186440	191240	I was like, oh shit, they're gonna think this is written. I'm not Eminem, I can't write it. Dan,
192440	197320	I don't have it. I'm like him except fuck your hand. Fuck your marker on your hand.
197320	201560	Was that your guilty conscience saying, this sounds written because I did prepare something?
201560	207880	No. I'm Shakespeare. Sounds written because it's fucking, God is writing it.
209960	214040	And so I'm like, guys, I'm sorry. It's like how a magician stops halfway through and he goes,
214040	219160	I'm sorry, I have to remind you again, nothing up my sleeve because this rabbit's just flying out
219160	224040	of hats. Anyways. Now, I mean, what I'm not gonna do, Dan, and I'm saying I'm not going to do this
224040	229720	because I don't want to ruin the experiment. I could play that same beat again and I think
