start	end	text
0	24000	Welcome, one and all, to Meltdown Comics in Hollywood, California.
24000	36000	Hermit Town is now in session.
36000	45000	Please welcome to the stage the mayor of Hermit Town, Mr. Dan Hermit.
45000	49000	Thank you. Wow.
49000	53000	Thank you for coming out on a holiday weekend.
53000	56000	All right, Jeff. We've got a lot to do tonight.
56000	58000	Let's get down to business, Hermit.
58000	62000	Okay, so, Society Corner.
62000	64000	Do you want a theme for that, or no?
64000	65000	You just want to jump in.
65000	66000	I think I got one handy.
66000	76000	Let's do Society Corner.
76000	78000	Some advice about how to run a society.
78000	80000	It's a corner where society lives.
80000	81000	Society Corner.
81000	82000	Society Corner.
82000	85000	Advice how to run society.
85000	87000	How to run a society.
87000	89000	It's a corner where the society lives.
89000	91000	It's called Society Corner.
91000	92000	Corner, corner.
92000	96000	Okay.
96000	97000	Yeah.
97000	99000	We've got them trained to expect less.
99000	100000	You guys understand the show is improvised.
100000	102000	We don't write this shit.
102000	106000	I know it comes off like a highly pomorous gem,
106000	109000	but this is completely just off the shit, off the cuff.
109000	114000	Okay, so, I'm making up no expressions.
114000	116000	It's off the shit.
116000	120000	Spencer, our dungeon master, came up with, and I were driving along.
120000	121000	Spencer is also my chauffeur.
121000	126000	He's my dungeon master chauffeur and B assistant,
126000	131000	as opposed to A assistant, not like apiary.
131000	132000	Is that right, apiary?
132000	133000	Is that B?
133000	134000	Okay.
134000	139000	But we came up with this when we were watching a fire truck drive by us,
139000	141000	and we were talking about, okay, there's fire trucks,
141000	144000	and they, you know, what is it like to be a fireman, you know?
144000	149000	And they sit in that station, and they wait for fire alarms.
149000	152000	And a lot of times, it's like somebody that's been hurt, you know?
152000	155000	They're the first response, often, the paramedics on board.
155000	158000	If somebody just, like, you know, loses a foot or something,
158000	160000	it's not on fire at all.
160000	161000	They're the first there.
161000	164000	So Spencer and I came up with a new pitch,
164000	166000	and if you're listening and you work for civic government,
166000	168000	please take this to heart.
168000	173000	Firefighters should leave for fires earlier
173000	177000	by not getting dressed at the station.
177000	181000	They should take their fire gear with them,
181000	184000	leave the station earlier, thereby increasing chances
184000	188000	of getting to a fire when it's smaller,
188000	192000	and if they need to get dressed, they can do it on site.
192000	195000	Same amount of time increase the chances of catching a fire
195000	197000	when it's smaller, and of course, there's the people
197000	199000	that lost a foot, and it's not on fire at all.
199000	202000	Just show up in a shirt and jeans, take care of it.
202000	203000	Is there a fire?
203000	205000	Oh, let's put on our rubber pants.
205000	208000	Now, the taxpayers would appreciate a good show.
208000	210000	Oh, they're getting in their rubber pants.
210000	212000	Don't do that in the station.
212000	213000	You don't know where you're going.
213000	214000	You don't know how big the fire is.
214000	216000	Get the fire truck over to the fire.
216000	218000	It might be tiny right now.
218000	220000	That's a very good idea.
220000	223000	Do you think that when the dispatch comes out for a call
223000	227000	and they go, hey, we got a guy, he has a broken foot,
227000	230000	they don't get full fire gear, do they?
230000	231000	I don't know.
231000	233000	I don't know how it works, but there's room for improvement.
233000	235000	In my mind, because you see them driving to things
235000	237000	and there's the hook and ladder and there's a dude in the back,
237000	240000	he has his pants on, but he has like a T-shirt on
240000	243000	with the suspenders, and you know why they wear those, right?
243000	245000	I think I've heard that.
246000	249000	But yeah, I think it's a very sound idea.
249000	250000	Okay.
250000	251000	All right.
251000	253000	So I don't know if you want to spend time
253000	254000	on this bartender concept.
254000	256000	We were talking to the green room.
256000	258000	We brought it up.
258000	260000	Last week we talked about, oh, wouldn't it be nice
260000	263000	to have what we're calling a bartender,
263000	266000	but that does not mean anything legally definable.
266000	268000	Yeah, it's not going to be a bartender.
268000	270000	We're worried about the idea that it might be illegal
270000	273000	in some way for meltdown, but we're not going to have
273000	276000	somebody up here serving drinks to the audience
276000	278000	and being paid for that service,
278000	281000	because that would be against the alcohol beverage commission.
281000	283000	Also, the person, and I'm not kidding about this,
283000	285000	they wouldn't be handling liquor at all.
285000	287000	They could just be an ice tender.
287000	288000	Ice tender?
288000	290000	Yeah, they could just put ice in the cups.
290000	292000	There's only one kind of booze up here.
292000	293000	So who's going to pour the vodka in?
293000	294000	No, we wouldn't have the vodka.
294000	296000	The hard part is the ice.
297000	299000	As we learned last week, we spent the whole...
299000	301000	No, the hard part is that it interrupts the show
301000	304000	when people are putting microphones down to deal with alcohol.
304000	305000	Ice.
305000	306000	It's the ice.
306000	307000	It's the ice?
307000	308000	Yeah.
308000	309000	It's easy to pour vodka into a cup.
309000	310000	I've done it a thousand times.
310000	311000	Do you think that...
311000	313000	It's hard to get the ice happening up here.
313000	315000	Would we get in legal trouble if somebody was over here
315000	317000	making me a vodka on the rocks?
317000	319000	Making you a vodka on the rocks?
319000	321000	That I don't know, but I know for sure it's totally legal
321000	323000	for someone to put ice in a cup and hand it to an alcoholic
323000	327000	who has his own designs on the cup, you know?
327000	328000	And they could still be a bartender.
328000	330000	It's just a bar of ice.
330000	331000	They don't have to be...
331000	334000	Then we sidestep all of the municipal issues.
334000	337000	Then you're gonna want to still stop and open up the bottle
337000	338000	and then pour it in?
338000	339000	It's not...
339000	340000	Okay, I think that...
340000	345000	I mean, this conversation is the putting ice in the cup of the evening.
348000	352000	I was just trying to help, like, make it faster.
352000	354000	I don't want anyone to get arrested.
354000	355000	I don't want, like...
355000	357000	I think we just have somebody make you drinks.
357000	358000	All right, okay.
358000	359000	You're a troublemaker.
359000	361000	We're not charging for it.
361000	362000	It's basically...
362000	364000	If Kumail came out here and said...
364000	366000	And you said, hey, Kumail, while I'm talking,
366000	368000	would you grab a cup, put some ice in it,
368000	370000	and throw a little vodka on top of it?
370000	372000	I don't think we'd get in trouble.
372000	374000	We're just meeting a new friend that's gonna do that service.
374000	376000	Okay, how do we meet that person tonight?
376000	379000	That's a conversation we have to have now.
379000	381000	Who traveled the farthest?
381000	383000	This guy.
383000	384000	Nashville?
384000	386000	Can somebody beat Nashville?
386000	387000	North Carolina.
387000	388000	North Carolina.
388000	389000	North Carolina.
389000	390000	South Florida.
390000	391000	Did I hear China?
393000	394000	South Florida?
394000	395000	Versus Australia, they have.
395000	396000	Australia.
396000	397000	Australia.
397000	398000	Australia wins.
398000	399000	Australia, get up here.
399000	400000	Yeah!
400000	401000	If you want.
404000	405000	Putsman!
408000	410000	If this is a stunt, you better be willing to fake
410000	412000	one of the hardest accents there is.
412000	414000	It's deceptively hard, mate.
415000	416000	I've tried it.
417000	418000	Crocodile, mate.
419000	421000	Come up here and grab a microphone.
421000	422000	Come on up here, young lady.
422000	423000	Grab yourself a mic.
423000	424000	What's your name?
425000	426000	My name is Sarah.
426000	427000	Sarah?
428000	430000	Say something with an Australian accent.
432000	434000	My name is Sarah and I'm from Australia.
434000	436000	You don't sound particularly Australian.
437000	438000	You came here from Australia?
439000	440000	Yeah, bloody earth I did.
441000	443000	But like, you came to the show from Australia
443000	445000	or do you live here for the last seven years?
446000	448000	No, no, I'm from Australia.
448000	449000	I'm going back there.
450000	452000	You came here for the show?
452000	453000	No, no.
455000	457000	Well, we wouldn't really want to live in that world.
458000	460000	Then this is a terrible show.
461000	463000	She came here in a 15-hour flight.
465000	468000	Sarah, one of my favorite things about Australians,
469000	470000	and I have a lot of Aussie friends,
471000	473000	is that they make the word N-O.
473000	475000	No, a three- or four-syllable word.
476000	478000	They say yes or...
478000	479000	No.
479000	480000	No.
481000	482000	That's good.
482000	484000	That's also always a question.
484000	485000	No.
485000	486000	That's very convincing.
486000	487000	That's a good Australian ID.
488000	490000	She's either Australian or she's Meryl Streep.
490000	491000	That's great.
492000	493000	In either case, welcome.
493000	494000	What was your name again?
494000	495000	Sorry?
495000	496000	Sarah.
496000	497000	Sarah, okay.
497000	498000	Where do you want a situator?
500000	502000	I think, for now, let's have her just seat
502000	504000	in that seat closest to the ice bucket, right?
504000	505000	Okay.
505000	508000	Maybe between Spencer's table and...
509000	510000	The one over there.
510000	512000	The stage right chair, Sarah.
513000	515000	You also offered to pay for this, right?
515000	516000	This is a paying gig.
516000	518000	Oh, sure. Let's see what I got.
520000	522000	I'll chip in, too.
523000	524000	What do we say?
524000	525000	Do we come up with a price?
526000	529000	Well, I said $100, but I meant Australian.
534000	536000	What is the exchange in the Australian dollar right now?
536000	537000	Do you know?
537000	539000	I just know that whatever you offer somebody there,
539000	541000	they say, that's not that currency,
541000	543000	and then they pull out a bigger form of currency
543000	546000	and say, that's that form of currency.
547000	549000	20, 40, 60, 80...
549000	551000	It's amazing that people still get that reference.
551000	554000	It's so funny the things that make it through the sandstorms
554000	555000	of time.
555000	557000	Sometimes I make references here,
557000	560000	like to the disco ball lady in dance hall days,
560000	561000	everyone's just stone-faced.
561000	564000	They're like, what are you talking about, grandpa?
565000	567000	But then for some reason, we're all going to just
567000	571000	permanently retain Paul Hogan's three-year stardom
571000	573000	in the United States.
573000	574000	It was very culturally impacted.
574000	575000	I only have $15.
575000	576000	Can I chip in that?
576000	577000	Yeah, I have like $80.
577000	579000	We're getting close to our mark.
579000	580000	All right.
581000	582000	Do I have this?
582000	583000	$80?
583000	584000	I have $17.
585000	586000	$85?
586000	588000	We're going to put that close to $100.
588000	589000	$95.
589000	590000	There you go.
590000	591000	That should be...
591000	592000	That's it.
595000	597000	$100.
597000	598000	Pay in advance.
598000	599000	All right.
601000	602000	Okay.
602000	605000	This show is like hitting the ground running.
605000	607000	Sarah, I'd like a drink.
609000	611000	He likes vodka on the rocks.
612000	614000	So let's see what happens.
614000	616000	Now we're allowed to just ask you for a drink, right?
616000	619000	It's not going to be a bully-ish thing for me to say,
619000	621000	Sarah, get off your ass and give me a drink.
621000	622000	No, yeah.
623000	624000	We own her now.
625000	626000	We've subjugated her.
626000	629000	That's the easiest $100 anyone's going to make.
629000	630000	Yeah.
630000	632000	I'm going to make it fucking so hard on you, Sarah.
633000	636000	You're going to wish you never moved from Australia to here.
636000	638000	You're going to wish you said, nah.
642000	643000	All right.
643000	644000	So I don't know what...
644000	646000	I mean, I don't know how long we can continue to delay this.
646000	650000	We have a superstar in the wings tonight.
650000	653000	We have an internet superstar.
653000	654000	Do we really?
654000	655000	Yeah.
655000	656000	I was backstage.
656000	657000	I didn't see any.
659000	660000	I forgot.
660000	662000	We do have a nascent...
662000	666000	A man that might have changed social media for good.
666000	667000	Yeah.
667000	669000	I guess let's just bring him up and get to it.
669000	676000	Please welcome the inventor of what salon.com calls shrobbing, Rob Shrob.
690000	691000	Thank you, Sarah.
691000	692000	Huh?
692000	693000	Gorgeous.
693000	694000	Perfect.
694000	695000	Sarah, so sweet.
695000	696000	She brought me a vodka in the rocks,
696000	698000	and she wanted to make sure that it was to my liking.
698000	701000	It has equal parts vodka and ice.
702000	703000	So, shrob.
703000	704000	Yes.
704000	705000	Davis.
706000	710000	What started as you haranguing our producer, Dustin Marshall, on Twitter,
710000	714000	or Instagram, by just...
714000	715000	I got good at it.
715000	716000	You got really good at it.
719000	723000	Take us through the rich history that is shrobbing.
723000	726000	Like, how do we get to this place where salon's writing?
727000	729000	A very Woodford...
729000	732000	Woodford and Bernstein's-esque article.
732000	734000	It really got to the bottom of it.
734000	736000	Yeah, or not.
736000	738000	I'll give you another choice.
738000	743000	You can explain why when you woke up during your colonoscopy
743000	746000	that you chose to pretend to stay asleep.
748000	749000	Wait, what?
749000	751000	Let's talk about either of these things.
751000	753000	Okay, I'll talk about the colonoscopy.
753000	754000	Okay, all right.
755000	757000	Because I don't really know an answer to that.
757000	758000	Your question.
758000	761000	Yeah, I mean, it started off as a thing and then became...
761000	765000	But also, the shrobbing phenomenon, if we can call it a phenomenon,
765000	767000	which I believe now we can, right?
767000	771000	I'm not going to make that bold of a statement.
771000	775000	What blows my mind about shrobbing is that everybody now tries to shrob a shrob.
775000	776000	You can't...
776000	777000	Can't shrob a shrob.
777000	778000	You can't shrob a shrob.
778000	779000	Can't do it.
779000	781000	But also, it seems like an easy bit.
781000	782000	Seems easy.
782000	783000	But everybody does it wrong.
783000	786000	Deceptively, it's like the Australian accent.
786000	789000	You also said that a lot of people, because the headline of the article
789000	793000	was like the king of trolls, that there's a lot of people just trying to now...
793000	795000	De-throw me by...
795000	797000	They'll tweet to me and it's like,
797000	799000	Hey, shrob, you're a piece of shit.
799000	801000	Why don't you go kill yourself?
801000	803000	Try saying smart to that.
803000	804000	Didn't think so.
804000	810000	I didn't become the king of trolls, I'm quote, air quotes.
810000	814000	King of trolls by de-throwing the other king of trolls.
814000	817000	There was no guy before you that was like Johnson-ing.
817000	819000	Yeah, there's that prison yard rules.
819000	822000	You don't take down the troll.
822000	823000	You do it.
823000	824000	You put in the hours.
824000	827000	You work hard.
827000	830000	And you're just a business.
830000	832000	You're a work-a-day troll.
832000	833000	Yeah, yeah.
833000	834000	No, you do put a lot of elbow grease in there.
834000	835000	Self-taught.
835000	836000	How many followers...
836000	838000	Did you gain like a silicon followers because of this?
838000	843000	I had like 15,000.
843000	846000	Thank you.
846000	849000	It was one person wins 15,000.
849000	858000	And then after like the podcast, I went up like to 20,000.
858000	859000	I got like 19 now.
859000	862000	It's just 5,000 people telling you to go fuck yourself.
862000	863000	Yeah, in like two weeks.
863000	865000	All right, colonoscopy.
865000	867000	Okay, what do you want to know?
867000	869000	They put a camera up your butt.
869000	871000	They sedate you before they do that.
871000	872000	Yes.
872000	874000	I was recently in for an endoscopy.
874000	875000	That's the other way.
875000	878000	These kids will learn all about this stuff soon enough.
878000	881000	It becomes de rigueur, I believe the phrase is.
881000	883000	Now they want to check out your tuchus.
883000	887000	They put a camera up there, a little robot, a little Mars Rover.
887000	888000	They sedate you.
888000	891000	They want to put you under.
891000	893000	The anesthesia didn't take.
893000	896000	It took right away.
897000	901000	The nurse goes, okay, you should start feeling a little dizzy.
901000	906000	And I'm like, I really don't feel and then I was gone.
906000	910000	And then what I'm going to say is probably halfway through the procedure,
910000	917000	I start waking up and I open up my eyes and there's a big screen in front of me
917000	921000	because I'm laying on my side and the screen is there because on the other side,
921000	925000	the doctor's like sticking this up my butt.
925000	929000	And I get to see what's inside my butt.
929000	933000	This was the poster for the Truman Show, remember?
933000	938000	And in my brain, my brain goes, you should say something.
938000	945000	And then I imagine myself saying something like going, I'm still awake.
945000	950000	And it just sounded like begging to be made fun of.
950000	952000	That's your concern in that moment.
952000	957000	Rob, you're a director. You could just say cut.
957000	960000	Moving on. Check the gate.
960000	962000	I mean, really check the gate.
962000	964000	But I was going to say something.
964000	966000	I was going to say something.
966000	970000	But then another voice in my head said, no, wait.
970000	975000	I want to see if these guys are going to talk shit about me.
975000	980000	So I kept my eyes closed and I just I sat there.
980000	984000	And then actually I told this conversation to my dad who I, you know,
984000	987000	like the next day because he said, so how did it go?
987000	990000	I woke up in the middle of it, Dad.
990000	998000	Oh, the cat's in the cradle and the silver spoon.
998000	1002000	We're on speakerphone in Kate's car because we're driving to Topanga.
1002000	1004000	I woke up in the middle of it, Dad.
1004000	1006000	And he goes, oh, that must have been weird.
1006000	1009000	You know something? It wasn't that bad.
1009000	1013000	I just silence. Just just maybe.
1013000	1016000	OK.
1016000	1017000	Wasn't that bad?
1017000	1020000	Your dad was in the Navy, right? Too close to home, maybe.
