start	end	text
0	12000	This wiggling time can't give it no credit I thought about my speech
12000	17000	Ladies and gentlemen, Harman Town is now in session!
17000	21000	I'm your guest comptroller, Camille Nantiani.
21000	27000	Please welcome to the stage the mayor of Harman Town, Dan Harman.
27000	36000	Thank you, guest comptroller Camille Nantiani. Good to have him back.
36000	45000	Alright, I got dressed in the dark again and I put on one of Aaron's sweatshirts.
45000	49000	You know what, I was going to tell you I really like that sweatshirt.
49000	53000	You know what, maybe I need to have the confidence to wear tiny people's clothing.
53000	57000	Because every time I do, people go like, oh, have you lost weight?
57000	61000	And I'm like, no, you should say the opposite. I'm bursting out of little doll clothing.
61000	64000	It's also purple, that's also part of the vibe.
64000	66000	Yeah, well that's good. It's modern.
66000	68000	It's my favorite color, purple.
68000	71000	I don't want to talk about fashion.
71000	75000	You should start every episode like that.
75000	82000	I want to talk about people with children and how they should stop bringing them to fucking hipster parties.
83000	87000	I'm 41, it's already hard for me to be at a party of 25-year-olds.
87000	92000	I don't want your fucking three-year-old wandering around, bumping into walls at 8.30 p.m.
92000	95000	when there's a campfire over here and a keg over there.
95000	100000	It's like, nah, she's got fucking spider whiskers on her face.
100000	108000	You're a 25-year-old parent, you're so close to fucking everything up already.
109000	114000	And it's so hard for me to be at a party and your three-year-old is complaining about shit
114000	119000	and I'm the only other one other than this person that's not going to talk to anybody.
119000	126000	So I'm stuck with your three-year-old, but then I have a choice between looking like a pedophile and looking like a curmudgeon.
126000	130000	Because your kid's going like, I don't like this, I don't like that.
130000	135000	I'm biting my tongue because I'm like, bitch, no one cares what you like.
135000	139000	It's like me. I created community. I ain't talking to anybody either.
139000	142000	Just keep eating dirt.
142000	146000	And their names, their hipsters, their names are now always like Hunter or Dagobah or something.
146000	151000	Ophelia, Dagobah, stop. Chewbacca, Chewbacca, go to...
151000	154000	The worst thing isn't the kids because the kids are fine, whatever.
154000	159000	They're dumb. They're as dumb as their parents and worse because they don't know how to read yet.
159000	163000	But their parents are the worst because their parents are 25-years-old
163000	168000	and their parents think that producing another Silver Lake hipster out of their loins
168000	174000	licenses them to be the same people they were at a party only now louder.
174000	179000	I get to be the big doofus lumbering around the party only now every once in a while I get to go,
179000	182000	Clemen, what are you doing? Clemen, Clemen!
182000	185000	God damn it, shut the fuck up.
185000	191000	Shut up. Stop yelling at your kid like talking over, like, what are you doing?
191000	194000	What do we say? What are we doing?
194000	199000	There's a lot of we. When you go to the farmer's market, it's a fucking nightmare over there.
199000	202000	What's going on over there, buddy?
202000	205000	You're occupying space with other human beings.
205000	209000	Those same people will complain about cell phone usage in a bar.
209000	211000	Hey, buddy, you can take that phone outside?
211000	215000	Take your fucking three-year-old away from my life. Get him out of here.
215000	219000	Hey, suspender, what are you doing over there?
219000	224000	The itsy bitsy spider. Shut the fuck up. I'm trying to drink.
224000	230000	It's like there's a fire at child level. We're in a backyard.
230000	234000	Get your kid home. You had a child. You're out.
234000	236000	Yeah. Tap out of society.
236000	239000	You know the rules. You know the rules.
239000	242000	You reproduced. You're out of there.
242000	247000	There's beer here. There's fun here. You're gone.
247000	251000	You replicated. Get out of society.
251000	255000	Go play itsy bitsy spider if it's so fucking fun.
255000	258000	You're acting like it's fun because I'm here.
258000	264000	It's not fun, itsy bitsy spider. It's repetitive and derivative and shitty.
264000	266000	Like your kids.
266000	271000	It's the 27 dresses of shit you say to kids.
271000	279000	The Matthew McConaughey didn't know how to commit, so he wrote a marriage column for a...
279000	283000	I think that's a plot of seven Matthew McConaughey movies.
283000	286000	He doesn't know how to commit, girls.
286000	294000	I will say, I don't know much about parties, but if your options at parties are either looking like a curmudgeon or a pedophile, go with curmudgeon.
