start	end	text
0	13840	From the beautiful theater district in Boston, Massachusetts.
13840	26120	One of my favorite theaters in the United States, the beautiful Wilbur Theater here.
27120	32120	I'm sure you're very excited to announce my favorite words of all time.
32120	35120	Carment Town is now in session.
41120	43120	Spencer Crittenden!
52120	55120	Oh yeah! Oh yeah!
56120	60120	Oh yeah! Oh yeah! Oh yeah!
60120	63120	Oh yeah! Oh yeah!
63120	67120	Let's bring out the mayor of Harmon Town. Give it up for Dan Harmon.
72120	74120	Thank you.
75120	77120	Thank you Boston.
79120	81120	My goodness.
82120	83120	Wow.
84120	90120	Oh and they have cabaret-style seating. This is wonderful. What a great theater. This is really nice.
90120	94120	I thought we had a one-person standing ovation, but that was the cocktail we took down there.
94120	99120	It sounds like they're standing up in their hearts. That's one of the warmest receptions we've ever gotten. Thank you Boston.
105120	107120	Thank you, thank you.
107120	111120	We haven't been in front of an audience in a while and had it come out here.
111120	117120	The last three weeks in Los Angeles we've been farting around and getting our sea legs back.
117120	124120	This is nice and I'm probably a little nervous because I wrote you guys a song because I wanted to get on your good side.
124120	134120	It's like I don't want to, yeah, I have that privilege where I could just not know.
134120	137120	There's a thousand people and they paid. What did you guys pay?
137120	138120	Too much!
138120	139120	Too much.
140120	143120	It's a working class town. It's always too much, right?
144120	149120	Everything's too much. I got toilets to make out of porcelain.
149120	153120	I didn't want to have you plunging them. Nor is that a bad occupation, sir.
155120	157120	I think this guy makes them.
157120	160120	To me it's all dredger-y.
160120	165120	I sit in a Zeppelin thinking thoughts for money.
165120	171120	So that 10 migrant workers then just type the thoughts for me.
171120	177120	And I love all of them more than any Republican.
178120	182120	I would sell you out, America.
184120	188120	If you're an unemployed welder who's been replaced by a robot, you're right.
188120	193120	I'm a coastal elite. I hate you more than the people we're bringing in over the border.
193120	197120	I'd love them because they pick my strawberries. I would trade you for anything.
198120	205120	It's all about extremes. It's a war between whether or not we're going to just let everyone flood in and eat each other alive
206120	209120	or whether we have to have a fucking baby schwitz.
211120	213120	Baby schwitz.
213120	214120	Coinded.
215120	217120	Hashtag baby schwitz.
219120	224120	And again, my apologies to people who through whatever connection or whatever philosophical loyalty
224120	234120	or actual familial connection feel offense at the now everyday, maybe glib comparisons to third Reichishness.
234120	240120	But I got to say, look, I've said it before. I'll say it again.
241120	245120	When it comes to comparing you to Hitler, I like to jump the gun.
246120	248120	I like to get way up early.
250120	256120	And I just think the worst thing that happens to you is you're a politician that got compared to Hitler too early.
256120	258120	And you should learn to live with that.
259120	263120	All politicians should be able to survive being compared to Hitler.
263120	266120	It's not that hard a litmus test.
267120	270120	Did you have a hard day, honey? Yeah, it was hard. What happened?
271120	273120	Some of the people compared me to Hitler.
274120	278120	Did you act like Hitler in any perceivable way?
279120	282120	Well, my health care bill's a little draconian.
283120	290120	Okay, but yeah, okay. They'll get over it, go to bed, sleep like a non-Hitler baby.
290120	297120	Now run that flowchart through today's reality. Have a hard day. Yeah, compare me to Hitler.
297120	300120	What did you do? Baby schwitz.
301120	304120	Baby schwitz. It sounds like a delicious beer.
306120	308120	Crack into a cold baby schwitz.
309120	312120	The press wants to get in. The real news or the fake news?
312120	315120	Oh, the Lugan press for sure. I mean the fake news.
316120	319120	Yeah, they're trying to get in, but they won't wait the two weeks.
319120	323120	Oh, honey, why do you need two weeks to let people in to see the kids?
323120	328120	What are you doing that takes two weeks to change about your baby schwitz?
328120	336120	It's either a room full of babies that deserve to be behind a beautiful, clean, comfortable chain link fence
337120	345120	that I'm not at all saying is inhumane, especially for criminals, which everyone is that tries to get in, no matter what.
346120	351120	There's above-board ways to try to get in, and if you don't, you're a criminal.
351120	358120	And if you're a criminal and there's like a baby blanket, you're a little in a Buck Rogers space blanket, you're fine.
358120	360120	Sorry, I don't want to get political tonight.
361120	368120	But, Dan, a lot of these babies are dangerous political dissidents and intellectuals, you know.
368120	370120	We've got to weed out the bad babies.
370120	379120	So even taking it, there should be a face value thing here, so it's like, I understand that you need the babies locked up.
379120	384120	Now, where do we get into this part where I'm like, hey, can I come take a look at them?
386120	387120	Maybe in two weeks.
388120	389120	What?
390120	392120	That's cause for alarm.
392120	402120	That's way more time than my landlord has to wait before he opens my fucking door and comes in and looks at my bong and like, right?
402120	407120	Like, when I lived in an apartment, I was like, I could yell at the landlord if he tried to get in.
407120	410120	And I was like, you need to wait 30 hours!
411120	412120	It's the law!
412120	415120	Oh, it's fine, but you haven't paid your rent in six months.
415120	417120	Yeah, so what? I got rights!
418120	420120	You need to wait 30 hours!
421120	423120	All right, anyways, here's my song.
424120	426120	That was Dan's Boston song, everybody.
431120	441120	These are turbulent times, and if you're having passionate feelings, and I don't even care if you're wrong, like, if your passionate feelings are wrong, like, look, I know I live in a bubble.
441120	442120	I'm coming out from LA.
442120	443120	You people are my hosts.
443120	445120	You're being gracious to me, rolling out a red carpet.
445120	446120	You're feeding me your food.
446120	448120	You're putting me up in your hotel.
448120	449120	I mean, yeah, you are.
450120	452120	I'm sure your tax is paid for that hotel.
454120	457120	I mean, I am a guest here, so I just want to thank you.
457120	460120	I did not intend to go off about this thing that everyone's talking about.
460120	468120	And if you are, there's a thousand people here, so there's probably a couple of you that have, like, feelings that I'm rubbing up against with my liberal claptrap.
468120	473120	And I want to thank you for zipping it.
474120	475120	It's what I was going to say!
475120	476120	Let me finish!
477120	479120	I was about to thank you for shut the fuck up!
480120	484120	But, no, I really appreciate that, because I don't want to start a fucking show with me.
484120	490120	And then someone's like, because we're just going to do what we've been doing on Twitter for six months.
490120	491120	Yeah.
491120	498120	I want to reward your patience and your silence and your, well, hopefully not your total silence, but maybe your intermittent applause.
498120	500120	You know what I could go for right now, Dan?
500120	501120	A song.
501120	506120	Yeah, well, a song and the smooth taste of a nice cold baby schwitz.
509120	512120	The low-carb beer with a nipple on it.
512120	513120	Yes.
513120	516120	Try new baby schlitz lime.
517120	519120	Tuck into the room temperature, titty.
521120	526120	That rewards you like a good mama after a hard day in the rock yard.
526120	527120	Baby schwitz.
532120	533120	Yeah.
533120	535120	All right, let's hear this song for God's sake.
535120	536120	Okay, I'm trying to look for it, okay.
536120	537120	All right.
537120	538120	I have not heard this song.
538120	540120	I didn't know that you composed a little...
540120	542120	Yeah, and I got to do it acapella.
542120	546120	If I had time, I would have gotten out GarageBand or something, but it would have been a disaster.
546120	552120	So it's acapella, I don't know, and I'm not really a singer or a musician, but you paid, so...
555120	557120	And I don't do a lot of research about the cities I go to.
558120	561120	I know the typewriter was invented here, that's it.
569120	575120	Boston, Massachusetts, you sits on the Boston Bay.
578120	583120	And the tea you tossed into it made the British go away.
584120	591120	Your buildings and your streets are famous, so is all your food.
592120	598120	But here's what I've learned while walking from the lobby to my room.
599120	601120	You might be alcoholics.
602120	603120	Austin.
606120	610120	And I don't throw that word around.
611120	618120	You maybe have a problem, Boston, and that makes you my kind of town.
624120	630120	Boston, Massachusetts, you sits on the Boston Mall.
631120	635120	And you may...
636120	642120	be the cutest of them all.
648120	653120	So now you're on my side for, I got you for an hour and a half.
654120	658120	I could do whatever, now I could fart on a fucking shoe.
659120	662120	I spent a lot of, just spent most of the afternoon today.
663120	666120	I spent most of my afternoon today just hanging out by the Boston Bay.
667120	668120	It was so nice out there.
669120	670120	You're going to drop by that mall too.
671120	672120	The famous Mall of Boston.
673120	675120	They got Sephora, they got Baby Gap.
676120	677120	The birthplace of Quincy Jones.
678120	679120	Quincy Jones.
680120	683120	When he was working on Thriller with Button Gwyneth.
688120	691120	I was having some pizza up in what he called the North End, the North End, yeah.
692120	700120	And I was just typing in because I was here not that long ago and my girlfriend and I, we went and saw like all the kind of the big, you know, touristy, like historical spots.
701120	703120	And I just typed in like, let's see what I'm around historically.
704120	707120	And like number three on Yelp, Skinny House.
708120	711120	Famous for being a skinny house, that's it.
712120	713120	Oh, it's not, it's not.
714120	716120	Like the Paul Revere statue was number five.
717120	720120	Well, it's been there forever. What has it done for anyone lately?
721120	728120	It's the Paul Revere statue, like spit out burgers, you know, if you, it's there to keep the red coats away. It's doing its job.
729120	735120	Yeah, we take it for granted a little bit, but it's kind of a gargoyle, you know, you take a picture, you move on.
736120	737120	Skinny House, that sounds like important.
738120	742120	I thought it was a vegan restaurant when you, a skinny house.
743120	744120	It should be.
744120	751120	Yeah, the only restaurant where you leave thinner than you came in, that would be Beverly Hills.
752120	753120	You can't even get out.
754120	756120	Yeah, if we've done our job, you won't be able to leave.
757120	759120	We're going to feed you so well.
760120	761120	That you're a fire hazard.
762120	763120	But seriously, there is it now.
764120	765120	Obviously my view is skewed.
766120	770120	When I, my first few times I was in New York, I was working as a writer and all I saw was Times Square.
771120	773120	I was staying at a hotel and I'm like telling everybody,
774120	775120	it works like this and it's like that.
776120	778120	There's hot dogs all over the place and vomit.
779120	780120	I don't like New York.
781120	790120	And then my friend took me and like, he's like, no, there's like, you know, you got to go below a hundred and fifth and whatever the fuck people talk about there.
791120	803120	So I, my view of Boston is limited to a hotel lobby, but I will say, I think, I think it's safe to say there is a broader definition of when you're supposed to call the police.
805120	806120	Like.
807120	808120	Right.
809120	810120	On a man that.
811120	812120	Wait a second.
813120	814120	That is like.
815120	816120	Our show's being interrupted.
817120	818120	Oh.
824120	825120	It's.
826120	829120	Shrab is crawling onto the stage wearing an outfit or costume.
830120	831120	It's hard to explain.
832120	833120	Yeah.
839120	840120	It's hard to explain.
845120	846120	How's it going?
857120	858120	Rob Shrab, everybody.
861120	862120	Thank you.
872120	873120	Thank you.
875120	876120	I bet you thought I was a dog.
878120	879120	I thought you were a seal.
880120	881120	I thought you were doing like a little sealed bit.
882120	884120	The sea dog of the ocean.
886120	887120	The first rule of theater.
888120	889120	Always make an entrance.
890120	892120	Or be wait to be brought out.
895120	896120	He doesn't like being.
897120	898120	He doesn't like waiting to be brought out.
899120	900120	He doesn't like he's not a patient man.
901120	905120	So before we started the show, Rob was like brainstorming stage work and stuff.
906120	911120	Like I saw him pulling various props off the wall and he was like trying to use chairs as stilts.
912120	917120	It was really watching a master honing his craft and to see that that resulted in the result it did.
918120	919120	It was truly just wonderful for me.
920120	921120	This is only the first part of it.
922120	923120	Yeah.
924120	925120	This is act one.
926120	928120	Rob promises more costume changes tonight than Dolly Parton.
934120	935120	Oh look.
936120	937120	A stool with no back.
938120	939120	You get so sad then.
942120	943120	Where's he going?
944120	945120	Strob, everybody.
948120	949120	Our next guest.
952120	953120	Anyways.
954120	962120	I mean I'm just saying in the day that I've been in my hotel I have seen a lot of grown men.
966120	967120	He's going to hurt himself.
972120	973120	Steve come help.
974120	975120	Dan just continue.
976120	977120	Keep going.
978120	979120	Keep going.
980120	981120	He's stilting on chairs.
982120	983120	Keep going.
984120	985120	Do your thing.
986120	987120	Do your part and I'll do my part he says.
996120	997120	Get even with us.
998120	999120	Don't upstages.
1000120	1001120	Yeah.
1001120	1002120	You've been great.
1003120	1004120	Rob don't upstages.
1006120	1007120	You've been great.
1008120	1009120	Here's my impression of Strob on an airplane.
1012120	1019120	You know they say if you get on the airplane's Wi-Fi that's how you get hacked.
