start	end	text
0	10840	Yes, and welcome to this installment of Harmontown.
10840	14320	I know you're so upset that you're not listening to Jeff Davis right now.
14320	15320	He couldn't be here.
15320	17880	I will be guest com controlling big shoes to fill.
17880	19520	My name is Brandy Johnson.
19520	22160	We are so glad to see you again.
22160	23160	Let's get started.
23160	29200	Ladies and gentlemen, please welcome to the stage Mr. Spencer Pritnton, the dungeon master
29200	34640	king of all kings, freshman Martin Luther King Day celebration.
34640	35640	He's still drunk.
35640	36640	Yeah.
36640	41840	Welcome the mayor of Harmontown, Mr. Dan Harmon.
41840	43840	What can I say?
43840	52480	Yeah, rap, yeah, rap, rapping to the beat isn't easy.
52480	55480	George didn't fuck wheezy without some effort.
55480	60800	He had to put it in and he had to get up in the morning, go to the gym and say, I want
60800	61800	to rap today.
61800	65840	I got to put my effort in and make it my way.
65840	68080	I'm going to rap at the top of the show.
68080	74120	It's just a thing I do so, you know, gotta get the energy up, gotta keep me on my toes
74120	75720	so the show is good.
75720	76720	Sup?
76720	77720	Sup?
77720	85160	Yo, yo, yo, yo, rap, yo, rap, yo, rap.
85160	92360	Yo, rap, r to the a to the p, that spells rap, at least to me.
92360	105360	It's a word that means to rap, rap, rap, rapping, rapping, everybody's rapping, yo, rapping,
105360	114040	yo, rapping, r, a, p, p, i, n, n, n, n, n, n, n, n, n, n, n, n, n, n, n, n, n, n, n, n, n,
114480	122940	n, n, g-n-gonna spell it another time again r a p p i n g-n-gonna fuck your mama like
122940	124940	my name is-
124980	125500	Calling out with me.
125540	126680	All right, all right, all right, stop here.
126720	128420	You can do that all now.
128440	128820	Thank you.
128840	133720	I like to rap at the top of the show, it's not because I thinkantom good at rapping,
133760	137960	It's not because I think it's a good way to start the show, it's because I want to
137960	140200	be flat-footed as they say in D&D.
140200	144000	Yeah, you don't love that dexterity.
144000	149600	If I come up here knowing what I'm gonna do, then it's- it's death for everybody.
149600	153640	Welcome to the show, thank you for paying five dollars, if you're watching it right
153640	158200	now, thank you for nothing, if you're listening to it for free, thank you for your judgment,
158200	163040	thank you for judging me, I make a convenient target, you're welcome, I'm not complaining
163040	168160	about that, I'm 45, all I want to do is get out, I just want to get out.
168160	173480	I watched the post, it's bad, it's a bad movie.
173480	182600	Steven Spielberg is no longer a good director, I don't know when he was good last, I know
182600	189400	he was good for a good long time and that he deserves all of the credit in the world
189400	195880	for being a wonderful, wonderful director who did such things as, for instance, adapting
195880	203360	a book about sharks into anything with empathy, it was neat, he would add a couple shots in
203880	210280	it, there's a shark in the water but this guy loves his kid, terrific, we built an empire
210280	218480	on this, okay, I watched the post, you know, you suck, it's a bad movie, it's terrible.
218480	219480	Performances?
219480	221640	Performances, bad.
221640	227200	Director's fault, good actors, gotta be the director's fault, like awful, Tom Hanks is
227200	231000	acting like he's doing dinner theater, he's doing a character, I don't know what's happening
231000	236440	in that movie, it looks like an impression, it looks like a crazy person showed up on
236440	243080	your doorstep having seen five minutes of all the president's men and he's just outside
243080	250600	your house kicking at the door, it's a horrible, horrible movie and if you like it you're stupid
250600	256520	and if you nominated it for an award you're dumb and you don't deserve that vote, you
256520	261880	get your vote wrong, you cheated someone out of it, it's a dumb movie, it's terrible,
261880	265000	I couldn't finish watching it, it's awful, what's next?
265000	271720	Florida Project, ripped off, totally snubbed, you're using kids, kids are fucking monsters,
271720	275080	they're animals, it's like directing cats, you get a performance out of kids, you're
275080	281640	automatically nominated for best director, period, it's not nominated, I don't understand,
281640	285000	I don't get you anymore, you're an academy, you have one job.
289000	293560	What else was nominated? Get Out, did you finally see Get Out?
293560	299560	Get Out, I enjoyed very much, I saw it, I'm not racist, I saw it, I liked it,
301640	305160	call me by your name, all right here's the thing kids,
305880	314440	let's just look at it this way, 2000, whatever this is, it wasn't a year for storytelling,
314440	322680	I get it, I don't see it, apparently movies are just about hanging out, that's fine,
322680	329880	I kind of like to call me by your name, you can tell the director's good, three hours
329880	337240	to show me that, I don't, just look, you know what, fine, I don't want to talk about it anymore.
