start	end	text
0	22840	Hello, ladies and gentlemen, welcome to Hollywood, California, and the world-famous Meltdown
22840	32200	Comics, and the even more famous Meltdown Theater, where the vodka and ice are brought
32200	34280	with great and long.
34280	61800	Mr. Harmon Towne, welcome to the stage, the mayor of Harmon Towne, Mr. Dan Harmon.
61800	77000	I watched season four.
77000	84560	I guess I already knew this, but apparently I'm quite a genius.
84560	91040	Not a fan?
91040	100880	I think I feel pretty comfortable expressing any kind of like, not my cup of tea about
100880	108560	it because this has been expressed a thousand times over.
108560	113960	It's obviously not somebody doing what they do and trying really hard to make people happy.
113960	120840	It is very much like an impression and an unflattering one.
120840	136960	It's just 13 episodes of, oh, I'm Dan Harmon, die-hard, and I feel like I'm going back to
136960	142680	work tomorrow morning and I just feel like, do I talk like that?
142680	148680	It's weird to think about the fork in the road before one in this situation, a situation
148680	159680	which is very unique because the weird thing that keeps eating at me is there's a system
159680	167600	in place that's winning because I would have had too much leverage, too much power, too
167600	172960	much salary as would have a lot of writers coming into season four, so they just flushed
172960	179160	us, replaced us with two guys, didn't know what they were getting into, went to Comic-Con,
179160	180720	saw what was going on.
180720	186840	People dressed as space men and bananas and shit and going, holy shit, I cut myself every
186840	193960	night and watch Community and they went, fuck, and then I think they tried their best and
193960	201880	I think that was the best idea, well, not the best idea as it turns out, but the most
201880	205160	admirable kind of impulse was like, let's not let these people down.
205160	209720	If there's anything else we do, let's not let these people down.
209720	214800	So now you go back and I go, okay, well, watching that season, it's like I have such an impulse
214800	222200	to just do the show that they probably got hired to do.
222200	225980	They could have just done like a sitcom set at a community college and people would have
225980	229640	over time, people would have gone like, what about paintball?
229640	230640	What the fuck?
230640	235360	What about the chicken fingers?
235360	240200	But then five episodes later, regular people would have been like, oh, this is a pleasant
240200	245240	little show set at a Community College and they would have beaten me, the system would
245240	246240	have won.
246240	253120	I would have just crawled in her bridge and pooped in a bucket, just died, which is my
253120	254120	worst nightmare.
254120	258960	That's why I came to L.A. is because that's how I felt in high school, that's how I felt
258960	261840	in my parents' house.
261840	267880	My whole life is just me trying to get people to stop going, gross, just trying to trick
267880	269760	them into liking me.
269760	282720	It's just like, look, Joel McHale is saying something funny and the surprise is me.
282720	292360	The weird thing is, yeah, you go back, writers fighting other writers is the fucking American
292360	295280	dream in the eyes of Sony.
295280	296740	That is what they want.
296740	300220	They want creative people rewriting each other.
300220	302940	They want creative people replacing each other.
302940	305180	They want us interchangeable.
305180	309980	They want to think about writing the way they think about the guy on Assembly Line 24 that
309980	313140	puts the final screw in the fucking PlayStation.
313140	315740	They want to think about us all that way.
315740	319420	I shouldn't even say they because it's an it, it's a fucking machine.
319420	323060	There's not a single person that works at that corporation that isn't also thought of
323060	326300	like that by the fucking Skynet.
326300	330340	All of them, even the people that go, oh, that douchebag, that fucking idiot, that
330340	336740	vice president of fucking what's it, head up his ass, dick, shit, fucking fuckface,
336740	342140	international, like, so I can't wait for him to get fired and they're just going to replace
342140	343140	him with someone else.
343140	348540	This is some other fucking prep school frat ass fucking dipshit.
348540	353620	The system just wants us all just fucking not being human.
353620	358820	But they accidentally, you know, in the quest for to recoup their investment, they made
358820	366100	a TV show that with a bunch of actors that make people really happy and we got 13 more
366100	367100	episodes.
367100	372820	And it's like, you know, I like the idea that we've laced the opiates with just a little
372820	376460	bit of activation, a little bit of humanity and like, like, like when you watch that show
376460	381780	you maybe you'll go out and make a show of your own or something like that.
381780	387020	Do you feel pretty confident in your ability to go in there and like, you know, slam dunk
387020	388180	this next season?
388180	394300	No, no, I don't feel confident in my ability to slam dunk anything because I'll measure
394300	397100	the, you know, slam dunking by my own standards.
397100	403820	So the basket's always going to be one inch higher than I can jump because I have a weird
403820	404820	complex about that.
404820	410500	I want to do the best I can, but I mean, I think that how does it work is coming out
410500	414380	of that season that clearly is different than it was when you were there.
414380	419300	Like tonally, like your fans are going to be recognized that you're back.
419300	423020	They're going to hear, they're going to hear that, that tone again, hopefully, right?
423020	426820	And then, and that will be, yeah, they're going to feel my love and kisses.
426820	427820	Yeah.
427820	437060	But it won't be in the form of a fucking matrix, uh, spoof, like, I'm back, look at the wire.
437060	442140	It's like, I want, that's, that's not what I ever want.
442140	443140	You should do the wires.
443140	445140	You should do a wire spoof right out, right out of the bed.
