start	end	text
0	28600	Pittsburgh, Pennsylvania, Harmontown is now in session from the incredibly groovy Haysland
28600	33480	Theater in Pennsylvania, where apparently a production of Jailhouse Rock is going to
33480	34480	go on backrest.
34480	35480	I'm Jeff Davis, common shoulder.
35480	42480	Would you please put your hands together for the mayor of Harmontown, Dan Harmon.
42480	44480	Yeah.
44480	49040	Thank you.
49040	57120	Welcome to church.
57120	58120	This place is gorgeous.
58120	61160	This is a great theater.
61160	65320	It's very, very weird here tonight.
65320	69720	If you know me, then you're here.
69720	73920	If you know me and you live in Pittsburgh, you're here.
73920	79200	If you know me, then you know that I'm very almost annoyingly obsessive about story structure
79200	85680	and in relation even to my own physical activity in the course of my life and the course of
85680	91880	my evenings and often doing obnoxious things like pointing out that we've reached the goddess
91880	99600	point in this conversation or something stupid, a little Campbell flashing.
99600	103000	But this tour, I mean, we knew when we set out, like, okay, come on, this is going to
103000	104000	be a story.
104000	107080	Like every physical process you do, if you plant a potato and then dig it up and then
107080	110200	eat it and poop it out, you're telling a story.
110200	113840	And also if you zoom in on the process of digging up the potato, there's a story there.
113840	119920	And if you zoom in on the process of the first shovel dig, whatever individual shovel
119920	120920	dig is called.
120920	121920	Is that a scooch?
121920	122920	A splurch.
122920	123920	Okay.
123920	129920	You can buy in the lobby Jeff's new book of sniglets.
129920	132080	It's words that you didn't know existed.
132080	136440	But like, okay, so we've embarked on this tour.
136440	140080	We're almost, if not exactly, depending on where you define where the threshold's across
140080	143640	the beginnings, which shows you count, which ones you don't.
144640	145640	We're right about smack in the middle.
145640	146640	We're at the world navel here.
146640	150440	We are meeting with the goddess here tonight in Pittsburgh in this church.
150440	154520	And I don't make the decision for these things to happen.
154520	160360	I woke up this morning, like, I don't want to panic you, it's going to be a great show.
160360	164680	I woke up this morning depleted, like, for no, I don't even know, like, we've been having
164680	165680	a great time.
165680	170680	And it was just like, there's weird things that happen, like when you sleep on a bus,
170680	173080	I didn't even know this was a thing.
173080	176280	Your inner ear, I think, gets accustomed to the velocity.
176280	181640	Like what you used to call sitting still is now getting adapted into, you know, 70 miles
181640	182640	an hour.
182640	185640	And especially if you're sleeping during it, we have these little bunks on the bus.
185640	190560	I woke up in the hotel room this morning, and I could swear the entire hotel was driving
190560	191560	down the street.
191560	196640	And I'm having like these waves of vertigo because my inner ear is being ricocheted back
196640	197640	and forth.
197640	198640	Blah, blah, blah.
198640	200880	All kinds of physical reasons why we're meeting with the goddess tonight.
200880	205760	Like, I have been broken down as your hero.
205760	208920	Somebody went, pfft.
208920	215880	And that was the straw that broke me down as your hero, is that guy going, pfft.
215880	220160	I have been broken down physically.
220160	222240	We are achieving weightlessness here tonight.
222240	225920	The steps beyond us are going to be painful and weird and awesome.
225920	228440	They're going to involve God overtaking us.
228440	230960	I don't know if that happens here in this church, Jeff.
230960	231960	I think they have...
231960	232960	Was it a church?
232960	233960	Wasn't it?
233960	234960	What was this place?
234960	235960	Public theater.
235960	236960	A public theater.
236960	237960	It was never a church.
237960	238960	Oh, fuck it.
238960	239960	Never mind.
239960	240960	All right.
240960	241960	Let's just do some rapping.
241960	242960	No, no.
242960	243960	I...
243960	244960	Everybody kept saying it's a church.
244960	249840	I guess they're just commenting on the way it looks.
249840	251440	It's not a church, yo.
251440	253000	It's not a church, yo.
253000	254680	It's not sanctified.
254680	256240	It's not glorified.
256240	257840	This ain't a pulpit, yo.
258840	259840	I'm not chicken fried.
259840	261840	I'm not chicken fried.
261840	264840	I don't have God behind me on an altar.
264840	267840	I just want to talk, but now I'm starting to falter.
267840	270840	I fucked your mama in the front and in the back.
270840	274840	I fucked your mama because she had a heart attack.
274840	275840	All right.
275840	278840	So you can sense I've been broken down.
282840	285840	It's amazing that people clap for that.
286840	287840	It's magical.
287840	288840	Well, okay.
288840	290840	So that brings me to the bigger topic here.
290840	292840	It's like, okay, we're halfway through this journey.
292840	294840	So we've been performing in all these different cities.
294840	295840	We're meeting all these Armenians.
295840	296840	There's all this stuff.
296840	298840	If you listen to the show before we left,
298840	299840	Patton Oswell came out.
299840	301840	He warned us, like this Ian McKellen figure,
301840	304840	like you have no idea what lies beyond.
304840	308840	One does not simply walk into Phoenix.
308840	312840	He was coming from a comic standpoint and also like almost
312840	314840	a pre-podcast standpoint, kind of.
314840	317840	Like what we have is the same people from city to city.
317840	319840	I meet you guys after the shows.
319840	320840	I sign stuff.
320840	321840	I shake your hands.
321840	322840	I interact with you.
322840	323840	I cosmically intermingle.
323840	326840	And you're all not in a bad way.
326840	327840	You're all the same.
327840	329840	Like we have achieved.
329840	331840	We have data back.
331840	333840	The results are in.
333840	335840	We know what a Armenian is.
335840	338840	A Armenian is a loving nerd.
338840	342840	Like we have a definition now.
342840	345840	And that was one of the many things that...
345840	347840	So we've met with a goddess in that sense.
347840	348840	I know who you guys are.
348840	350840	I know that if you're being completely silent,
350840	351840	I'm not necessarily failing.
351840	352840	Yeah, you are.
352840	354840	Fuck you.
354840	355840	I know that I have...
355840	357840	You'll give me time to get around to my point.
357840	359840	I know that I don't have to pull out a rubber chicken.
359840	361840	I know who you guys are.
361840	363840	And I know where we stand with each other.
363840	365840	But yet we don't know who these particular...
365840	366840	Every audience...
366840	368840	Yes, I do, Jeff.
368840	369840	This is a steel driving town.
369840	371840	That's the only difference.
371840	373840	Steelers, baby.
373840	374840	Go Steelers.
374840	376840	Should we do a sports corner?
376840	379840	Dan Harmon, sports corner.
381840	383840	Dan Harmon, sports corner.
383840	385840	He knows all about sports.
385840	387840	He's got a Pittsburgh Steeler.
387840	389840	It's a tooth on his hat.
389840	392840	He's about to tell you about the Steelers chances
392840	396840	in the big game tomorrow.
396840	399840	Dan, what do you think about the Steelers this season?
399840	402840	Jeff, if I've said it again, I'll say it a thousand times.
402840	404840	Yardage, yardage, yardage.
404840	405840	All right.
405840	408840	You know, you've got Quintro on the tight end
408840	412840	and he's doing great, but he needs to be paired with Hodgkin's.
412840	415840	What do you think that the...
415840	417840	We talk about tight ends versus this.
417840	420840	What do you think the role of the tight end really is in an offense?
420840	422840	First and foremost, people don't agree with this.
422840	424840	It won't win me any popularity contest.
424840	425840	He's got to back up the linebacker.
425840	427840	He's got to be there for him.
