start	end	text
0	12400	Welcome, everybody, to Harmon Town is now in session.
12400	13400	Love him.
13400	14400	Obey him.
14400	26120	As he pleases, welcome the mayor of Harmon Town, the goblin king, Dan Harmon.
26320	33320	My baby's love had gone and left her feeling blue.
36320	40820	What kind of magic spells to use?
40820	47720	Smiles and snails and puppy dog tails, thunder and lightning.
47720	55320	Sniffing bacon, jump, jump, magic dance, magic, jump, magic dance.
55520	59520	What kind of magic spells to use?
59520	64520	Magic, jump, magic, jump, magic, jump, magic, jump.
64520	67520	Magic, jump on me, sloth it in, sloth it in.
67520	69520	I think I did everything.
69520	70520	I did everything.
70520	72520	Welcome, everybody.
72520	78520	Here comes the flying baby.
78520	80520	Baby's flying at you.
80520	81520	There you go.
81520	87520	What the podcast listeners won't know is that Dan Harmon and the various members of our
87520	92520	Harmonion audience are dressed as Jareth tonight on an all-Labron-themed Harmon Town.
92520	93520	God bless you.
93520	97520	Check the website if you're out in the Internet world.
97520	102520	Just give it a cursory googling or go to, I don't know, HarmonTown.com is not up yet,
102520	106520	but go somewhere and look at a photo of us.
106520	109520	A very unusual bulge in your sweatpants.
109520	114520	It's realistically lateral.
114520	122520	I, in real life, am, of course, a grower, not a shower, meaning I have a tiny penis
122520	129520	that sort of recedes into a nipple above my giant ball sack.
129520	136520	What I did is I found a dog toy that I kind of anchored.
136520	139520	The good news is this is being well-photographed from the front row.
139520	143520	It's kind of a low-slung twine harness.
143520	146520	Let's see the harness.
146520	150520	This is what I've got.
150520	156520	We'll be giving this and many other things away throughout the show.
156520	162520	I'm not going to express disappointment with the lack of Jareth,
162520	169520	so what I will do is express joy and support for the Jareths that did show up.
169520	171520	Stand up, Jareth.
171520	173520	Be seen.
173520	176520	One, two, three, four, five, six, seven, eight, nine, ten.
176520	178520	Oh, Black Jareth!
178520	180520	We have a Black Jareth.
180520	183520	Enty.
183520	187520	Enty said on Twitter that he wasn't going to have time
187520	190520	or you said you didn't have the money to put into a Jareth costume.
190520	194520	I said we would reimburse him because it's a special thing.
194520	196520	It's like a social program.
196520	199520	I was thinking there's a very good chance he'd be the only Black Jareth.
199520	201520	What's good is that?
201520	205520	It's like a diversity program, whatever that wig cost, whatever your gas costs.
205520	207520	See us after the show.
207520	210520	What's great is even a White Jareth gets into Tina Turner country.
210520	218520	Yeah, if Enty and I switched wigs.
218520	223520	Yeah, I'd do a Ramon and he'd be Tina Turner.
223520	227520	All right, so let's not address this all night.
227520	230520	Let's casually throw it over our shoulder.
230520	234520	Can we talk about the construction of your vest?
234520	237520	If you want.
237520	242520	Because from middle distance, if you squint your eyes, it's exactly the shape of the vest.
242520	247520	I just want to know more about its backstory, its origin.
247520	260520	For those who are only listening, I went for Jareth and I arrived at a kind of gay Han Solo.
260520	266520	By buying a woman's windbreaker and cutting it into the precise shape of David Bowie's,
266520	269520	what I would call his lead, he wears several outfits.
269520	270520	He's like a male barbarella.
270520	272520	He wears several outfits and labyrinths.
272520	274520	You never see him the same one twice.
274520	276520	I'm sure that was in his contract.
277520	281520	One of them, and the one where he sings Dance Magic Dance,
281520	287520	he's in kind of a leisure throne wear, kind of kicking back.
287520	288520	I would say you nailed it.
288520	290520	You got boots and everything.
290520	292520	Well, I look closer.
292520	294520	I didn't get actual boots.
294520	299520	I got ladies boots from Goodwill cut the tops of them off
299520	301520	because I couldn't find boots that would fit.
301520	302520	And put them over men's shoes.
302520	304520	Put them over my men's stiller shoes.
304520	305520	You made labyrinth spats.
305520	307520	Yep, labyrinth spats.
307520	309520	Spats, labyrinth spats.
309520	311520	Spats, labyrinth spats.
311520	313520	Put those magic spats on me.
313520	320520	I saw my boots too small to fit my manly feet.
321520	325520	What kind of came a prop to use?
325520	326520	Now Dan, are you a-
326520	330520	Jamba Juice lids glued into a sphere.
330520	332520	Are you a fan of the movie?
332520	336520	Because I've only seen it about twice.
336520	342520	And I've never- I only saw the ending today.
342520	344520	It's a good ending because I always hated Sarah in it
344520	346520	because she's kind of an unredemptive character
346520	348520	until the bitter end of that thing.
348520	350520	When she says, like, no, I'd rather-
350520	351520	I don't want all my wishes to come true.
351520	353520	I want to say as a baby, right?
353520	354520	Is that the idea?
354520	355520	Yeah, well, I'll tell you.
355520	357520	But until then, it's a lot of bickering.
357520	359520	As a professional storyteller,
359520	363520	I'm really not allowed to like that movie.
363520	370520	But as a moviegoer, as a fan of Hudson Hawk and Doc Hollywood,
370520	373520	I understand that it's Erin McGathey's favorite movie
373520	375520	and wouldn't take that away from her.
375520	377520	She has a passion for that movie
377520	380520	that I would liken to people of my generation's passion
380520	382520	for the Goonies, for instance.
382520	385520	I'm not saying labyrinth people are a different generation.
385520	386520	I'm just saying, like,
386520	388520	I never watched that labyrinth shit when I was a kid.
388520	391520	It looked a little- I can't say fruity.
391520	392520	That's homophobic.
392520	394520	It looked gay.
394520	395520	Yeah.
395520	397520	Yeah.
397520	399520	Way to avoid fruity.
399520	406520	It looked like it was exercising its God-given right to get married.
406520	410520	But to another movie with the same sexual organs.
410520	413520	But as an adult now, as a fan of David Bowie,
413520	415520	which I was not when I first saw that movie.
415520	416520	I didn't know Bowie.
416520	418520	Knowing Bowie now, it's pretty cool.
418520	420520	Because it's David Bowie going,
420520	423520	oh, forget about the baby, sir.
423520	426520	It's cooler now than it was then to me.
426520	427520	I mean, now it's cool.
427520	430520	Now you wish that bad movies should always be that good.
430520	432520	Also, that should be a special note.
432520	435520	I think, well, Time Bandits is a good example, too.
435520	437520	Like, Time Bandits is incredible.
437520	441520	If you were to say, I don't like Time Bandits,
441520	445520	there's guys that won't date you no matter how hot you are.
445520	447520	There's a deal breaker for them.
447520	448520	They won't do it.
448520	450520	A beautiful woman walks up to them.
450520	455520	The guy could have two heads and an extra butt or something
455520	458520	and just have no chance of ever procreating.
458520	460520	And then a supermodel could walk up to him.
460520	462520	And there's people out there that she would say,
462520	463520	I don't like Time Bandits.
463520	466520	I prefer Kevin Smith Dogma.
466520	469520	And there's people out there that are that passionate about Time Bandits
469520	471520	that they would tell her to take a hike.
471520	472520	Take a beautiful hike.
472520	476520	And I don't know if I would count myself in there.
476520	479520	I'm too old to care what movies you like or don't like.
479520	481520	Although if you said you like Dogma,
481520	483520	I'd probably tell you to go fuck yourself.
483520	487520	I think it's just a slippery slope,
487520	489520	like conversationally down the road.
489520	492520	Like, what kind of shit am I going to have to listen to?
492520	495520	If you think Dogma is a good movie, is it possible
495520	498520	you're going to think my face is a sandwich?
498520	501520	Am I going to wake up to you eating my face?
501520	503520	It has nothing to do with taste in movies.
503520	505520	I don't want to assert mine over years.
505520	507520	I just want to make sure I don't get murdered
507520	510520	because the disparity between Dogma and a good film
510520	514520	is similar to my face and a fucking sandwich.
514520	518520	There's that much difference happening.
518520	521520	Move your hands away from your bulge.
521520	525520	Give me a good profile there.
525520	527520	Perfect.
527520	529520	Sorry, I was just photographing.
529520	536520	Sarah, don't you know that magic is in my ball?
536520	539520	I've seen it twice too.
539520	541520	The other thing I was going to say...
541520	544520	It's a movie about a girl that doesn't like babysitting.
544520	547520	She wishes her favorite curse.
547520	549520	She's a very unlikable protagonist.
549520	552520	She wishes a goblin to take the baby away for good
552520	554520	because she hates babysitting.
554520	556520	And then David Bowie comes in with an owl.
556520	558520	I got your baby.
558520	559520	He says, you told me.
559520	562520	I only did what you told me to do, Sarah.
562520	565520	I took the baby.
565520	569520	You have till 12 o'clock to try to get it back.
569520	571520	13 o'clock, until 13 o'clock.
