start	end	text
0	17080	Hear ye! Hear ye! The Cinco de Mayo edition of Hormontown is in session. Please welcome
17080	39480	the Mayor of Hormontown, Dan Harmon! Thank you. Guest Comptroller, Kumail Nanjiani. Anybody
39480	45840	come here to see Jeff Davis tonight? Haha! Y'all just got fucked. Just wanted to make
45840	51840	sure. You brought him something? Oh, what did you bring him? Herpes? He can't get it
51840	60400	twice. Yeah, he's got it. No, you can't look that handsome and not have herpes. Ginger
60400	66960	snap super cookies. For you in podcast land, experiencing this only through audio, a guy
66960	74240	who looks, I would describe as a sleepy Scott Thompson from Kids in the Hall in an Oxford
74240	80080	shirt sitting by himself with a satchel between his legs said, I brought Jeff something and
80080	85820	unzipped the satchel and pulled out a sealed bag of super cookies. Those are probably vegan
85820	91040	cookies, right? Right, right. And it's because I also brought meat. You also brought meat.
91040	95840	Oh, you didn't want him to be left out. Okay, he's saying, I also brought meat. Sir, what's
95840	100640	your name? But what's that? Bill. Would you like to come up here? I mean, you brought
100640	110640	meat. What's the backstory on the meat? We're about to find out. I mean, that's why. Yeah,
110640	114120	okay. I got to feel this is one of these people that I don't want to keep repeating what he's
114120	119880	saying in the front row. Bill looked at me like, come on, you know what the meat's about.
119880	125080	Nobody knows. All right, go ahead. Okay, so have you ever had a food that you were like,
125080	133280	oh my god, this is so awesome. I have to share it. Yeah. Yeah. You're like a great
133280	140880	pitch man already. No, no, no, no. No, really. No, shared it with everybody. Yeah, have you
140880	150800	ever cut an onion? Okay, beef jerky smoked teriyaki beef jerky. It's in a bag. Where
150800	156400	is this from? Tell us what Texas. Okay, you flew that back from Texas. It's now it was
156400	163400	shipped here. It's packaged a lot like you would imagine c4 or just poison beef jerky.
163400	168800	All right. All right. All right. See, I knew, I knew somebody would say that. Now, my dad
168800	174880	used to say, it really does look like poison. Yeah. Wait, wait, wait, wait. Come on. Like,
174880	178960	there are, if you look at the ingredients, there's no poison on the label. If you're
178960	183800	poisoning something, you're not going to scrap, scratch poison on the right. But also,
