start	end	text
0	22280	Here ye, here ye, Harmon Town is now officially in session.
22280	27200	Welcome everybody to the Nerd Mel Theater in Hollywood, California.
27200	30560	Thank you for joining us in podcast land.
30560	42920	Won't you please join me in exalting the mayor of Harmon Town, Mr. Dan Harmon.
42920	43920	It's very kind of you.
43920	46480	You're a very spirited crowd.
46480	49920	I like the feeling of this constituency tonight.
49920	50920	You're good people.
50920	59800	Back to the line tonight, figuratively and literally, talking to you, I don't want to
59800	62960	get on a lot of tangents tonight.
62960	65480	It's not a thing that we like to do here.
65480	68960	I try, I make it a goal to be directing to the point.
68960	73240	Focus is the hallmark of Harmon Town.
73240	75740	Focus is job one.
75740	82660	We make focus at Harmon Town the way they make chocolate things in the Keebler Valley.
82660	84180	And by the way, Dan, I feel like-
84180	85180	You know what?
85180	86180	They lived in a tree.
86180	88740	Dan, Dan, don't plug other products right now.
88740	91700	I forgot to mention, tonight's show brought to you by Nike.
91700	93940	You know what?
93940	95660	Slight change in tactic, okay?
95660	97420	Bear with us, okay?
97420	98860	We're not caving.
98860	101460	Tonight's show is brought to you by Nike, right?
101460	102460	Nike.
102460	103460	Yeah.
103460	104460	Mm-hmm.
104460	105460	Here's what we figured out.
106180	108180	We didn't want anything to do with us.
108180	109180	Also-
109180	110180	Fuck Adidas.
110180	111180	Nike.
111180	113580	Adidas had, what, three weeks?
113580	114580	Four weeks?
114580	115580	Yeah.
115580	116580	They lived high on the hog.
116580	121340	Adidas was a collateral benefit of our anti-Nike campaign, our hostage campaign to get Nike
121340	125420	to pay us to stop advertising Adidas.
125420	127580	We're refining our technique as we go.
127580	131580	We're not, you know, Al-Qaeda didn't perfect things in a day.
131580	132580	Certainly not.
132580	133580	No.
133700	136020	It took them like 25, 30 years.
136020	139300	They probably, the first thing they blew up, you don't even know what it was, it was probably
139300	140940	a rock.
140940	142820	They blew it up, though.
142820	143860	They moved along.
143860	145020	They blew up a car net.
145020	150300	But Dan, do you know that the official shoe of Al-Qaeda is the Nike Mercurial soccer cleat?
150300	151300	Interesting.
151300	152300	Tell me more.
152300	158260	Fusing explosive speed with eye-catching style, the Nike Mercurial Vapor 8 gives the fastest
158260	161100	Al-Qaeda members the lethal edge.
161100	163100	Interesting, Nike.
163620	167020	Care to pony up, you fucking stingy cocksuckers?
167020	168540	No, no, no, no, no, no.
168540	169540	We like them now.
169540	170540	Oh, no, no.
170540	171540	We like them.
171540	173140	We just happen to mention Al-Qaeda like it's mustard.
173140	174380	Right.
174380	179300	And we're proudly brought to you by Nike until such time as they choose to pay up.
179300	182660	Also, if anybody from Puma is listening, you're next, motherfuckers.
182660	183660	Yeah.
183660	184660	Take it easy.
184660	189260	It's a new advertising world, new paradigm.
189260	190660	The Nike Mercurial soccer thing.
190660	191860	I walked the line tonight.
191860	192860	I did a new thing.
192940	197180	Usually, we get questions that you've heard if you're listening in podcast world or you're
197180	198180	out here.
198180	199180	You know how that goes.
199180	200820	Did you walk the line in the Johnny Cash sense?
200820	201820	That's what I'm saying.
201820	203460	I did it figuratively and literally.
203460	210500	I definitely walked the line between sobriety and drunkenness.
210500	216740	And I also walked the actual physical line in the comic book shop and met a lot of people.
216740	222300	And my goal, just so you understand what I'm trying to do, it's I'm trying to connect
222300	224980	with you guys.
224980	230340	I started walking the line and I used questions initially as an excuse because I wanted to
230340	236660	talk to people and I wanted to kind of Jon Stewart you.
236660	238820	He starts the Daily Show.
238820	242420	If you tune into the Daily Show, the first thing that happens is he goes, hmm, I forgot
242420	243580	my kazoo.
243580	248300	And everyone cracks up because he shared some joke with them before the show.
248300	250740	There's a bond between performer and audience.
250860	253580	I want that.
253580	255380	Do you feel that you achieved that tonight?
255380	256380	No.
256380	259860	I think that what happens is I put people off still.
259860	261860	But I'm going to keep doing it.
261860	262860	I saw you.
262860	266980	You're walking around with a vodka in your hand and a mayorial sash on.
266980	267980	Yeah.
267980	270020	And so I was asking people, like, how's it going?
270020	273940	And you know, people shrink away.
273940	280700	You can feel them being repelled by what I have decided is my Asperger's having diagnosed
280700	287820	myself with an online quiz, which is a, you know, a big salute to everyone who professionally
287820	288820	studies this stuff.
288820	293420	I just decided from an online quiz, I have Asperger's because it's fashionable.
293420	301940	But I feel like I'm an off put it was any I just just just just just just lightly applaud.
301940	303180	I swear I won't even look.
303180	304180	I won't.
304180	305180	I won't.
305180	306180	I won't look.
306180	308740	Just lately applaud if you were put off by me in line tonight.
308740	309740	Oh, oh.
310180	312180	Oh, OK.
312180	313180	Who was that?
313180	314180	Who was it?
314180	315180	You.
315180	316180	You saw it.
316180	317180	Auntie.
317180	318180	Auntie.
318180	319180	Oh, your auntie.
319180	320180	Is that your friend?
320180	321180	Jennifer.
321180	324660	Were you but were you just comedically clapping or were you really put off by me?
324660	326660	I was surprised.
326660	331260	You were surprised that I was out there like I'm usually here, but I looked in the left
331260	332260	and you were there.
332260	333260	I wasn't ready.
333260	334260	It scared you.
334260	335260	Right.
335260	336260	Yeah.
336260	337260	Because yeah, it's weird.
337260	338260	Yeah.
338300	342780	You read about me getting fired on a blog and then I'm next to you like, oh, did you
342780	343780	have a good time tonight?
343780	344780	Oh.
344780	345780	All right.
345780	346780	Well, that doesn't count.
