start	end	text
0	9120	From fantastic uptown Burbank.
9120	12200	Harmon Town is now in session.
12200	13640	I'm Jeff Davis, your common traveler.
13640	17320	Let's pick up the Game Master X Turodonaire.
17320	19960	Spencer Crittenden.
19960	22600	The man with the sack.
22600	25080	What you got in that bag?
25080	27240	What you got in that bag?
27240	28240	Dice.
28240	29240	Dice in bags.
29320	32320	What you got in that bag?
32320	34840	I don't know, man.
34840	36880	If you don't know what's in that bag, no one knows.
36880	39840	The contents of the bag doesn't change, you know?
39840	41720	All right.
41720	43480	How about your mayor of Harmon Town?
43480	44560	Oh, yeah.
44560	46160	Dan Harmon.
46160	48840	Sensual.
48840	49720	Hell, yeah.
49720	51440	Yeah.
51440	53240	Smooth.
53240	54120	Yeah.
54120	54920	Yeah.
54920	55680	Yo.
55680	56680	Smooth.
56680	57520	Dogs around.
57520	58800	Yeah.
58800	60760	Oscar's night.
60760	63360	The showbiz is right.
63360	66760	The limelight is out of sight.
66760	68000	Get out.
68000	70200	Get in.
70200	73840	The big sick didn't win.
73840	76160	Yo, Oscar night.
76160	79600	It's all right.
79600	83800	It's all right tonight, because you got nominated,
83800	86040	so you're a hero to us.
86040	90920	Kumail and Emily, good job.
90920	93320	Get nominated.
93320	95640	And if you're going to lose an Oscar,
95640	99960	lose it to get out.
99960	103560	That way, if you feel bad, you're racist.
106400	108120	Oscar night.
108120	108960	Out of sight.
108960	109720	Limelight.
109720	111360	Red carpet delight.
111360	114840	The paparazzi is in sight.
114840	116440	Take a picture with me.
116440	120320	My name is Jimmy Kimmel, you see.
120320	121160	Did he host?
121160	121680	Yes.
121680	123040	OK, great.
123040	123640	That's good.
123640	125880	I'm sure he did a great job.
125880	128120	Yo, Oscar night.
128120	130640	Smooth rapping.
130640	134880	Florida project wasn't there, except in the form of Willem
134880	135400	Defoe.
135400	136680	Did he win?
136680	137640	I got it.
137640	140200	Who knows?
140200	143920	It's going to be a firefight on Oscar night
143920	147360	with the Willem Defoe, not Willem Defriend.
147360	150960	Yo, Tim, what you think about the shape of water?
150960	152960	Yo, I saw that fish.
152960	155120	I wouldn't let him near my daughter.
155120	157400	He's got a crazy fish dick.
157400	159560	OK.
159560	161240	Well, it's Oscar night.
161240	163320	It's our yearly.
163320	166480	This is when we really bring out the glitz and the glamor.
166480	170000	It's the night where we ask the question, who
170000	171440	has a date with Oscar?
171440	172960	Yeah.
172960	175000	Just so you know, a little behind the scenes,
175000	177920	although we like to let the magic be magical.
177920	182240	But because so many people put so much work into it,
182240	184520	our Oscar episode is always, you know,
184520	190680	we start in February, like early February, rehearsing.
190680	192760	As soon as the nominations are announced,
192760	195920	we start writing our sketches.
195920	199120	So we already know who won.
199120	205880	Well, we wrote three sketches for most of the categories.
205880	207920	But as the results come in, we've
207920	210840	got little comedy sketches that we're going to do.
210840	216240	What did you think about Selma Hayek's wardrobe
216240	216720	malfunction?
216720	218960	Dress.
218960	222000	I thought it went a little too far.
222000	224400	In which direction?
224400	228520	I thought it was a little risqué, but you know what?
228560	231840	You go Selma.
231840	233840	You go Selma.
233840	236520	What did you think of Selma Hayek's attire?
236520	237600	I thought it was tasteful.
237600	238840	Oh, OK.
238840	239360	Was it?
239360	239840	Yes.
239840	240320	OK.
240320	243840	Well, bad guess on my part, then.
243840	246480	But who is it was Maya Rudolph at church?
246480	250360	Who is the girl, the chick that was with Maya Rudolph?
250360	252040	Tiffany Haddish.
252040	252960	Fucking hilarious.
252960	255320	They should host all the Oscars from now on.
255320	257200	They were fucking hilarious.
258600	260120	Yeah, they came out with their heels off,
260120	262040	and they held them like, fuck this shit.
262040	266880	And Maya Rudolph was wearing like a snuggie,
266880	268880	like a giant red snuggie.
268880	270360	And she looked great.
270360	271280	I'm not talking shit.
271280	272520	She looked fantastic.
272520	275680	But she did not play ball like in the Oscar fashion.
275680	277160	She did her own shit.
277160	280400	And they were way funnier than everybody else.
280400	282160	And no offense to Jimmy Kimmel, who's
282160	284320	doing a good job as far as, because we only
284320	289360	watched probably what, the third of it, church, a fourth?
289360	290480	He was doing a good job.
290480	296000	But Maya Rudolph and Haddish?
296000	296960	That's what he said.
296960	297960	How do you say her name?
297960	298800	Tiffany Haddish.
298800	300120	Tiffany Haddish.
300120	302000	Fucking hilarious.
302000	303240	Well, I'll have to check it out.
303240	306640	I was a little disappointed, I got to be honest with you,
306640	312080	that what's her name from church?
312080	314000	I'm blanking.
314080	317640	You have to give more of a clue.
317640	318960	The mom from Lady Bird.
323160	325200	Why can't I remember her name ever?
325200	327240	Lori Metcalf, who's one of my favorites.
327240	329360	Her name is always like a fucking blank for me.
329360	330960	Lori Metcalf, that was so good.
330960	332960	And she did not win Best Supporting Actress,
332960	334840	although I thought she might have.
334840	336280	So the results are still coming in.
336280	337160	I take it.
337160	337840	Oh, yeah.
337840	340080	The best picture hasn't been announced, but get out.
340080	340920	What do you think, Dan?
340920	341960	Predict it right now.
342040	344800	Make your call, because that'll be the last thing.
344800	347600	It'll probably happen an hour from now.
347600	349560	My gut says get out.
349560	351800	But I don't really know how the Oscar voting works.
351800	360520	I know that it's like it's a lot of actors of a lot of ages.
360520	362160	It's all about yardage.
362160	364200	Sometimes you make the prediction based on, well,
364200	370920	it's a liberal political easy darling, like it's Hollywood.
370920	376040	But then, look, let's face it, something like get out,
376040	380840	you could find the line within liberal Hollywood elite.
380840	386000	The baby boomers that probably dominate the Academy
386000	390720	might have watched get out and been like, I don't like that.
390720	392880	I would have thought that Shape of Water was going to win.
392880	395760	But Church, were we saying that there's a beef about?
401800	404760	Wait, come on stage, Church.
404760	406600	Like if you're going to talk, grab a mic.
410120	412920	He asked you a question, and then halfway through your answer,
412920	415440	he was like, come on stage if you're going to talk.
415440	417760	Well, if you're not going to ignore me.
417760	421560	She had to turn off the live stream to be on the show.
421560	423960	That live stream, that's money out of our pocket anyway.
423960	425040	Yeah.
425040	428640	What's up with that live stream, Church?
429280	433680	You're telling people to not subscribe to our shit.
433680	436600	I'm teasing the live stream subscription.
436600	439520	It's Church with the Oscar data.
439520	442080	What's up with Shape of Water?
442080	443080	What's the beef there?
443080	446720	So what I was reading a couple days ago
446720	451760	was that they're being sued for plagiarism.
451760	453400	There's a lawsuit that got brought up
453400	458360	by the inheritors of the rights to a play,
458360	465960	like the kids of this guy, this playwright, about them lifting.
465960	469320	It seems like most of the story from this play.
469320	472080	So it's a fish man.
472080	478200	There's a girl who works as a maid in the lab
478200	480840	where they're keeping this fish man in the play.
480840	483960	There's even a scene where the cat's head gets
483960	487280	lopped off in this play.
487280	489600	And those are just the examples that were given in this article
489600	490600	about it.
490600	493600	And their accusation was, well, isn't this lawsuit timely
493600	496080	right when the Oscars are happening?
496080	501000	And their response back was, that's ludicrous.
501000	502800	We have a case.
502800	506800	And it's coming up because your film came out.
506800	508520	Oh, the insinuation was that there
508520	510120	was some kind of weird swift vote.
510120	512200	They were trying to time it to get the money
512200	515840	or whatever by trying to hold the film hostage.
515840	517400	It might jeopardize whether or not
517400	523320	it could win things like Best Screenplay, for example.
523320	525240	It doesn't have that Oscar flavor to me,
525240	527120	Shape of Water, anyway.
527120	527880	You know?
527880	528560	Right.
528560	530160	What does for you?
530160	532560	Well, get out, I guess.
532560	534920	Yeah, but I mean, I know it's very simple.
534920	537000	I want that to win.
537080	539080	Well, honestly, Florida Project, it
539080	541800	didn't get nominated for anything except Defoe.
541800	544680	And then what else was there?
544680	545400	It's just like it's-
545400	547160	The post.
547160	549640	The post is, we know my feelings about that.
549640	553320	And Three Billboards, eh, eh, eh.
553320	554120	Bloodbound.
554120	556200	So I didn't see Lady Bird.
556200	558160	I didn't see, and I don't know what the nominees for Best
558160	558680	Picture are.
558680	560280	But I didn't-
560280	561520	I love Lady Bird.
561520	562840	I love Lady Bird.
