start	end	text
0	9000	From Hollywood, California, Meltdown Comics, from the Nerd Male Theater, Harmon Town is
9000	16000	now in session.
16000	21000	Spencer Crittenden.
21000	24000	Spencer.
24000	27000	Gambling across the stage.
27000	34000	The mayor of Harmon Town, Dan Harmon.
34000	43000	Well, thank you, thank you.
43000	45000	Yeah, blips and chits.
45000	48000	That's my shirt.
48000	54000	Do you know that tomorrow would be our fourth anniversary of the first Harmon Town?
54000	63000	Yeah, it's the fourth anniversary, Dan.
63000	67000	How do we keep it so fresh after all these years?
67000	69000	Yeah, no, I have no idea.
69000	70000	I don't know.
70000	72000	That's going to be a bad show.
72000	77000	I've been having a very relaxing weekend, and you know how it gets.
77000	79000	You know, your energy flags a little bit.
79000	86000	You start playing your cookies, and that fucking Transformers game you're playing,
86000	91000	Transformers Earth Wars.
91000	94000	It's Clash of Clans with Transformers.
94000	96000	Jeff's playing it.
96000	99000	You don't have to play it, Dan.
99000	102000	Are you also playing Clash of Clans?
102000	105000	I think I'm starting to trail off on the Clash of Clans,
105000	110000	because now I get to be an Optimus Prime or a bumblebee.
110000	113000	I wanted to tell you guys, all I can really share with you
113000	120000	is the result of a good seven hours of forensic file viewing today.
120000	126000	I can tell you that pubic hairs travel or migrate.
126000	127000	I wrote that down.
127000	128000	That was so funny.
128000	130000	From room to room.
130000	132000	I noticed that they reused...
132000	134000	By their own volition?
134000	136000	Do they have to hitch a ride on time?
136000	140000	That's why I think they use the phrase travel or migrate,
140000	144000	because they said to either travel or migrate the first time by itself,
144000	148000	and then they're like, people are going to think they're alive like worms.
148000	152000	But I saw the episode where they really walked you through
152000	161000	finding out that pubic hairs travel or migrate to different rooms.
162000	164000	Wait, tell me more about pubic hair migration.
164000	167000	Tell me more about your weird friend.
171000	174000	You saw him too?
174000	177000	A fellow. What is your name, good sir?
177000	178000	Luke.
178000	179000	Thank you, brother.
179000	184000	He just spirited me up a little airport bottle of Fernet Branca,
184000	188000	to which I say, hooray and hurrah.
188000	192000	Which I will now drink on podcast form.
198000	204000	So, there was a case where there were these dead children.
209000	212000	Don't mention dead children around, Jeff.
212000	216000	There were these dead children and they wanted to know who killed them.
216000	219000	And there were pubic hairs, of course, everywhere.
219000	223000	And the pubic hairs matched this guy who lived with the family.
223000	228000	I'm not laughing at the death of the children.
228000	229000	I'm just laughing.
229000	230000	We don't know that.
230000	234000	It's just like the volume of forensic files, it just desensitizes you.
234000	237000	That's what you're in the market for, desensitization.
237000	241000	You keep making these jokes about people's haircuts and stuff,
241000	243000	and they're crying.
243000	245000	And there's just pubic hairs everywhere.
245000	247000	And they were like, well, fuck.
247000	249000	Well, the guy lived with them.
249000	253000	They're like, dude, we found your pubic hairs in the kid's room.
253000	255000	And the guy's like, so?
255000	257000	Fucking, I lived there.
257000	260000	Pubic hairs get around.
260000	262000	He's got to be right, right?
262000	266000	And that's the funny guy.
266000	271000	This forensics guy, he's doing his interview and he goes,
271000	272000	so?
272000	275000	We had to come up with a new science.
275000	279000	And so I went home and I vacuumed my whole house really well.
279000	282000	And I tell you, the house has never been cleaner.
282000	283000	And he stopped.
283000	290000	I was like, that guy's one moment of joy that whole year.
290000	295000	But he vacuumed his whole house, and then he vacuumed it regular times
295000	297000	and counted the pubic hairs.
297000	300000	He had to figure out how.
300000	304000	Can you imagine being that guy's daughter?
304000	309000	What are you doing, dad?
309000	312000	The guy is in the middle of a science that needs to be like,
312000	314000	it's got peer review and stuff.
314000	317000	So he's at home and he's like, this could help bring a murderer to justice.
317000	321000	And it's like, I need to make sure that I don't while eating breakfast
321000	326000	or watching television or anything, I never engage in any activities
326000	331000	that go beyond the average amount of pubic hair affectation.
331000	337000	I don't want to have a crazy dance party
337000	340000	and take off my pants and shake my pelvis around,
340000	344000	because what if they find that out?
344000	348000	Because he had to find out how far does the average pubic hair go.
348000	355000	And it turns out pubic hairs travel or migrate, primarily on sock surfaces.
355000	363000	You step on a pubic hair, you're smuggling pubes at that point.
363000	367000	But more than the hairs off your head or hairs off your arm?
367000	371000	No, no, not more than hairs off your head, no.
371000	373000	Just enough that there's some pubic hairs.
373000	377000	If you have a kid, some of your pubic hairs are in your kid's bedroom,
377000	379000	but not so many.
379000	382000	And then they started getting into the minutia of like,
382000	388000	yeah, but these were fresh, moist pubic hairs.
388000	390000	But those stick to socks more than any other type.
390000	397000	And then the forensics guy was talking about how the pubic hairs he was finding in his kid's bedroom
397000	404000	were dry and had been bitten by a mite larvae, you know?
404000	409000	But the world this guy lives in, the world his children live in.
409000	420000	But this pubic hair was holding a picture of today's New York Times.
420000	422000	Was he acquitted? This guy can offer it.
422000	427000	The guy that works for the forensics, I think that he went to jail after that the whole thing was over.
427000	429000	His kids like filed charges.
429000	433000	I was trying to save a life. No, everyone's dead.
433000	436000	You're just trying to be the best pubic hair detector.
436000	445000	And you need to stop. It's like a beautiful mind, I think.
445000	448000	That's hard work being the world's best pubic hair detective.
448000	450000	It's faithless work.
450000	454000	Oh, and I was also thinking because, okay, so while he was talking about the pubic hair migration,
454000	459000	he was like, you saw this black and white footage of people, their heads were out of frame,
459000	463000	but you just saw it like, it was like a locked down camera shot
463000	468000	and then just like different family members, like different aged people putting on socks
468000	474000	and taking them off and like walking around and like just walking through frame.
474000	478000	And then there was another case that it was pubic hair reliant.
478000	482000	And so they used that footage again.
482000	487000	And Cody and I were like, oh my God, it's the pubic hair migration footage.
487000	491000	And then also that required vacuuming.
491000	493000	And it was like, oh, that's the same vacuum cleaner.
493000	496000	Oh, they were cutting up and looking through the layers of the vacuum bag.
496000	502000	So I was thinking like they must be so stoked at forensic files when a new murder happens
502000	506000	and it uses all the elements of their stock footage.
506000	508000	Their budget's cut in half.
508000	513000	Someone got strangled with pubic hair by a vacuum cleaner salesman.
513000	516000	But then you get a guy that it's like a producer that was about to get fired
516000	519000	and he starts committing pubic hair murders.
519000	523000	Just to drive the budget down.
523000	527000	It's like firemen starting fires.
527000	529000	Yeah, exactly.
529000	532000	Yeah, the forensics files budget is too high.
532000	535000	I don't know about, well, yeah, it doesn't make any sense.
535000	538000	He starts committing non-pubic hair murders.
538000	539000	That's what it is.
539000	543000	The network says, look, your show's on autopilot, man.
543000	545000	Budgetarily, you've got it all knocked out.
545000	546000	I can do it.
546000	547000	You take the pubic hair footage.
547000	548000	You take the bloody knife.
548000	550000	You take the lady coming home from shopping.
550000	555000	And you put this thing together, you say murder.
555000	557000	And then you get an episode.
557000	560000	And then the producer was like, fuck, there goes my kid's pool.
560000	564000	He was building his kid his own pool.
564000	575000	So he removes all of his pubic hair and becomes the alopecia strangler.
575000	577000	And then there's an episode about it.
578000	583000	It's like a cool movie about that guy's double life.
583000	585000	And you're on his side because it's like a black comedy,
585000	589000	like a dark anti-kind of thing.
589000	591000	How do you catch the alopecia strangler?
591000	593000	What's that forensic files like?
593000	594000	Well, he slips up.
594000	595000	I don't know.
595000	597000	He gets caught by his own people.
597000	600000	Nobody on those shows, by the way, they never get caught by the cops.
600000	604000	It's always the drinking game with forensic files.
604000	607000	The big one is like, and then police received a call
607000	609000	that they've been waiting for.
609000	612000	Then police received a tip that changed everything.
612000	614000	A guy just told me he is the alopecia strangler.
614000	616000	It's always like a guy in prison that's like, hey,
616000	619000	this guy I'm in prison with murdered like 90 people
619000	624000	before you caught him jaywalking.
624000	627000	And then they let the three people they put in prison for the crime go
627000	630000	at the end and they're all gold and gray
630000	632000	and they fall down as they're leaving the prison
632000	638000	from the weight of the $8 they got from the state.
638000	639000	Dan, have you ever had...
639000	640000	There was like a crazy one where I was like,
640000	643000	I kept rewinding it because I was like, wait, are they trying to...
643000	646000	This episode of forensic files is trying to get away with murder
646000	654000	because there was a woman in it who went to police and said,
654000	657000	I think I know, like I work at a massage parlor
657000	660000	and a lot of these guys get pretty chatty like they,
660000	664000	like, and I think I, you know, this is guys like saying some weird shit.
664000	666000	Like I'd wear a wire for you if you wanted.
666000	669000	And they were like, no, that's too dangerous.
669000	673000	And then she called them later and was like,
673000	676000	yeah, that guy just confessed.
676000	677000	I should have been wearing a wire.
677000	679000	And they're like, okay, well, can you...
679000	683000	Okay, now record them and get them to do it again.
683000	685000	And she tried and it didn't work.
685000	688000	And then the guy came and stabbed her after work.
688000	691000	And I was like, oh, so rewind it to when she was...
691000	694000	Like, that's why they made that big weird deal about how she came to them.
694000	697000	It was like, gee, we told her it's too dangerous.
697000	698000	Like, no, you didn't.
698000	702000	You fucking jumped on it and made her some amateur sleuth or whatever, man.
702000	706000	So it was like, come on, man, forensic files,
706000	708000	not forensic files, the police involved.
708000	712000	Forensic files, I'm sure they killed people too.
712000	715000	You know if it made the difference between them getting to do more forensic files
715000	720000	and getting canceled that they'd kill somebody.
720000	726000	If that show tells you one thing, man, it's inside all of us.
726000	729000	You released the Beast.
729000	732000	We watched the Purge movies this weekend.
732000	736000	All two of the ones available at home.
736000	739000	Purge 2, definitely better than Purge 1.
739000	742000	It's a lot like a, you know, this is a turds with peanuts in them
742000	745000	are better than regular turds.
745000	749000	But the Purge, just because I don't know what you're measuring,
749000	752000	I mean, measuring by peanuts, it's gross.
752000	753000	It's a gross image.
753000	755000	You don't want to think about it, but technically speaking, oh.
755000	758000	Spencer, if you had to choose between turds or turds of peanuts,
758000	759000	what are you taking?
759000	761000	Are people swallowing these peanuts whole?
761000	763000	How does that work?
763000	764000	You got to chew those peanuts.
764000	765000	Yeah.
765000	768000	How would you tell the difference between any other thing
768000	770000	that was in your poop?
