start	end	text
0	9000	From Hollywood, California, Meltdown Comics, Harman Town is now in session.
9000	20000	Please welcome to the stage the mayor of Harman Town, Dan Harman.
20000	36000	Wow, I don't understand. Jeff, why are all these people here? It's the Super Bowl.
36000	39000	Why is our audience here?
39000	43000	I'm assuming that they came straight from their Super Bowl parties and made it just in time.
43000	47000	We should get it out of the way, right? We should do a sports corner.
47000	62000	Sports corner, doing the sports, throwing the balls, and you know what's worse than playing sports, doing the thing.
62000	67000	It's a team action, makes you sane, got to jump up and down to the organized sports.
67000	72000	Jump, jump, yep, yep, sports.
73000	75000	Dan, let me start you off.
75000	83000	Seattle Seahawks, Pats, Pats, whatever Pats is short for.
83000	87000	I'm not going to play that game. I couldn't not get that information.
87000	93000	Okay, the New England Patriots, first impressions going into the game with all the controversy that led up to it.
93000	102000	It's a controversy. It was a weird year this year for the Super Bowl.
102000	105000	Dan, when people put gate on the name of a controversy...
105000	108000	Super Bowl gate?
108000	113000	I'm talking, of course, about the game leading up to the Patriots making it into the Super Bowl.
113000	115000	Some of their balls were under inflated.
115000	117000	Oh, there's the deflate gate.
117000	129000	I did see some of that. I saw in Craig Ferguson or something that they did a funny video where people were spiking footballs and then they photoshopped them, just staying put.
129000	134000	Somebody said that they were under inflating the balls and that made them easier to catch.
134000	136000	I got that. We're all on the same page.
136000	139000	So going in, hopefully they had that ironed out.
139000	145000	What did you think about the...let's go right to the end of the game, some pretty amazing plays towards the end there.
145000	159000	I mean, there was so much...I mean, what Tuckerson did in the 11th hour, you watch a whole game like that, point by point, quarter by quarter, and you're watching...
159000	166000	Usually, as you know, football is a game of yardage and that's not always a fun thing to watch.
166000	168000	It's not always a dramatic thing to watch.
168000	175000	In baseball, it's like, oh, he popped a fly to the third, and it's a big deal.
175000	178000	Every batter that comes up has an opportunity to create a story.
178000	182000	In football, it's a team effort. It's the long lost American dream.
182000	191000	You've got a quarterback, you've got a receiver, you've got a linebacker, you've got a fatback, you've got a wide receiver in case the line receiver fails.
191000	201000	The quarterbacker has to throw the ball, and the point is yardage, and it's an accumulation of that yardage, and so we watched that happen tonight.
201000	216000	It's a Super Bowl, and so a lot of people were turned off by that, but at the end of the game, at the very end of the game, dramatic turn of events.
216000	222000	The guy ran, and the guy caught the ball.
222000	225000	It did, but then they were right about to score.
225000	232000	They were right in the end zone, and the guy right before the end zone, and the other guys did what they're supposed to do.
232000	234000	What they're supposed to do.
234000	235000	Correct.
235000	238000	But there was a question about whether they did it right.
238000	241000	They did it right.
241000	243000	They did it right.
243000	246000	There was a question, but the answer was yes, they did it right.
246000	252000	There was a question of whether or not the guy that had caught the ball had caught it right.
252000	253000	Right.
253000	262000	There's always a question about that, which is why they have the referees out there on the field, and in that particular instance, the answer to the question, did he catch it right, was yes.
262000	264000	He caught it right.
264000	267000	So it didn't matter what the other people did.
267000	269000	What do you think about the halftime performance?
269000	273000	Oh, those musicians.
273000	277000	I haven't seen them in what, 10, 11 years?
277000	279000	A few of them a little bit longer than that.
279000	280000	No.
280000	282000	And the combination of those musicians.
282000	284000	Correct.
284000	289000	Who would have thought that those musicians would appear in that combination?
289000	295000	Were you expecting a kind of early 90s-ish black rock and roll?
295000	298000	No, of course I wasn't expecting that.
298000	300000	It's halftime at the Super Bowl.
300000	304000	I'm expecting nothing more than the president of football to come out and throw candy.
304000	309000	Who would have known that superstar from the mid-90s?
309000	312000	Kind of supermodel dating.
312000	314000	Cindy Crawford.
314000	317000	Cynthia Bloomberg.
317000	319000	Madonna.
319000	321000	It's a guy, it's a guy.
321000	323000	Perry Farrell.
323000	327000	Perry was the last name of the girl that was the headliner in it.
328000	329000	What?
329000	330000	Katy Perry.
330000	331000	Perry Perry.
331000	332000	Katy Perry.
332000	333000	Katy Perry.
333000	334000	You said Katy Perry.
334000	335000	Katy Perry.
335000	336000	Okay.
336000	337000	Don't applaud that.
337000	338000	He said though.
338000	339000	Katy Perry.
339000	343000	I thought mixing Katy Perry with those guys, those crazy guys is crazy.
343000	346000	She's like such a pop sugar pop bubblegum.
346000	347000	Mr. Can I have trouble?
347000	351000	Just when you're thinking like I'm being fed some top 40 bullshit.
351000	354000	I don't want to eat bubblegum for a living.
354000	356000	I'm a working man.
356000	365000	Then in comes the vroom vroom vroom, the fucking hard driving, over driven fucking six strings
365000	368000	of that fucking band that shouldn't be with Katy Perry.
368000	370000	He was mostly just kind of a solo guy.
370000	373000	Fucking like Jethro Tom.
373000	375000	As I said before black gentleman.
375000	376000	Black?
376000	380000	You know kind of American woman.
380000	382000	He covered that one time.
382000	383000	Remember he loved that.
383000	386000	Mr. Cab driver and he was pretty big.
386000	387000	I just laid.
387000	390000	E.B.K. came out.
390000	391000	Lenny.
391000	392000	Lenny.
392000	393000	Lenny.
393000	394000	Lenny.
394000	395000	Lenny.
395000	396000	Lenny.
396000	403000	John Steinbeck came out and fucking right out.
403000	404000	Black.
404000	405000	Black guy named Lenny.
405000	406000	Black Lenny.
406000	407000	Lenny Kravitz.
407000	410000	That's all you had to say.
410000	411000	Black Lenny came out.
411000	413000	I call him Black Lenny.
413000	416000	Who would have thought he'd be with Katy Perry?
416000	417000	That's crazy.
417000	421000	I don't have a reason to question my consumerist lifestyle.
421000	424000	Not if these two are hooking up in the 50 yard line.
424000	427000	And then the female rapper came out towards the end.
427000	428000	Oh my God.
428000	431000	When Pharrell came out.
431000	432000	Holler.
432000	437000	Holler.
437000	439000	Look I didn't know who it was until she said that.
439000	440000	Her name was on the TV.
440000	441000	I would not have known.
441000	442000	Oh is it Lady?
442000	443000	A lady rapper?
443000	444000	Little Kim.
444000	447000	I think a little older.
447000	450000	Natalie.
450000	453000	Rapper.
453000	454000	Lil Johnson.
454000	455000	If it's not a hit it's a.
455000	461000	It's a Missy Elliott came out.
461000	462000	Amazing.
462000	464000	And it's like not only.
464000	467000	I mean talk about ending the culture war and getting back to shopping.
467000	471000	Like it was a great great halftime.
471000	479000	I just I thought it's a it's that time of year when we all realize there's nothing going wrong.
479000	483000	And then and then whoever won one it was either the bird people or the fucking aqua people.
483000	485000	I don't know.
485000	495000	And it was the important thing is that is that the right team won because it was the team that the corporation that owned it spent the right amount of money.
495000	516000	Aggregating dumb people from colleges around the country who had been passed up through corrupt systems and assembled into a team so that you could overcharge people to watch and generally train people for jingoism in arenas and around the world.
516000	519000	What was your favorite commercial of all because that's always a big thing.
519000	525000	I actually know about the commercials because because people were tweeting me and going you got to see the Liam Neeson one.
525000	526000	The Liam Neeson was in a commercial.
526000	533000	The thing that the two commercials that I saw and I don't know if it was because there were two commercials I saw were for apps.
533000	536000	They were for like like gaming apps.
536000	537000	That was weird.
537000	540000	Liam Neeson did an ad for Clash of Clans.
540000	545000	And and then there was another ad I got sent that was some game of war.
545000	547000	Some lady game of war is a thing.
547000	548000	It was just another thing.
548000	551000	I like like I don't know.
551000	554000	But did Bud Light do anything.
554000	557000	There seemed to be a lot of commercials about fathers neglecting their children.
557000	561000	And then there was a really a really horrifying one by nationwide insurance.
561000	566000	I think about your baby is going to be murdered by your negligence around the house.
566000	568000	And it was just like don't let your kid die.
568000	570000	We'll save you from that.
570000	576000	I mean if we haven't figured out by now that that's what insurance is is a protection racket.
576000	580000	I remember when I was like 20 years old an envelope that I got in the mail.
580000	585000	There was literally a photo of Christopher Reeves post accident.
585000	589000	Christopher Reeves on the envelope and said don't let what happened to me happen to you.
589000	592000	And it was an ad for an insurance company.
592000	597000	That's exactly what the mafia does in mafia movies.
597000	600000	Except they have the courtesy to not involve the guy.
600000	605000	Like it would just be a guy in a suit going don't let what happened to Christopher Reeves happen to you.
