start	end	text
0	9000	Welcome to Meltdown Promise in Hollywood, California. Harbontown is now in session.
9000	18000	Please welcome to the stage the mayor of Harbontown, Mr. Dan Harbough.
18000	33000	Thank you. Thank you so much. Happy New Year, 2015. We're in Back to the Future's version of the future.
33000	37000	Are we all wearing metal hats and things like that?
37000	46000	We've got little LEDs. You have to choose whether you're a Lobo, a Squeeb Squab, or a Zip Head.
46000	50000	There's three. You're a Trank, a Lobo.
50000	52000	Wait, do you actually know?
52000	54000	Yeah, low-res Bojo.
54000	61000	Low-res Bojo and Flapjack? What are the three? That's Back to the Future 2, anyway.
61000	69000	YouTube recommend. I recommend YouTube. It's amazing.
69000	73000	Videos just direct to your computer.
73000	80000	The next time you're like, oh boy, I've got nothing to do. I've got nothing to think about.
80000	86000	My world isn't dark enough.
86000	92000	This will actually lighten it up. There's these videos. Shrob sent me.
92000	100000	There's this guy. This is my new fascination is the people who are exposing things, like the Illuminati things.
100000	106000	Like the patterns that they see in stuff. You've seen the one that's like Angels in the Outfield.
106000	113000	There's a guy who's proving that Angels in the Outfield is like a pedophile spell that it's casting on you.
113000	119000	And it just keeps freezing. He's right here going, look where his eyes are looking, right at the little boy's dick.
119000	125000	It's like the Back to the Future one is fucking amazing.
125000	129000	There's this guy who throws everything at it.
129000	143000	First of all, he sees every moon landing, JFK, and 9-11 in Back to the Future.
143000	154000	He literally says at one point in his video, the movie is crawling with 9-11s as he's pointing them out.
154000	164000	There is a point, for example, when the DeLorean finally goes Back to the Future and leaves the trail of 11
164000	172000	as it heads for the movie theater and the camera pans back, and there is a fucking goddamn if there isn't a goddamn 9.
172000	180000	It's like some kind of western themed breakfast place or something with a lasso for a logo and it's like 9-11.
180000	190000	I'm a convert, but the crazy thing about it is that the guy can detect every 9-11 and he sees JFK's head everywhere,
190000	197000	but he doesn't know that there's a difference between Back to the Future one and two.
197000	201000	He keeps referring to him as the same movie. It's like, no, that's the second one.
201000	205000	You're in the splash zone here, my friend. You're going to get a little bit of...
205000	214000	What happens is my mustache has a wick effect and I take a drink, the vodka capillaries up,
214000	218000	and so then whenever I have an explosive...
218000	225000	The other day, I picked a pack of peppers. I don't know.
225000	231000	It's just vodka. It's not even spit. It's just pure vodka. It's good for you.
