start	end	text
0	16240	Welcome to Hollywood, California everybody, Harman Town is now in session.
16240	19200	The meltdown show is gone, but Harman Town persists.
19200	22200	Let's bring our Spencer Crittenden everybody.
22200	37200	And the mayor of Harman Town, Dan Harman.
37200	39200	Thank you.
39200	48200	Thank you very much.
48200	52200	You know there's warm up and then there's show stealing.
52200	57200	You might want to just cool it down a little bit.
57200	59200	What are you afraid of Dan?
59200	62200	Are you afraid that I will overshadow you with my pre-show antics?
62200	66200	Yeah, because they involve exercise and stuff.
66200	67200	What am I supposed to do?
67200	71200	That's why I do it pre-show so you don't have to get in a lather.
71200	78200	Yeah, but then it's like Jabba the Hutt following Luke Skywalker.
78200	80200	Did you see me chop that cigarette in half with a whip?
80200	85200	Yeah, you used the force, I'm so proud of you.
85200	93200	You should have your own trilogy of movies and I should just be a big fat thing at the beginning of the worst one.
93200	95200	We get it.
95200	97200	Are you going to freeze me in carbonite?
97200	99200	Just to be a dick?
99200	109200	And to create 40 years of awkward soaps and chocolates.
109200	111200	Wait, there's Han Solo frozen chocolates?
111200	112200	Oh yeah, man.
112200	114200	I shouldn't say awkward because I love them.
114200	119200	I have carbonite Han Solo ice trays.
119200	120200	For real?
120200	121200	Like little rubber things.
121200	125200	You can have Han Solo frozen and carbonite ice in your drink.
125200	130200	They melt so fast because of his little fingers.
130200	131200	It's not ideal.
131200	135200	Yeah, and there's soaps and chocolates and stuff.
135200	139200	Soaps is the way to go because you can just leave it out in ornamental Han Solo soap.
139200	143200	Han Solo.
143200	148200	You guys heard the name Katie May?
148200	151200	The unfortunate model actor.
151200	155200	And they just found out that she died mysteriously.
155200	156200	They traced it to...
156200	159200	She went to the chiropractor.
159200	161200	This is just my fucking...
161200	165200	Not to make her tragedy about me, but I was like...
165200	168200	But if you did, it would go a little something.
168200	176200	She went to the chiropractor and he just like adjusted her to the point where then she went home and just without realizing it kind of slowly died.
176200	180200	Like it pinched something that she must have just...
180200	186200	It sounds like an urban legend, but she just went home and was just laying there and must have been...
186200	191200	I mean, we don't know what happened in her final hours, but the cause of death was...
191200	194200	I'd never go into the chiropractor again.
194200	198200	My girlfriend has stiff neck issues and she always asks me to crack her back.
198200	201200	Am I going to kill her one day by doing it?
201200	202200	Okay.
202200	205200	So just another thing to worry about.
205200	207200	Just keep playing video games.
208200	212200	Let's convince her that it's really dangerous so I never have to do it again.
212200	215200	Speaking of safety...
215200	222200	And this is the reason why in the months ahead I'm struggling very hard to create a Graham Norton feedback loop.
222200	225200	I want this show to evolve to the point where you people...
225200	227200	What do you mean you people?
230200	234200	You white people is what I usually mean.
234200	239200	Can see what the people on the stream are seeing so that...
239200	243200	I'm not saying the goal is to become a real TV show for God's sake.
243200	245200	I mean, no, that'd be terrible.
245200	252200	But I'm just saying like you'll have a lot more fun because I can show you this Instagram of this lady.
252200	253200	Maybe you've seen it.
253200	255200	This is beautiful woman.
255200	257200	A beautiful specimen of humanity.
257200	259200	I don't mean physical.
259200	261200	Now what am I doing saying she's ugly?
262200	264200	Not my first choice.
