start	end	text
0	1000	Yeah.
1000	16800	Ladies and gentlemen, Carmen Town is now in session.
16800	28180	As the groovy, funky Swedish strains of Ace of Bass gently wash over your cerebral car
28180	40740	taxis, please welcome to the stage the mayor of Harman Town, Dan Harmon.
40740	48340	I think he, seamless, seamless opening tonight.
48340	53580	For those of you listening in podcast land, there's a 15 minute ordeal trying to get that
53580	54860	Ace of Bass song queued up.
54860	58340	I had to go to the mayor's iPod.
58340	59700	I think we do that from now on.
59700	63500	Actually, we're using your iPod for Ace of Bass, but I say from now on, if people in
63500	66620	the crowd have a good song, we kick it off with that one.
66620	67620	Until we get sued.
67620	68620	Yeah.
68620	73100	Someone will come in with a Chevy Chase voicemail on their phone and say, I'm going to open
73100	74100	it with this.
74100	75100	You can have my phone back.
75100	77100	Oh, shit.
77100	78100	So welcome.
78100	83300	I would like to thank Jeff Davis for controlling tonight as he always does.
83300	88500	I have some notes.
88500	92940	I want to apologize to those of you, I assume, if you're coming here and you're laying $10
92940	98220	on the barrel head, then that means that you're probably a Harman Town podcast subscriber.
98220	99540	That means that you're probably very upset.
99540	103860	The last couple weeks, there has been no new Harman Town podcast.
103860	104860	We're two weeks behind.
104860	106940	I was in North Carolina with Erin.
106940	115620	Her little brother was getting married in what unfolded into a very awkward turn of
115620	118980	events, which I may discuss momentarily.
118980	120580	I'm just looking at my phone here.
120580	123860	I have my Evernote app loaded up.
123860	125800	Things tagged Harman Town.
125800	128180	Some of them are mild complaints that I have.
128180	131420	Some little observations.
131420	133340	Perhaps a pied d'etre.
133340	138780	No, that's an expression that means an apartment.
138780	145260	Sometimes you just throw a three-word French phrase into things and just give a little
145260	149980	joie de vivre to a little je ne sais quoi.
149980	151980	Here's a complaint.
151980	154780	We had some good luck with me complaining about things.
154780	159580	I didn't think that complaining was charismatic, but we had a good time complaining about things
159580	161940	that I have no right to complain about.
161940	165660	Someone call that a segment of our show.
165660	170100	My mustache is too absorbent.
170100	171100	I have to trim it.
171100	175580	I was out of town for like 12 days, and I had no trimmer with me.
175580	184900	It really soaks up quite a bit of vodka, milkshakes, whatever happened to be going into my mouth.
184900	188580	You don't feel it because I don't have any nerve endings in my mustache.
188580	191340	I wish.
191340	192340	Cats do.
192340	193340	Walruses.
193340	194340	Yeah.
194340	200140	I don't use my mustache to detect the width of openings I want to get through.
200140	204900	Is the bummer for you that you're being robbed of vodka and milkshakes?
204900	205900	That's where that went.
205900	206900	That's why I'm still sober.
206900	208820	It's all in my damn mustache.
208820	215580	No, the bummer is I have no feeling up there.
215580	223500	If I'm drinking vodka for a while, for instance, just as a crazy hypothetical, I can't feel
223500	224500	it.
224500	225500	It just feels normal.
225500	230980	But then if I go to, I would say, kiss Erin on the head or something.
230980	231980	It's like a sponge.
231980	237020	All of a sudden, there's just liquid everywhere all over her head.
237020	238580	She doesn't complain about it.
238580	243100	I guess it's nice because then she smells like vodka.
243100	245500	I don't know, but I guess there's nothing wrong with her.
245500	248900	Maybe I'll cross that off my complaint list.
248900	252220	Maybe that goes into a bragging column.
252220	254460	Mustache absorption.
254460	255460	But I trimmed it down.
255460	256460	It's fine.
256460	257460	Okay.
257460	258460	Moving on.
258460	261260	Any more complaints in here?
261260	264580	Let's see here.
264580	269640	Well, I, we discuss, okay, here's a couple things.
269640	272540	Last time I did this segment where I complained about things I'm not allowed to complain about,
272540	276300	I started talking about airports because I wanted to get to this one thing I never
276300	277300	got to.
277300	280980	They have these stupid machines on the, oh, I talked about this yesterday at the, was
280980	287740	anyone there yesterday at the thing, the podcast festival?
287740	289180	Your girlfriend and our producer.
289180	290180	Right.
290180	291580	And there's one guy who raised his hand.
291580	292580	Okay.
292580	293580	Well, bummer for you.
293580	295580	I'm just going to say everything again.
295580	297300	What's up with this Tyler Perry guy?
297300	301140	No, I was making that up.
301140	302660	What is up with this Tyler Perry guy?
302660	303660	I've never seen him in anything.
303660	304660	I don't know.
304660	306740	Well, he's, he's now he's, he's, he's in a movie.
306740	308580	I don't know anything about Tyler Perry.
308580	314540	I saw, I saw the first, I think the was breakout, his clerks, what was it called?
314540	316620	Medea diary of a mad black woman.
316620	317620	I think it was.
317620	318620	I don't know.
318620	324260	Since then there's been several, Medea has become the black earnest.
324260	325300	She goes to camp.
325300	326380	She goes to prison.
326380	327980	She goes to hell.
327980	330100	She goes to outer space.
330100	331100	She saves Christmas.
331100	333100	Is she really?
333100	334100	One of those is true.
334100	337740	I swear to God, I don't know which one, but I know one of them is true.
337740	340460	She has either saved Christmas or gone to prison.
340460	342140	No, I know.
342140	343140	I think both.
343140	344140	Didn't Medea save Christmas?
344140	345140	She did?
345140	346140	No.
346140	347140	She's gone to prison.
347140	349180	She's gone to prison for sure.
349180	354500	But did she save Christmas and tea?
354500	357580	You can't just ask, ask the one black audience.
357580	358580	Did it as a joke.
358580	359580	I knew he didn't know.
359580	360580	I bet he does.
360580	364860	I bet he does.
364860	367980	Auntie don't know nothing about no Tyler Perry.
367980	369580	Auntie don't truck with no Tyler.
369580	371860	That'd be a drag.
371860	375700	I say I was saying to Aaron in the car on the way over because we drove past one of
375700	376700	his billboards.
376700	377700	It must have been rough.
377700	382620	If you were Tyler Perry's roommate, you know, there's a lot of post-it notes in that fridge.
382620	383620	Get it?
383620	384620	No.
385140	393260	Probably labels everything, you know, with his name is the guy, a guy give a thumbs down
393260	400500	and now is flipping me off and he's wearing like a, it's like a poncho polo shirt with
400500	401500	a hood.
401500	407100	Now he put the hood up because he's gangsta and I don't know what to make of you, sir.
407100	408700	Well, he gave you thumbs up and then flipped you.
408700	413180	No, he gave me thumbs down and then I made eye contact with him and then he just started
413180	416100	flipping me the finger.
416100	418020	This crowd is crazy.
418020	420420	Harmon town's, Harmon town's crazy.
420420	421620	Okay.
421620	422900	So I don't know where to begin.
422900	425100	Tyler Perry, that boy, that landed on its ass.
425100	426100	Wait, I didn't.
426100	427100	Well, that was.
427100	428100	So we go back to that.
428100	431940	You were saying that Tyler Perry would say this is Tyler Perry's mustard or it's funny.
431940	435900	I thought I was too, you know, it was too much of a, too much of a dot connector.
435900	436900	You know who probably loved that?
436900	438900	Adam Goldberg probably loved that.
439900	447140	It was an Asperger joke or as you call it, Asperger's.
447140	455300	Adam Goldberg just hangs out now, which is fine, I guess.
455300	456300	He's a weirdo.
456300	458140	He's a lovable weirdo.
458140	460140	I'm a misfit.
460140	464140	Harmon town is about founding a colony of misfits.
464140	467860	Adam Goldberg should have some kind of statue of him somewhere on the moon if we get there.
468460	469460	But he was hanging out.
469460	474420	He just popped by the drawing room, our watering hole, and we were hanging out with Eric Eitel
474420	477420	from Monty Python fame.
477420	481620	I had to list his credits, Eric Eitel from Monty Python.
481620	486380	From European vacation.
486380	493500	Jeff is friends with this comedy icon, legend, and we were hanging out with him at our local
493500	496100	watering hole and Adam Goldberg was there.
496100	504620	So we ended up at my house hanging out, and Adam Goldberg was leaving the house at the
504620	507980	same time as Eric Eitel, and we were like, oh, everybody, good night, good night, everybody,
507980	508980	good night.
508980	511700	And Adam turned to Eric Eitel and said, hey, it was really nice to meet you.
511700	512700	Do you have a card?
519700	521700	Wait, he just comes up.
521700	523420	Adam just stormed the stage.
523420	525420	He just stormed the stage.
525740	530500	I think there's something to be mined from the encounter with what I thought was just
530500	533580	a cool old British dude.
533580	538780	I can't believe, I didn't come here in June to be like, I'm going to involve myself in
538780	539780	Dan Harmon's life.
539780	540780	But now that I'm-
540780	544180	Says the guy that just stormed the stage and grabbed a microphone.
544180	546180	I've been impugned, Jeff.
546180	547180	No, I'm-
547180	548180	What?
548180	549180	It's a quirky story about you.
