start	end	text
0	18560	From Hollywood, California, it's so good to be back here in the spacious, well, not spacious,
18560	26160	the, the, let's be honest, it's cozy, as Greg Prusa said, the cozy and salubrious confines
26160	38040	of Meltdown Comics, once again, Harmon Town is now in session. Let's welcome Spencer Crittenton
38040	50080	to the stage, shall we? Hello, Spencer. And the mayor of Harmon Town, Mr. Dan Harmon.
56400	66560	Sorry, young man, sorry. Hello, hello. Ooh, spooky. It's scary here tonight. It's scary every year,
66560	74960	all the time this year. That's everything gets so scary, Jeff. You went on a haunted hay ride
74960	82160	last night. I did go on a haunted hay ride, yeah. It was scary finding out, finding out,
82160	92000	I can't sit cross-legged anymore. Oh, the ghost of your thirties. You didn't even know they were
92000	99600	dead. Wait, your knees were aching or what? I just couldn't, okay, here's what, the haunted hay ride
99600	104960	is you, so, okay, so I didn't even, thank you for bringing up the haunted hay ride. This is
104960	114240	amazing, I had nothing. You've missed proper controlling since I've been away, huh? Damn,
114240	125680	shots fired, Curtis Armstrong. Talking to you, the K-12, dude. So, okay, come on, no tangents if you're
125680	132480	a man of your word. My job is to keep you on a straight thread all the way through to the finish
132480	138960	line here. We've got an important show tonight. Everything has been hammered out and if I wander,
138960	145360	it's a crime and it ain't mine. I ain't doing the time. Squeeze your ass like a piece of lime.
145360	149360	I fucked your mama so hard she gave me an extra dime. I said, I'm gonna call you.
154160	160800	I'm drawing a line. All right, so, yeah, that's great. You're right to applaud. It's absolutely,
160800	165760	I have nothing but respect for you. The more that you encourage me, because it means you're
165760	172800	good people because I love myself. All of that was sarcasm, but don't worry about it. You're
172800	184480	fine. You know that we're all smoke and light. I'm killing. Or you're the worst. Anyway, sorry,
184480	192080	that got to you. I'm channeling Andy Kindler because he's here tonight. I feel like I was,
192080	196000	like, I'm, like, biting some of his new locks. You're not allowed in a vessel to hold the
196000	200960	majesty that is Andy Kindler. No, no, nobody is. I'm just saying, like, I'm doing some weird,
200960	207200	like, I'm such a fan that I'm kind of, like, I wouldn't be, I wouldn't discount the idea that
207200	212560	I'm kind of, like, enchanted and sort of, like, have a Kindler spell cast on me. Yeah, I think
212800	217760	when Andy Kindler enters the room, if you have any antenna at all, they're hitting a certain
217760	225520	frequency of high speed, alacrity, cunning. And the double, triple, quadruple self-awareness
225520	231280	that turns into such self-denial that it's, like, a swirling... I think we can say that if he doesn't
231280	237440	come at her and give us the greatest comedy show of all time, then I got him pegged all wrong.
239680	248800	So, yeah, he went out. He went to get a sandwich. Oh, okay. So the haunted hayride,
248800	254080	okay, so you go on it, doesn't matter. For me, the haunted hayride is a thing that just
254080	259920	haunts my ability to get home in Los Feliz because it clogs up traffic from the five all the way to
259920	266000	my place. I don't drive anymore, but I went there, and you're being driven, you know, there's a
266000	269920	tractor. When you're there, that's the irony, is that you're driving and you're, like, going slower
269920	274640	than the tractor. Are you sitting on physical hay, proper hay? Yeah, there's hay, so, but there's no
274640	281840	chairs, so that's the thing. You can't put a chair on hay. But here's the thing about hay and not
281840	287440	having chairs and hayrides, even haunted ones I would have assumed before the two nights ago,
288080	293840	that they're, like, I don't know why you'd be riding on hay, but I know that you wouldn't be
293840	302160	doing it with 65 people. No, it should be you and Terry Gar. It should be you and Terry Gar,
302160	308000	or Andy Kindler, or, like, Mike Nesmith. I don't care who it is. As long as there's four to eight
308000	314560	of them. That would be a fucking good hayride. Me too, Kindler, Terry Gar, and Mike Nesmith.
315520	322160	You guys are gonna have to Google three quarters of that to find out why it would be dynamite.
323920	329760	You're gonna love it. Like, when I call them the Knievel of Kvech, I'm like, just Google.
330960	337120	But it's hay, so, okay, so, what happens is... Is it loose? I'm picturing it like a hay wagon.
337120	346080	It's loose hay. It's loose, slippery, like, effectively lubricating hay. It's not bales of
346080	352240	tightly bound, healthy dog shit, like, firm, like, like, like, like, like, like,
352240	357040	like nobody's met at table scraps. It's like... You revealed some of your own backstory on that.
357040	362000	No, I have. The fact that my dog takes nice, firm, healthy poops. And that even...
362960	367600	Stop what you're doing. Because I'm about to ruin the things that you're used to.
369120	372880	All right, just stop. Everybody's... Just let me get through the fucking... My name is Humpty.
372880	379760	There's nothing... Like, there was one thing, so, about the chain link. There was a chain link area.
379760	384720	When you stand in line and you get into the... There's a chain link area, right, before you're
384720	390480	getting into the hay cart. And they have it all worked out. They've been doing this for a long time.
390960	398080	Not the scary parts, but the crowd control parts. The scary parts are apparently decided on by
398080	407840	committee three weeks before each thing. And I don't even know... I walked out with so many questions.
407840	413200	I was like... Like, did they... Are they just upset about school shootings? Is that why they just,
413200	418160	like, just threw, like, random shit out there and just hoped it was a little scary but not upsetting?
418160	425600	Like, it was like a mildly uncomfortable hayride. I would not call it haunted in the
425600	432960	least by anything. Like, except for, you know, the ghost of pride in craftsmanship.
435200	440800	I mean, that was certainly there. Like, going, remember me, you forgot me. And I was like, no,
440800	447200	the ghost of my... There's too many ghost jokes. So, take me through it. You're cruising along,
447280	451200	I'm imagining at, like, one mile an hour as you're going through various little townships.
451200	455440	I have something to tell you about before that, though. Because the line, you're in line. And I
455440	460480	was actually happy to be... There was VIP tickets for, like, five dollars more where you can, like,
460480	465280	walk past people. And I'll do that in a fucking... I would do that.
467520	475760	Under normal circumstances, I would pay 500 times more than you would for the fun of walking around
475760	483920	you if I had to walk eight more times the distance. I would just be so happy just to be
483920	491760	moving. I would just walk around you and, like, and be rich. I am not a man of the people.
493200	500480	But I did not buy a VIP ticket on purpose because I was so high, I was scared,
500480	507840	that I was going to get scared. Because I said, Dino, I don't like the people touching you.
507840	513600	And he said, they can't touch you. They can't touch you. They're not allowed to touch you.
514640	519760	Which is, like, the scariest thing in the world. They're not allowed to touch you.
521040	525680	It sounds a little scary. But then they keep repeating that. They don't touch them. They
525680	531520	won't touch you. They're not allowed to touch you. You're not allowed to touch them.
532320	537520	It's like being in Jonestown. And then there's, like, these...
538160	543440	Okay. So you go through the line and then you get into this chain link area that's designed to hold
543440	550800	not the number of people, but the volume of flesh. When the chain link thing, right,
550800	558320	before you get on the hay cart, is full of human tissue. They close it behind the last person.
558320	563680	After they've shamed the front people, you know, come on, come on, move in, move in.
563680	569200	And I thought the guy at first, I was like, oh, is he, like, a bad UCB or I.O. guy doing, like,
569200	574160	a southern character to, like, create an air of, like, because otherwise he's, like, in the middle
574160	579920	of Los Angeles, like, bossing people around who are drunk and high and thought it would be funny
579920	585920	if they paid you to try to scare me, motherfucker. And, like, and I thought that's actually brilliant
585920	590400	that he, that they've adopted, like, this southern thing. This is, like, something that people in LA
590400	594480	are, like, maybe, like, oh, shit, I saw, I saw those movies. I'm not gonna fuck with this guy.
595360	596880	Yeah, this guy's Ned Beatty.
596880	601760	But he was too authentic and too unfunny to have been trained in anything.
602960	607920	And he, because he kept doing these jokes, he's like, all right, people. So you get into this chain
607920	612880	link, like, like, just, just, like, this chain link, like, cauldron. Because the, when the door's
612880	616800	open, then you're gonna get on the hay cart. Oh, it's gonna be so fun when you get on the hay cart.
616800	622160	So then you're, and then this guy, just, like, you know, peanut style, has his forearms over the
622160	628640	top of the chain link fence looking down at you. And he has a little baby bullhorn, because you're
628640	635680	not that far away. And he, and he goes, like, okay, people, oh, got a couple rules for you,
635680	642160	you're gonna have a good time, but you gotta follow these rules. Do not touch the actors.
643600	649760	I repeat, do not touch the actors. That goes for touching them. And then they would, like,
649760	654160	do some bit. And I don't even remember the bit. That's how unfunny. And nobody laughed. And I was
654160	661120	like, I think, like, do not stand when you're on the hay cart. Keep all of your arms and hands
661120	667200	down by your four-point landing. That, in other words, that is your gluteus maximus,
667200	672240	your butt, your sugar shaker, your flam-flam. I made it funnier than he did.
673760	678320	Like, he went, he tried to, like, his joke was that he was talking hip-hop or something.
680320	683360	So everyone's just, like, kind of bummed out. And they're like, yes, we got it. Like, these are,
683360	687440	those are not unimportant rules. We're glad you told them to us. Like, we're not, we're not,
687440	690080	we're not snarky. I thought I was with a group of enlightened people.
692480	695840	Like, like, like, like when nobody was causing trouble and nobody was, was he dressed spooky?
695840	699040	What was he dressed like? It was dressed like a, like a, like a, like a hillbilly. Like, like,
699040	702960	like, you know, they were all just a, it's a tractor driven, it's a tractor themed horror
702960	708560	experience. It's, it's, it's, I think you've all, you know, when you think of horror staples,
708560	713520	you think of farm equipment, like, like chainsaws, cut down trees. Who would have thought those could
713520	720560	be scary? Well, everybody, because they can cut people in half. But pitchforks, you know, who, who
720560	725680	would have thought that? Well, cause they stabbed people. Tractor rides, get in the tractor.
727040	734320	This tractor isn't haunted. It's just, it's taking a break between its normal tractor functions
735280	741680	while going through a haunted area. That's like, there's a tractor pulling me. It's like,
741680	746320	everything's nothing scary when you're being pulled by a tractor. So there's nothing scary.
746320	750720	Rosemary's baby. What if she had been on a tractor going through the movie? I was like, oh,
750720	754800	your baby's special. We want to, I think our neighbors are cultists, but we're on a tractor.
756400	766240	So who cares? Like Jaws. Oh God. There's a, this isn't, this isn't a boat, a boat accident.
766240	770880	Who, I don't know. If he tries to bite us, he'll probably break his teeth on the tractor.
772000	775120	We're on a tractor. You, you won't even need a bigger tractor. You won't.
776560	783680	Don't encourage him. It's, it's, it's my show. Encourage me. I've been away for a while. Encourage
783680	789840	me. So here's the only thing I can't believe you brought this up. I really remembered this and I,
789840	794000	like, so it was me and Dino and I was like, we're so we're like, yeah, yeah, we understand the rules.
794000	798320	So then this guy, like, so then there was like some hustle over here. Like there was some
798320	805440	business happening over here on the outside of the cage. And he's like, huh? Okay. You know,
805440	810480	Shelby, Shelby, Shelby, Shelby, because he realized, and I want you to remember that moment,
810480	817360	because he, at first he was going to do it loudly into his mini bullhorn. But, but, but what you'll
817360	823120	find in this story is that, is that the matter he needed to attend to demanded some respect and
823120	832960	privacy. So he's, Shelby, Shelby, we got it. We got a little handicap over here. No, I need,
832960	838880	I need, so we're gonna do a second round. Let's go 65. No, not 67. Cause it's two. We got it. We got
838880	847600	a little handicap situation. And I'm like, I go, okay, look not when he wants you to look now,
847600	854080	now that it's been all this time, look, and it's, well, what did I see? A human being in a wheelchair
854080	861840	who is having the scariest night of their life now. The night they feared since the moment,
861840	870240	whether it was birth or whatever ailed them, what happened? Which is the dumbest people in the world
870320	873360	swarming around them, calling them a little handicap.
875600	879360	And everyone being fine with it while they claw at chain link,
881280	891440	struggling for a view of the little handicap. I was fucking blown away. And I, I, you know,
891440	896160	and I did like, I, you know, I thought at that point I was like, well, we're certainly not in
896160	905360	the hands of people who care about our feelings. And that's scary. But they are very rule oriented.
905360	913680	So that undercuts it. You can't touch anybody. No one can touch you. Go to our website if you feel
913680	919040	touched. Get in the, get in the thing, get in the thing. And then everyone's like wearing
919040	924240	clown masks and like trying to do these bits that are based on like a different world where probably
924240	929040	it didn't have to be said constantly that no one could touch you. And it's like, and probably
929040	934640	there was like, I feel like over the years as epidemics of violence in our country, like
934640	940720	increased and the committees that run this thing changed around. I feel like I imagine that an
940720	945440	explanation of what I experienced that night, that the lights gradually got brighter and that
945440	950560	the actors gradually got more and more scolded for certain terms of phrase. And it just results
950560	956080	in just these people just like that are, that are just as dumb as someone who might be able to
956080	966400	scare you real good. Like nothing's scarier than a dumb fuck. Like with your money and suspenders
966400	970960	like fucking hanging out. Like in Charlie, have you ever been to a carnival ever in the last
970960	975840	38 years? That's terrifying. The last thing you see is like, all right, hold tight, keep your
975840	980640	shoes and he pulls his lever and you're like hearing these bolts that you know he doesn't
980640	986160	understand just creak and strain. And you're just remembering all of these articles and you're like,
986160	990800	we're trying to figure out if they're apocryphal. What are the rates? Where am I on this chart?
990800	995280	Why, why, why is there a rope across my belly? I've been on the Batman, right? I know what you're
995280	1004320	capable of. I know you're capable of making me safe. Why, why is everything so wooden that
1004400	1011840	when it rains, I've had decks. Do you check it every day? Everything's wood. Why is everything
1011840	1018160	wood? Like, so my point being, you could be scary just for nothing just by being a hick and hanging
1018160	1022560	out. So when the thing embarks. But they're all bound by this code. So they're just sort of like
1022560	1028000	doing this show. When the haywright kicks off and you leave the station and you're going out there,
1028000	1033120	are you just passively writing through a little tableau? Okay, so then you go, you all file in
1033120	1038000	and stand shoulder to shoulder. They keep yelling at you that you're not that as, that as close as
1038000	1043600	you feel you are, that you're not close enough to each other, but they can't touch you and you can't
1043600	1050880	touch them. But you know, welcome to fucking Jesus Christ. I'm so sorry. And like, like, like, like,
1050880	1054960	just imagine if you got on that thing with the wrong combination of people. I was like, thank
1054960	1061280	God for the wonderful people that were on there with me. Mike Nesmith, Terry Gar, Rick Schroeder,
1061840	1072880	um, uh, Norm McDonald, uh, Lil Wayne, uh, Stevie Nicks, um, two Baldwins, but one of them was the
1072880	1079120	sexist non-Baldwin. Um, did you know that guy's not a real Baldwin? I just found that out. Fake Baldwin?
1079120	1084240	Yeah, I lost my faith in the Baldwin name. He's not a Baldwin. He's some guy named Baldwin.
1085200	1092640	He's not a Baldwin. It should be against the law when you have a certain amount of
1092640	1098720	rename real estate in Hollywood. All right. So you leave the station and you're going down the
1098720	1102720	front. What's the first act of the haunted haywright? What's the first thing that you see
1102720	1106960	as you leave chain link fence? What happened with the handicap situation?
1108320	1112720	They just, they just had to take the next cart and I'm sure they were tended to very sensitively and
1114640	1117840	I'm sure if you go to their blog, you'll find that they love Halloween now.
1120400	1124800	So it's, it's, it's Griffith park. It's by the zoo in the golf course there. It's night time
1125360	1131120	and you leave. Just give me a moment. You're now that poor, poor little handicap.
1132320	1138240	He called her a little, he referred to a human being. I think what he meant to say is a little
1138240	1146400	handicap situation. If he had just said situation, I would chuckle, but then because of his concern
1146400	1151680	about it and stuff, it'd be like, oh, that's colloquial and we are too PC. Like he's expressing
1151680	1156320	a need and we have a little handicap situation. That's a, that could be something a hero says,
1156320	1162640	but he just, he left the word out. So he, he, he, he reduced someone's humanity.
1162640	1168160	Who is that? Like, like, just, like, they just, they, they, if, if you know,
1168160	1172800	I had to be talked into going there that night. Jesus Christ. What about me in a wheelchair?
1174160	1178960	What do you, I'd never go. So that means somebody fucking cajoled that person.
1179680	1182240	They were like, please handicap Harmon, please.
1184880	1189440	You're so, you're such a curmudgeon. You're such a loner. You say you're, it's unhealthy. Please
1189440	1192800	come out. Just once I swear to God, I promise, promise, promise, promise you're going to have
1192800	1199040	a good time. Now somebody, we got a little handicap here. I want to kill myself. And it's
1199040	1206400	depending on my situation. I may not be able to. I'm going to put it into my book. I'm going to
1206400	1211120	write it with my foot and I'm going to fucking die a spiritual death. And I'm going to be hanging
1211120	1216320	out as a flesh husk haunting you. That's going to like, do you think these ghosts scare me?
1218720	1224080	You people are the monsters because you think I'm a ghost.
1227600	1234720	So the, you get, so you get on the thing and then, and then there comes this point and this is,
1234720	1239840	this is on me. This is my fault. The rest of the evening is my fault because then they go,
1239920	1243280	I'm so nervous now. I'm like, I don't have to, they keep saying that I'm not
1243280	1247200	close enough to people. I feel like, I feel like they're right. If somebody tells me that I'm
1247200	1251440	doing something wrong, I'm going to first assume they're right. And then it's, I'm like,
1252000	1256480	so close to people. And then they're like, now sit. And it was like, everyone was like,
1256480	1261280	thump into this like land of lakes, like fucking lotus position. And I was like,
1261280	1267440	I gotta play this smart cause I'm 42. And I, I kind of like, I tried, I just, I tried,
1267440	1270960	I overthought it. And I was like, I was like, well, I'm certainly not going to,
1270960	1275680	but then again, what if my foot, and then I say, well, sometimes on the couch I put a, well,
1275680	1279840	you know, after a long day, but then my shoes would be off normally. And I, and I was like,
1279840	1284320	well, that's going to, I'll be asked if I, but if I have to move and I just ended up in a fucking
1284320	1290640	weird, like, like, like, like breakdancing pose, like just, and everyone kept asking me,
1290640	1298400	are you okay? For real. Every time I moved a muscle, like one of three, like, like, like
1298400	1303280	women my age, like not, it wasn't like a high school experience. It was like women my age,
1303280	1309440	like, like, like they out of courtesy and respect for my humanity, they would feel spasms happening
1309440	1314800	and would look over at me and go like, you okay? And I'm like, yeah, I just, I'm gone. And I was
1314800	1318560	like, this is like, hey, you're slippery. And I'm like, I'm like, I just try to, but you're the,
1318560	1323760	one of the rules is you can't get up. If you get up, you will be ejected from the ride.
1326080	1328320	You know, you should have said, you should have said at some point,
1328320	1331280	you should have raised your hand and said, excuse me, I have a little handicap situation.
1334480	1340400	I am a little handicap and I would like to be ejected for the, from the ride for the duration
1340400	1345360	necessary to properly fold my legs underneath. Can you, can you not sit cross-legged or is it,
1345360	1350400	you just panicked? I try right now. Try to sit cross-legged. This is TV dynamite.
1352640	1357760	Out of curiosity, I'm asking, do you know whether or not you can sit cross-legged?
1357760	1360240	All right. And then promise me we'll bring Andy up. Oh yeah.
1361040	1364880	Just stop. Stop. I mean, it's, it's Jeff's fault. Andy hasn't been brought up.
1368560	1369200	Okay, here we go.
1376000	1384000	Our next guest has performed at clubs and colleges
1385760	1391280	all around the world. He's a Harman town favorite. He's a Dan Harmon favorite. He's a,
1391280	1395520	he's a Jeff Davis favorite. It's not a competition.
1397120	1400240	But I, I spell my favorite with the O U R.
1400240	1405680	All right. Well, let's bring them out. Andy Kindler's here.
1421920	1422640	What an entrance.
1422640	1428320	I think they prefer it if you're there.
1431680	1439120	All right. I'm a Jeff Davis aficionado. I came up with that back there. All right.
1440560	1444160	I'm always thinking. When I like, because Andy, when I think, when I think of you,
1444160	1450160	Andy, I think of a showman. Yes. You entered from, you enter from the back of the room,
1450160	1457040	left stage left, then re-entered stage left. PT, PT Junim.
1459680	1463760	That's a PT Barnum reference. If you're Jewish. Oh, oh great. Oh great.
1465680	1470160	I am a showman. I put it on the show. That's what I do. I do good. I got it. Cause I'm out.
1470160	1474560	I'm tapped. I fucking liked it. You know, you were on, no, you weren't fired. Well,
1474560	1478960	yeah, this was, well, I consider fire. You were boom into, first of all, you, you have,
1479040	1483440	you went on the hay ride and most people would not do that for an anecdote. Now I know that if
1483440	1487840	you had told me that if you had been at the dinner that I was at with Dino, if you had just popped
1487840	1494560	out from, from the kitchen and said, most people don't do what you're about to do. Yeah. I thought,
1494560	1501920	Dino, cause he's going on it twice. It sounds like a, like a Hee Haw convention. I don't know.
1502480	1508640	Hee Haw sounded good. Convention was wrong. Andy, you've not done it, correct?
1508640	1513920	Oh, have I done it? I grew up on a farm with hay. No, I didn't. I've never been,
1515760	1522560	how did, how did they start with the hay rides? Why are they riding hay around?
1523600	1528800	Keep the hay by the barn. It's kind of like Seinfeld. Every time, every time you put it in
1528800	1533760	the cart, you're going to get haunted. Right. Where are you taking it? Is there another farm?
1533760	1539760	Let them grow their own hay. Hey, the word haunted is in your ride. Who wants to go on a
1539760	1545440	haunted ride? I don't know what a barn's capable of, but I know it has its own hay. Now, who am I?
1546880	1554000	I turned into yogurt from Spaceballs. From Spaceballs? Yeah. I'll tell you about it. I've never,
1554000	1558160	you know, I saw that movie coming. I was like, no way I'm going to go there. I didn't, I begged
1558160	1563360	all of my friends to go see it. I was at prime. You were the Dino to that haunted hay ride. Yeah.
1563680	1567440	So the weirdest thing about the haunted hay ride, stop me if you want to talk about anything else,
1567440	1572480	but here's the, here's the, here's the weirdest thing. Like I had so many questions, like they,
1572480	1576960	because they never, there's no, I mean, and I'm not being a snob because they would just take you
1576960	1581520	through scary stuff. It was just sort of like you'd sometimes you'd stop and there'd be like,
1581520	1585680	they'd put on a little show. I was like, well, who's going to complain about this? This is not
1585680	1589600	a problem. But then it was like, for the most part, it's just people wandering up and they just keep,
1589600	1593440	you know, and you just keep remembering, they're not allowed to touch you. You should not touch
1593440	1600080	them. So it's sort of like, it really like takes the fear out of like the 90th guy coming up and
1600080	1605120	just putting his head next to yours and going, and I'm like, but now I'm, my anxiety, I'm like,
1606080	1611600	but it's fake. I'm faking it. Because it's like when you tip at a strip strip bar.
