start	end	text
0	15600	Ladies and gentlemen, Harman Town is now in session.
15600	21000	Oh, yes indeed.
21000	25240	Welcome you lucky sons of bitches to the Nerd Mel Theater in Hollywood, California.
26240	31240	And you send me lucky people listening on your, whatever the fuck you listen to things on.
31240	41240	Please welcome the Mayor of Harman Town, Mr. Dan Harman.
41240	47240	Thank you very much.
47240	51240	Okay, so this may get weird tonight.
51240	58240	I didn't have anything and so I went through my office at home and I found this journal I wrote in high school.
58240	63240	And that's something that LA people do a lot at special shows and things.
63240	67240	You know, it's a, you know, you read your embarrassing adolescent journals and stuff.
67240	68240	I thought, oh, that's ducks in a barrel.
68240	73240	It'd be like, you know, oh, Dan the Nerd, like being a nerd and trying to be cool,
73240	78240	but being a nerd, trying to be a good writer, being a bad writer, and I'll mock my teenage self
78240	84240	and we'll, you know, the unspoken humblebrag headline will be, I'm so much cooler now.
84240	88240	Which is how I think it usually works when you read these things.
88240	92240	I started reading it and I got really bummed out.
92240	98240	Just devastated.
98240	105240	I want to say I was a vile person, but I mean, it's just, I don't see the difference between this kid and myself.
106240	114240	And except that I just, I stopped trying to talk like Frasier all the time, which this kid at 15 is still doing.
114240	119240	And I also just stopped trying to impress other people, including myself.
119240	120240	I got to stop posturing.
120240	123240	So it's just, I don't know.
123240	125240	I don't know what it is.
125240	128240	Aaron was like, oh, this is very, I mean, this is all what's interesting.
128240	133240	And people that do those journal shows, Aaron said, they always read the wrong entries.
133240	135240	They always, you know, because they don't get it.
135240	140240	They don't understand what about their entries is, you know, is what we want to hear.
140240	143240	You know, the Schadenfreude at all or whatever it is.
143240	145240	You're holding a spiral.
145240	147240	With 27 post-it notes.
147240	151240	Because I started marking once, oh, I'll just read this and then I'll read that.
151240	153240	I want to paint the picture for people listening to this.
153240	158240	This is not like a little, you know, like a little velvet case, you know, like diary.
158240	162240	It's a standard spiral notebook.
162240	164240	How many of these did you have?
164240	165240	I found two of them.
165240	166240	This is the first one.
166240	168240	I was obsessed with transitions.
168240	170240	So there's a lot of chapters that happened to this.
170240	174240	And I bring the journal to a conclusion at 17.
174240	175240	I go, I'm done.
175240	178240	There's nothing more to say.
178240	181240	I'm self-actualized.
181240	186240	The title is Sand Pollution, the journals of Dan Harmon.
186240	189240	November 1989 to September 1990.
189240	190240	Sand pollution?
190240	193240	Yes, I'm glad you asked.
193240	199240	I'll give you a taste of my voice at 15.
199240	202240	This is how I ended the first entry.
202240	203240	I won't bother to.
203240	205240	I mean, maybe I'll start.
205240	208240	November 27, 1989, 10.30 p.m.
208240	216240	A picture of me on like a bear mattress surrounded by just like probably just a lot of my own cum.
217240	222240	I seem to recall not being able to stop touching myself physically or mentally
222240	226240	because no one else was going to do either job.
226240	234240	There's a student with acne and I had a yin-yang patch on my acid watch denim jacket sleeve
