start	end	text
0	16200	Welcome once again, one and all, Matt Mosel and the other guys, from Uptown, Uptown Burbank,
16200	23240	the beautiful part of Uptown Burbank, Harman Town is now in session.
23240	32680	Won't you please join me in welcoming the game master of your dream, Spencer Crittenden.
32680	45040	And the fusciest mayor of all time, you love him, Dan Harman.
45040	53000	Thank you. Thank you very much.
53000	63440	Let's bring this town hall meeting to order. That's the conceit of the show.
63440	71640	First order of business, when did we get to the moon? Remember that premise that never came to
71640	80840	fruition? Well you mean we didn't build a rocket ship? I feel like now isn't that more important
80840	91080	than ever to get the hell off of this horrible planet that wants to kill us? Yeah, but in order
91080	98240	to do it we'd have to work with hundreds of people that I now don't like. I think we missed
98240	108960	our deadline. It's like the Tower of Babel, humanity's been disbanded. I'm a lone wolf now.
108960	121360	I'm like that wolf that Tom Cruise saw in that movie. The movie was not called, what was your
121360	129240	guess? The lone wolf? No, no. That would be great. Was it called Wolf? No. Wolf of Wall Street? Nope.
129240	136800	These are all famous movies that are famous for not starring Tom Cruise, except for Spencer's
136800	142480	guess which is a non-existent movie. That would be the movie you'd expect him to see a lone wolf in
142480	148360	when he's a lone wolf. Would it though? Was it? That happens and then it's like lone wolf and then
148360	157960	the credits roll. It's like a three-minute movie. I know what it is. It was Wolfie McGuire. Why
157960	169040	wouldn't The Breakfast Club be about a sandwich with egg on it? Why wouldn't the title be a guy
169040	175200	falls through a ceiling while trying to go get his weed from his locker? That would be a terrible
175200	183600	title for Breakfast Club, but a great title for Weed Locker. Weed Locker. That was about the Iraq
183600	195720	War. That's Doug Benson's indie comedy movie. He shoots it in the Angeles desert. Is there an
195720	203320	Angeles desert? There's a forest. Okay, but next to it, is there any sand? Yeah, you go inland a
203440	207720	couple miles. Okay, and the trees run out and there's no ocean. Yeah, now you're an Angeles
207720	216880	desert. Now you're talking Angeles desert. Or you just hit Nevada. Maybe I should have said
216880	221640	Nevada, but it's like a one million dollar comedy. They got some investors, but it's like they're
221640	227200	pretending that it's about Doug Benson being an Iraq and it's called The Weed Locker. Just wanted
227200	237040	to finish my pitch. Although I agree with you, the movie sells itself. What is the Tom Cruise
237040	241560	movie you're talking about? Oh, you see him? He's a gray haired hit man in the back of a Wayans
241560	251640	Brothers. No, it was racist. Wait, who was it? Who's Jamie Foxx? Jamie Foxx? Wait, what? Jamie
252600	258160	Collateral. Oh, I thought you were telling me his name. I'm like, I'm not that often. No, it's that
258160	265400	person's name. I do not know. It's that person. Sounds like he won an Oscar. Hoatterwa. And the
265400	277840	winner is Hoatterwa. Hoatterwa is winning his first Oscar and will soon be a cab driver. We'll take
277840	283640	it up with White Society, you pricks. Don't look at me. I'm not the fucking one that's the cause of
283640	289320	this. That poor guy in the, what's that movie called? Captain My Captain. I'm the captain now.
289320	301480	Dead Poet Society? That's the only old captain. That was a Dead Poet Society called I'm the Captain
301480	311880	now, Captain. Just desk standers with an exclamation point. I found my, look what I found. Oh, a lot of
311880	317560	you, a lot of you plebs don't know what these are. I meant to bring you mine. I forgot. Earpods, my
317560	324640	earpods. These guys are going to be gone in like, like 48 hours. No way, man. I'm never gonna never
324640	330760	gonna lose you babies again. Where'd you even find those anyway? He put him in like he's dancing like
330760	336080	he's already playing music on him. I know that that's not how it works. I'm dancing like Brad Pitt
336080	344360	in Fight Club when he's, when he runs around the corner with, what's your name? Tim Burton's wife.
344360	354620	Sorry, ladies. Nothing she does can unobjectify her. She's still just some guy's wife. Helena
354660	361580	Cardo. And he drags her around the corner and then he just starts going like this, like as the cops
361580	368380	run by because if you're dancing in a junky hallway, you're not who they're looking for. This is the
368380	374300	only time I would say it was better to not pay the $5 a month for the live streams so they didn't
374300	380140	have to see that dance. They might have saved themselves the trouble on that one. To answer your
380620	389580	question, Spencer, you found them in your car. Oh, what? Yeah. Crazy. Why did I know that?
391980	403340	So I was, I was, I was, I was, I was, I was in the, it's not, it's not a hospital, it's a surgery
403340	409900	center. Excuse me. Trying to see if I can take care of that. They put a camera down my throat,
409980	415580	again, because here's the thing. Okay. This is a little crazy. Like, you know, I have a chronic
415580	424700	heartburn. I can't imagine why. Searching for a way to mitigate the burning pain in my esophagus.
424700	436060	Excuse me. The first time I went, they looked down my, my cake tunnel and, and they found some
436060	440140	polyps and they, they, they grabbed them and to send them off to a lab to see if they were
440140	445740	cancer polyps and, and they said like, oh, your digestive system looks great. And
448380	452300	like, I can't, what the fuck were they looking for that time? Because then the set,
452940	456780	I'm getting so upset just thinking about it. Because I went, I was, I told you last time,
456780	460140	I was a little upset in the last episode. You might've noticed a tonal shift here. I'm a little
460140	466300	calmer now. Are you, you were on like some pretty heavy duty painkillers. They give you for that.
466300	470220	Are you still floating on those or does that feel like it? But they tell you don't make any
