start	end	text
0	17380	MUSIC
17380	19480	Bonjour and bonsoir, Madam and Mademoiselle.
19480	23280	Welcome once again to Meltdown Comics in Hollywood, California.
23280	25780	Harman Town is now in session.
25780	35780	CHEERING
35780	40780	While we're at it, let's welcome to the stage the mayor of Harman Town, Dan Harman.
40780	51780	CHEERING
51780	53780	Thank you.
53780	56780	Nothing really to talk about tonight.
56780	57780	Woo!
57780	59780	Very busy, very sleepy.
59780	62780	Before I get on this GI Joe cartoon.
62780	65780	Wasn't this supposed to be turned in several months ago?
65780	69780	Well, it airs Thursday.
69780	74780	So we're just got a couple more GI Joes to draw.
74780	78780	Wait, so you have an animated episode of Community that is...
78780	84780	When was that supposed to be in a properly functioning studio, network driven universe?
84780	86780	When was that supposed to be in?
86780	88780	Months ago, months ago.
88780	90780	You said that.
90780	92780	Now you're shocked by it.
92780	94780	Wasn't that supposed to be done months ago?
94780	96780	I don't know, months ago.
96780	98780	We're putting on a show here, Dan.
98780	102780	I'm trying to involve these people in the crisis that is your life right now.
102780	108780	Well, I don't do time. I'm not good with dates and things.
108780	110780	Certainly it's all my fault.
110780	111780	Which time was your show here?
111780	113780	Eight o'clock.
113780	116780	He does that time.
116780	122780	It's all my fault because I took too long to write the script and all that stuff.
122780	129780	So Shrob's kind of doing his Shrob thing and he's being an asshole.
129780	135780	It's like saying stuff on Twitter implying I should be there instead of being here.
135780	140780	If I went out to go do wedding plans with Aaron and then Rob was tweeting,
140780	145780	I hope you're having fun while I'm over here animating this and stuff.
145780	147780	So today I...
147780	150780	Oh, sweet.
150780	153780	You don't have this on your iPad, do you?
153780	157780	I might have it in my mail. Do you want me to try to open it in there?
158780	161780	Will it then play on their speakers better?
161780	162780	Let's see if I have money.
162780	170780	So today I went over and one of the last things I had to do was record the vocals for the G.I. Joe theme.
170780	174780	We had Jonathan Kimmel, who's Jimmy's brother,
174780	178780	we used him for some vocal stuff on the Sarah Silverman show back in the day.
178780	186780	He's a great singer and he's particularly good at this G.I. Joe register for that well-known theme song.
187780	189780	I have a question about it, but before we play it,
189780	193780	is that so close that you guys are in jeopardy of copyright infringement?
193780	197780	No, no, no. It's with their permission. Hasbro has been very cooperative.
197780	198780	Because it's the melody.
198780	200780	It's the absolute song, yeah.
200780	204780	Yeah, we're caught. It's G.I. Joe.
205780	207780	So I just did some alternate lyrics.
207780	211780	I think we're allowed to play this because it's like fair use or parody or something, right?
211780	212780	I just...
213780	218780	Our show? I play the Beatles and shit, man.
218780	221780	Yeah, I mean, it's a podcast. Let's hope we squeak by.
221780	224780	I mean, we're not going to make any money off of this or steal any money from anybody.
224780	227780	What would the season desist be? Stop doing that next week?
227780	231780	It's being leaked. It's like the Chevy voicemails. It's a leak.
231780	232780	Okay.
232780	234780	I don't know who's doing this.
235780	238780	TMZ, get your cameras out, right?
239780	241780	So I didn't even listen to the...
241780	244780	John Jonathan did the regular lyrics of the theme song,
244780	246780	because that's what people really want to hear.
246780	247780	But I ran in with...
247780	250780	I was like, can you do one more take and just do these alternate lyrics
250780	253780	so I can bring them back to the office to Schwab?
253780	257780	So this is punishing where Schwab was dutifully directing the episode
257780	261780	that you turned in too late, and he's working around the clock.
261780	262780	Yeah.
268780	271780	He tweets some bullshit whenever he's busy.
271780	276780	Schwab is an asshole. Schwab asshole.
276780	278780	Schwab asshole is there.
278780	281780	It's Robbie Schwab against all of humanity,
281780	283780	tweeting things all day.
283780	286780	He'll never be nice. He's always mean.
286780	289780	Eating his own poop and drinking his pee.
289780	292780	Schwab asshole.
292780	295780	Schwab asshole is there.
295780	298780	Schwab asshole is the code name for America's biggest,
298780	300780	dumbest poop-eating asshole.
300780	303780	His purpose? To tweet mean things at Dan Harmon,
303780	306780	a TV writer determined to entertain nice people.
306780	308780	I also suspect he hits his wife.
308780	311780	He makes you feel bad when you write a script plate.
311780	316780	Schwab is an asshole. Schwab asshole.
316780	320780	Schwab asshole.
320780	322780	Yeah!
323780	325780	All right.
330780	333780	It's a little unfair, but it's great that it's good.
333780	335780	It's a good song.
335780	337780	It's accurate.
337780	340780	I mean, it's very, very, you know,
340780	343780	he gets close to a deadline, and then he's like,
343780	346780	oh, I hate you. I hate you for, you know,
346780	348780	not turning the script on time or whatever.
348780	352780	It makes him feel better. It gets him going.
352780	355780	You know what's not healthy for me is a satisfied,
355780	359780	confident Schwab that feels sorry for me
359780	361780	or is loyal to me. That's dangerous.
361780	363780	Him running around out there. I don't know.
363780	367780	Why is that? I don't know. He's a devious guy.
367780	369780	You know?
369780	372780	Remember when Sarah fired me? Yeah.
372780	375780	He kept working there.
375780	378780	Is that what this is about?
378780	381780	Don't bury the lead, man.
381780	384780	There's always a little of that underneath everything.
384780	387780	You guys used to be inseparable best friends.
387780	390780	You guys still, I mean, you're not as close as you obviously were,
390780	392780	but what's the state of the union with this?
392780	394780	What do you mean? We're just close.
394780	396780	No, we had a year where we really,
396780	398780	we're really actually not talking to each other.
398780	400780	We were actually mad following the,
400780	402780	in the wake of the Sarah thing,
