start	end	text
0	11700	Hello again from downtown Los Angeles, next to McCarthy Park, which once again is melting
11700	12700	in the dark.
12700	14200	All that sweet green icing flowing down.
14200	16200	Someone left my cake out in the rain.
16200	17200	Let's welcome everybody.
17200	20200	Thanks for coming down to Dynasty Typewriter.
20200	22200	Harman Town is once again in session.
22200	24200	Oh yeah.
24200	26200	Spencer Crittenden to the stage.
26200	28200	Spencer Crittenden.
28200	32200	Hell yeah.
32200	36200	Let's bring out the mayor of Harman Town, Dan Harman.
42200	44200	Yo.
44200	46200	Yo.
46200	48200	Yo.
48200	50200	Yo.
50200	52200	Yo.
52200	54200	Yo.
54200	56200	Okay.
56200	58200	Yo.
58200	60200	North.
60200	62200	South.
62200	64200	East.
64200	66200	And west.
66200	68200	Fuck your mama.
68200	70200	Came on her chest.
70200	72200	Okay.
72200	74200	Yeah.
74200	76200	He went south immediately.
76200	78200	And it was yesterday.
78200	80200	Whoa.
80200	82200	I know.
82200	86200	A friend of mine is telling me we were talking about a mutual friend of ours.
86200	88200	And I was like, how's he doing?
88200	90200	Oh, he's good.
90200	94200	Like, you know, we were talking about he's, we're all the same age.
94200	96200	Like, you know, mid-40s.
96200	98200	And this other person's a creative.
98200	102200	And like, I was like, you know, is he self-sufficient?
102200	104200	Can he afford to, what's he doing?
104200	108200	Oh, he's on that one show, but he's also, you know, he's doing this and that.
108200	110200	And I'm like, is it, well, yeah, where's he at?
110200	112200	Like, is he, is he scared of the future?
112200	116200	Or what is he in the, in the, um, I don't know why I'm teeing this up so much.
116200	120200	We were just talking about our friend and his like situation or whatever that wasn't there.
120200	124200	And my friends goes, he goes, you know, and he's got his daughter, his kid's all grown up.
124200	130200	And, um, and, uh, she just got out of Yale and, uh, but I thought he said jail.
131200	136200	But the crazy thing is how long the conversation continued identically.
136200	142200	As I, because it was, I, I was, it's like, he, she just got, she just got out of Yale and, you know,
142200	143200	that's hundreds of thousands of dollars.
143200	145200	I'm like, Oh yeah, of course.
145200	147200	Like, how long was she in?
147200	148200	Four years.
148200	149200	Jesus.
149200	155200	Well, I, like, uh, so I mean, is she, is she even going to be able to get a job?
156200	163200	Uh, these days, it went on and on.
163200	168200	And it was like, until I finally like, was like, is it, was she in jail or prison?
168200	169200	And he's like, what?
172200	173200	Yale.
173200	174200	Oh, okay.
174200	175200	That's kind of funny.
175200	176200	I just make no difference.
176200	177200	No difference at all.
177200	179200	It's just a fucked up situation to be in as a father.
179200	180200	Yes.
180200	182200	She was hanging out with white supremacists.
182200	184200	Again, you can't tell Yale or jail.
185200	187200	Uh, yeah, but he'll be fine.
187200	188200	He's fine.
188200	189200	Yay.
189200	194200	Um, it sounds like, uh, and I had some, I had some, some of that, uh, juicy, juicy rice.
194200	195200	What was that?
195200	196200	What's that stuff Dino makes?
196200	197200	That garlicky rice.
197200	199200	Uh, give it to me.
199200	200200	Yeah.
200200	201200	Give it to me.
201200	202200	What's that?
202200	204200	It's like an Orzo kind of pastilla dish with a tomato kind of sauce.
204200	205200	It's very good.
205200	206200	That sounds pretty good.
206200	207200	Yeah.
207200	208200	I love food now.
208200	210200	You throw a little kefel, kefelotiri or some azitha on that.
210200	211200	You ready to go?
211200	212200	Oh, of course.
212200	223200	I mean, the, uh, uh, the, uh, the, the, the Holmes and Watson, uh, movie with, uh, the
223200	227200	first five minutes is like worth $30.
227200	234700	I was, I was drunk granted, but like, I, I was like, like crying, not just from laughing,
234700	241000	but also like emotion, like, like, like they just, there's this like opening where the,
241000	245880	where it's like the origin of Sherlock Holmes meeting Watson and like, it's, it's, I can't
245880	246880	even remember the details.
246880	248520	I just, I was like shrieking laughing.
248520	249880	Is this the Robert Downey Jr. kind of?
249880	250880	No, no.
250880	251880	This is the Will Ferrell.
251880	252880	Oh, right.
252880	253880	Yeah.
253880	257600	It, it, it, it, then it's just like after, it's like the first five minutes like deserves
257600	263640	an Academy award for like a comedic opening about, about a Sherlock Holmes movie.
263640	267800	It's just like, it's, it's, it's such a great, it promises so much.
267800	269120	I don't know what happened.
269120	270120	Who knows?
270120	271120	Look at the credits.
271120	272120	I don't know.
272120	273120	Is that an Adam McKay movie?
273120	274120	I don't know.
274120	275120	It probably is.
275120	276120	Yeah.
276120	277120	Cause it was the Gary Sanchez title card.
277120	278960	But yeah, I don't know.
278960	282040	I'm such a fan of that, of that circle.
282040	284880	I don't even, I just want to focus on what's good.
284880	285880	I don't want to.
285880	286880	I don't want to.
286880	287880	Did you watch the whole thing?
287880	288880	Yeah.
288880	289880	Well, no, we actually stopped.
289880	295840	I mean, that is really, I, I, I have enough respect for that camp that I assume they will
295840	299800	not be offended, but they must know that that, that something happened there and the
299800	304720	stinker got made, but, but I do, I, I just, I don't want to be a snoot about it.
304720	309360	I just want, I just want to say, holy shit, best first five minutes of a fucking Sherlock
309360	310360	Holmes story ever.
310360	313680	It's, it's so, it's so, if I'm on a plane, I'll just pop that in and watch the cold.
313680	314800	It's so worth it, man.
314800	320560	I would almost almost argue that it's worth like the, whatever it costs on Apple TV, certainly
320560	323960	the rental, rent it for the three 99 or whatever it is.
323960	324960	Maybe don't buy it.
324960	325960	You're a millennial.
325960	327560	You've, you've got enough problems.
327560	333520	Remember Vice's article about how, did you ever see that porn genre?
333520	337600	The what's it called?
337600	339320	Detective the rent is due.
339320	340320	What's it called?
340320	346400	It's like something, a property, property bros or no, it's probably property, something
346400	351880	property sluts or property, sorry, ladies.
351880	352880	Property sex workers.
