start	end	text
0	26640	The
26640	50440	Mr. Dan Hoeber. Mr. Jefferson Davis. I never do that. I never I never do that. You didn't know
50440	54520	that I was the president of the Confederate States? Whole shows go by and I never actually go. Jeff
54520	59280	Davis, by the way, people should do that. I think it's kind of implied, isn't it? Isn't
59280	64600	that a little implicit? I did. You're thinking very healthy. No, I think I don't come to
64600	68200	Harmentown because I want the notoriety. Otherwise I would be standing on stage and
68200	74960	hiding behind a giant Buick sized. Hey, I don't come to Harmentown for the notoriety either.
74960	83960	Why did you name it Harmentown? I couldn't. I'm mad at names. Like I, everything I came up with
83960	93440	was taken. I wanted to call it Scott Ockerman's, uh, Palooza. I tried. I tried calling it at one
93440	104840	point. Um, um, uh, uh, what's Kevin Pollock town? But then I was like, yeah, you guys are best
104840	111400	friends, aren't you? I don't like him anymore. I don't like Kevin Pollock. Let the feud begin.
111400	118080	All right. Uh, all right. So, uh, I got nothing. I didn't write anything in my phone. Then Dan,
118240	126040	I will take it as comptroller upon myself to, uh, to tell you that today was a big day in sports. Oh,
126040	131600	oh, oh. So we're going to do an old fashioned, uh, was it today, the super bowl? Yes, it was.
131600	138120	And I was surrounded by guys on the set cause I was shooting today. And as, as we all know,
138120	143920	everyone in the crew is into football and then the actors aren't, but then the crew is like,
143920	148360	was walking around going like, don't tell me, don't shut up. Don't tell me because they're all
148360	161320	DVR-ing the game. Did they tell you anything? How much? I don't know. Throw balls, throw balls
161320	166800	around. When you throw balls, you get to get around. Oh, it's good to throw balls. It's good
166800	174520	to invest in your body. It's, it's a good thing to do because everybody knows that's what makes
174520	180320	you happy because look at life and look at history. Everyone that's physically superior always ends
180320	188720	up being unexploited and happy and rich and in control of other people. I'll say, I, I cut that
188720	198640	off. Oh wait, it's the other way around. Should we start again? Actually, it's, uh, yeah, you do
198640	213240	more, the more synapse you do, the closer you get to being a slate. A fate I wouldn't wish on
213240	217960	anyone. But hey, if it's going to happen to someone, it might as well be an idiot. Our timing is up.
217960	230360	Hey, get to the bottom of this. Okay. Hey, there's Dan Harmon. He's dirty and he's in the corner
230360	236160	minding his own business. Let's pick on him because obviously football isn't that fulfilling
236160	241320	because we have free time to pick on people. Let's go pick on him. What do you have to say,
241320	248800	Dan? Why don't you throw a football? I don't think it's very important. I don't think it's
248800	256640	important. Well, we think you're wrong. Well, I'm willing to bet my fucking life on it and yours
256640	262640	without moving a muscle. Well, we're not willing to risk anything, but we're going to punch you.
262640	272600	I'll see you in seven years, you piece of shit. Seven years later. Okay, I'm still a nerd and I
272600	281560	don't have any money. Ten years after that. Aha, gotcha. I'm a PA and basic table. All right.
281560	295000	Okay, great. I don't have my iPad, Dan. I'm going off the phone now and it's a little harder to
295000	299200	operate. So you're going to have to deal with a little sloppy or controlling music wise. Listen,
299200	306560	I got drunk today too. I was drinking all day today. But you were working. I know. You're
306560	317160	drinking on the set? Yeah. It's called functional alcoholism. That's my gig, baby. But I am a little
317160	322880	softer on the edge. It's a little sloppy. Don't deflect from the fact that we are now in Sports
322880	327280	Corner proper. Oh shit, shit, shit, shit. Okay, so you know what? Do the theme. What? God damn it.
327280	337800	Okay. From the beginning. Yeah, but this is off the phone. Okay, here we go. From the top. Sports
337800	350880	Corner. Oh, yeah. Vonnegut Picasso, Tom Hanks, who knows who they are. Hey, but what about that?
351480	363720	Brett Favre. So Dan, off the top here, let's just come straight out. Did you think the best team
