start	end	text
0	22860	Hello gang, from the Dynasty Typewriters, the Hayworth, whatever the theater is called
22860	28100	down here, MacArthur Park, Los Angeles, Harmontown is now in session, episode 301.
28100	36580	Oh shit, is my voice back?
36580	38340	I just got loud for no reason.
38340	48980	Let's bring out the game master, ex-terodinaire, Spencer Crittenden, everybody.
48980	57340	He's all in brown and he's down to clown, what's in that little lunch box baby?
57340	58340	What is this?
58340	59340	Treasures.
59340	61340	You got secret treasures in there?
61340	62340	What?
62340	63340	You got secret treasures in there.
63340	66060	Yeah, I got secret treasures.
66060	67540	Can I know your secret?
67540	68540	No.
68540	70540	Well, we'll find out.
70540	71540	Fantastic.
71540	74260	I feel like I have to yell.
74260	76420	Well, let's not.
76420	77420	Let's stop.
77420	78420	How about this?
78420	81660	Let's stop yelling and we can bring out the mayor of Harmontown, who?
81660	82660	Dan Harmon.
82660	98500	Yo, I got a little baby backpack, I got a little baby backpack, I'm back in packing
98500	106420	where it's back at, a millennial backpack, a little tiny thing the size of a wallet hanging
106420	107420	on my back.
107420	108420	What are you calling?
108420	109420	A little baby, tiny backpack.
109420	110420	It proves I'm 19.
110420	120420	I only got so much shit, so why would I have a bigger backpack than it?
120420	127420	I just have room for my ecstasy on your phone.
127420	131980	I got a little tiny backpack.
131980	137020	It's a Rick and Morty little tiny backpack.
137020	144700	And I see in proper millennial style, you kept the tags on it to prove that it's, you
144700	145700	know.
145700	147700	Well, I wanted to keep it in kind of mint condition because I thought I'd give it away
147700	151260	to an audience member tonight.
151260	157180	Are you saying that somebody here at the dynasty type point is going to go home with a tiny
157180	159380	wallet-sized millennial backpack?
159380	167060	You thought all you were going to get...
167060	168060	There's an impressive...
168060	170900	It's a whole mosaic of all Rick and Morty scenes and things.
170900	175620	It was in my office on the pile of this merch every day comes in, I'm like, here's the tooth
175620	179260	brush, here's the watch, here's the thing, and there's this little tiny backpack.
179260	180980	I brought it home to Cody.
180980	185700	She said, I'm a little old for a little tiny backpack, why don't you take it to the show
185700	187700	and give it away to somebody?
187700	189060	So, I will.
189060	191300	And you have worn it, I saw it.
191300	193300	So, you can sell it?
193300	194300	Yeah, exactly.
194300	197300	You'll be able to say it was worn by...
197300	200300	Dan Harmon.
200300	207140	Okay, so what's going on?
207140	212140	I mentioned we were just talking, you said you like the Ant-Man and the Wasp.
212140	214380	Yeah, the new Ant-Man movie.
214380	216380	Haven't seen it.
216380	221540	Good for our friend Chris McKenna of community, the beating heart of community.
221540	224940	I think he's heavily involved in that Ant-Man business.
224940	226260	So it's good to hear that that's good.
226260	229940	I really like Deadpool 2, I think I mentioned that, I mentioned that again.
229940	231460	I thought Deadpool 2 was awesome.
231460	232460	Why'd you like it?
232460	233460	I don't know, just...
