start	end	text
0	9000	Harman Town is once again in session, everybody.
9000	12000	Oh, yeah.
12000	15000	That's right.
15000	18000	Welcome once again to Hollywood, California, the Nerd Melt Theater.
18000	21000	And thank you for listening out there in Podcast Universe.
21000	24000	Please put your hands together for the groove master,
24000	27000	the mayor of Harman Town, Mr. Dan Harman.
27000	35000	Yo, yo, yo, yo, yo, yo, yo, yo, yo, freestyling, freestyling,
35000	43000	rapping wild, rapping wild, freestyling, not rhyming, rapping wild, rapping wild, yo.
43000	46000	Freeform, freestyle.
46000	48000	Freeform, freestyle.
48000	52000	Yo, I saw your mama, saw her the other day, saw your mama,
52000	56000	I supported the gays, I saw your mama, I told her that.
56000	59000	She said, fuck them. What'd you think about that?
59000	64000	Your mama's not an advocate. She doesn't think they should vote or get married.
64000	69000	I said, bitch, it's politically hairy.
69000	74000	You're in California. You got to be open-minded.
74000	78000	And here's what your mama said. She said, you know what?
78000	81000	I didn't find that to be the case.
81000	84000	And she started rattling off all kinds of right-wing bullshit at me.
84000	87000	So I fucked your mama.
87000	89000	Dan Herman, everybody.
89000	94000	That was a little bit of a...
94000	97000	I felt like that was a little bit of a...
97000	100000	I don't know, what do you call that? I felt like it was a little bit of a...
100000	101000	This was experimental.
101000	104000	That was kind of populist smoke, I think I was spewing there.
104000	107000	I knew my crowd. I knew where they land.
107000	110000	I mean, yeah, I think what we're doing right now is, you know,
110000	113000	we have a giant tour coming up that's looming.
113000	116000	And are we recording? I hope you can hear the sound of the crickets
116000	117000	that are in this building.
117000	118000	Actual, literal crickets.
118000	122000	Because if you ever want to really just lay a stinker of a joke out there,
122000	125000	the crickets will be there to add high relief.
125000	127000	I'm kind of excited, and I don't mean this sarcastically.
127000	129000	I really am excited about how already...
129000	136000	I think we just kind of started in earnest to sort of think of this as a movie
136000	138000	that we're going to be shooting about the tour that we're going on.
138000	141000	And the big question is, like, how do you shoot a movie about a tour
141000	142000	that you're going on?
142000	143000	How do you shoot a movie about anything?
143000	145000	If there's no script and all these things, you bring cameras
145000	147000	and you hope not to affect anything.
147000	152000	But it's like already our awesome director, Neil,
152000	154000	who does not want to be spoken about on camera.
154000	156000	So this will not...
156000	157000	He's right over there, everybody.
157000	159000	Ryan, can we get a shot of him?
159000	161000	This will not be in the movie, but he's like Bob Vila already.
161000	164000	But with that camera, he came out and was like, rip that curtain down.
164000	166000	But that curtain is the thing that...
166000	168000	Stand by the light, get over there.
169000	170000	It's good.
170000	174000	I'm more comfortable knowing that I'm in the hands of someone who's not...
174000	179000	If I say something particularly profound by the refrigerator...
179000	180000	Which is almost...
180000	184000	I don't want to find out later that if I had stepped three inches back,
184000	187000	I would have looked awesome and sounded awesome.
187000	189000	So he's like, move.
189000	191000	And it's definitely going to affect everything,
191000	193000	which is kind of an interesting thing.
193000	196000	Because if it wasn't, it would be weird that it wasn't affecting everything.
196000	197000	We had to rip that curtain.
197000	198000	It was starting the show.
198000	200000	That curtain's there to block light from the comic book store,
200000	201000	from spilling into here.
201000	203000	It's also to block your vision of me,
203000	206000	because we go by the bridal rules of what constitutes...
206000	211000	If you see me before the show, the mystique is blown.
211000	215000	Most of you are responding for most of these nights to like,
215000	217000	well, is that what he looks like?
218000	220000	He's so beautiful.
220000	222000	His heart is a rock.
222000	224000	It's his special day.
225000	228000	Apparently that curtain was also there to keep crickets out of the building.
229000	232000	Yeah, I'm a little embarrassed about the crickets.
232000	234000	We have to get a microphone on those crickets,
234000	235000	so we can just add cricket sound.
235000	237000	So you have a lot of art imitating life,
237000	238000	imitating art, imitating things.
238000	240000	It's going to be very exciting to just get in a bus
240000	243000	and go for 20 days and 20 nights.
243000	244000	I never understood that expression.
244000	248000	Why do you have to add that there's nothing that is ever...
248000	251000	Like, what is that from menorah times?
252000	255000	Is there a Jewish thing that happened
255000	258000	where something happened for eight days that didn't happen for eight nights
258000	261000	and that was a miracle and we need to keep track of that
261000	263000	so your bank tells you,
263000	265000	well, this is for eight days and eight nights.
265000	267000	This isn't a fucking menorah.
267000	269000	I'm making up the menorah thing.
269000	271000	I'm just grabbing at something that might have...
271000	274000	See, I always think of it because I got to guest announce
274000	276000	that Price is Right for a couple of months,
276000	279000	and it's you and a guest will go to Cancun, Mexico
279000	282000	for six days and four nights.
282000	285000	Yeah, you're covered on the waterslide parks
285000	288000	for the last two days, but fuck if you're getting a hotel.
288000	290000	That's where the expression comes from.
290000	292000	It's a capitalist expression.
292000	295000	We never had to differentiate days and nights
295000	297000	until they started costing money.
