start	end	text
0	14000	Welcome to Meltdown Comics, we're at Melt-Peter-Harmon Town, it's now in session.
14000	26000	Let's bring out Spencer Crittenden.
26000	36000	Who has been demoted from his comptroller role from last week.
36000	38000	Oh, I'm right in high, Jeff.
38000	40000	I heard you tried to usurp my throne.
40000	42000	I feel like a kid for a moment.
42000	46000	How about the mayor of Harmon Town, Mr. Dan Harmon?
46000	60000	Thank you, thank you.
60000	62000	Alright, yeah.
62000	64000	You left me hanging with a high five over here, man.
64000	66000	Oh shit, I didn't, you know, I'm out of it, man.
66000	72000	I've been up all night, I gotta go back to work after this, fucking running on chewable Adderalls.
72000	78000	You know they're not chewables, you're just chewing on them.
78000	82000	They seem pretty chewable to me.
82000	86000	Any pill is chewable if you really put your heart into it.
86000	90000	Anything is chewable if you really put your heart into it.
90000	92000	Diamonds? I guess so.
92000	94000	If you really put your heart into it.
94000	96000	You'd have to have teeth made of stronger diamonds.
96000	102000	There's no part of the word chew that implies success.
102000	104000	Like you could chew a locomotive.
104000	108000	Yeah, you just want to get very far.
108000	116000	Or does it imply that your jaws go all the way together and you do like a rotating mastication motion?
116000	118000	Otherwise is it just biting?
118000	123000	I think chewing implies something's being accomplished by your biting.
123000	129000	I think chew certainly more than bite does imply success, I was wrong.
129000	133000	Chew is like a bite plus.
133000	137000	It's like a prestige bite.
137000	139000	I listened to last week.
145000	149000	Hot under the collar over here.
149000	151000	Oh boy.
151000	157000	I did like the pitch that when Spencer Prestige is he becomes a comptroller and I become Bud Friedman.
157000	159000	And I just stand in the back and let people know.
159000	161000	I thought you liked that.
161000	165000	Yeah, you'll eventually, we'll go from performing at Nerdmelt to Jeffmelt.
165000	167000	I love that.
167000	171000	There'll be little jackets, I'll hand out like Bud Friedman.
171000	175000	It's a great episode, it's last week and go check it out.
175000	178000	It sounded hot as blazes so I'm glad I missed that.
178000	182000	I think it's been a bit of a cooker.
182000	188000	Or is that just the friction from the UK leaving the EU?
188000	190000	Oh shit, oh shit.
190000	191000	Brexit?
191000	193000	I love when you worked topical.
193000	194000	Brexit.
194000	198000	I was in London for a couple weeks which was a great time.
198000	199000	Loads of Armenians.
199000	201000	You were there for the Brexit?
201000	207000	I was there, I exited Britain before Britain exited the EU.
207000	210000	But first of all...
