start	end	text
0	25000	Welcome to the stage, the mayor of Harman Town, Dan Harman.
25000	38720	We have such an exciting show tonight. I really feel like yeah I feel like it
38720	44400	could be good through no fault of my own. I'm in a I'm in a pickle here Dan. Oh
44400	48280	yeah? Yeah. See it's already exciting for those of you listening and that's Jeff
48280	55720	is literally in a pickle. Five dollar subscribe to see me living inside of a
55720	60520	pickled cucumber. Yeah. I popped the top button the one that you button on a two
60520	65880	button suit. Right. Does anybody here have a needle and thread on them? Seth you do.
65880	72760	You got one back there? Does anybody know how to sew a button back on a suit? Oh he
72760	76800	tricked you. You do right there? I trust you. All right get up here. What's your
76800	86200	name? Anna? Hannah or Anna? Hannah. Hannah the seamstress everybody. Dan I hate to
86200	89000	derail the show right off the bat but this I thought you were gonna keep going
89000	92760	like does anybody have connections in the garment industry that would be
92760	98960	able to sell a good as new jacket and then does anyone know anyone able to
98960	105160	launder money and then he just like continues and because didn't he kind of
105160	108280	trick us because he said does anyone have a needle and thread we were
108280	113200	excited because we thought we were gonna see like sartorial Rambo like. Now
113200	121320	Hannah needs the person with the needle. Is it black thread we hope? Nobody has
121320	125360	needle and thread? We got Hannah here holding the button like a like an idiot.
125360	131800	I'm kidding. No. Of course. I mean like she's holding the bag here. You got the
131800	141360	thread? Seth where's your bag? Fortune needle and thread is in Orange County
141360	144320	right now? Oh what's happening over here? This is already the worst podcast I've
144320	150960	ever been. Okay now that there's a there's a needle point thing happening
150960	157000	over here. Oh that's yeah. Blue thread is fantastic. All right. Hannah may I give
157000	161640	you my jacket? I'm gonna take my wallet and other pertinent things out of it.
161880	170080	Say what? Thank you sir. Let's hear it for Mistrustful Mickey back there. He's our
170080	177040	regular character he's reminding all of us. All right you take your phone I've
177040	181280	seen it. What is your name madam? Who's got the needle and thread here? Heather
181280	184840	Heather are you a needle point enthusiast over here? What's going on?
184840	191560	Your friend is is your friend. How do you know she's your friend? Take it easy
191560	200480	Mickey. She it's a general vibe. Yeah but how do you define it? If she was on a
200480	209760	railroad track and it was you or her. Mistrustful Mickey is he's endearing.
209760	213280	All right. Hannah Hannah and Heather everybody they're gonna they're gonna
213280	219600	fix my jacket. What's they're gonna do Dan? They're not just fixing my jacket
219600	227200	they're saving Memorial Day. I wouldn't think I don't you unbutton it when you
227200	232240	sit down anyway? Yes but this is not business that was necessary. I have shit
232240	237080	to do after the show I can't be sewing buttons on. Oh man. I thought I would
237080	240720	mine the vast resources of talents in our Harman Town audience. This is fucked
240720	246080	up. I guess I guess you don't get paid to do the show so that's fine. You were
246080	251640	owed a little bit you you farmed labor and that's fine. Okay Hannah do you feel
251640	256320	exploited right now? No. Will you be able to enjoy and listen to the show while
256320	263520	doing this? Okay. This is how she listens to podcast. She didn't expect to be doing it
263520	270880	tonight. Is there a shoe shine in the crowd right now? Does anyone know how to
270880	277160	hydroponically harvest soy? Because we're so close to our moon colony at
277160	283600	this point because Hannah could get started on a few jumpsuits after this.
283600	288560	We've returned back to our moon colony. Yeah oh man now more than ever now that
288560	292680	it's now that it's getting to be election season yeah anyways all right
292680	303880	so here's a here's a segment that everyone loves called Green Room Antics.
303880	308080	Okay everyone everyone everyone enjoys hearing about behind the scenes in
308080	311960	Harman Town. So I needed a mint because I probably haven't brushed my teeth in two
311960	319280	days I can't remember and and that a mint will wipe that right out and it's
319280	326560	a perfect substitute for it's it's the withdrawal of oral hygiene. 100%
326560	334600	effective. So I asked I said does anyone have gum or a mint and and then and then
334600	339720	Justin wasn't in the room his girlfriend Elizabeth was. Elizabeth said I think
339720	344720	Dustin has some some mints. Dustin came in Elizabeth said Dustin do you have any
344960	352160	mints and and and Dustin said yeah I have some altoids can you can you give
352160	357080	one to Dan and Dustin was like what why does your stomach hurt and and and
357080	359720	Elizabeth starts laughing and I don't know what I understand what the hell is
359720	366440	going on. So just and she's like does your stomach hurt? And and then and then
366440	371160	Dustin leaves to go get the altoids and Elizabeth says every time I have a
371160	377120	stomachache Dustin gives me an altoid and I love him so I pretend it helps my
377120	387840	stomachache. And I've never told anyone this until tonight she said she's been
387840	394560	conditioning him to believe that altoids are for your stomach. Dustin do you
394560	404320	think altoids are for your stomach? Get out there. Dustin Marshall everybody. The
404320	407760	same reason you get a dinner mint after you eat at a restaurant because the mint
407760	414800	settles your stomach but that's the logic. I was a child that's what I that's
414800	420280	what I learned. This is for you see so you think when I when you go to a
420280	424280	restaurant and you get that little red and white stripey circle mint thing but
424600	430320	that's for your stomach? How's it for your breath? Oh I thought it was to settle your
430320	444120	stomach. Dustin Marshall everybody. All right hey who needs letterman? What a show. By
444120	449760	the way I'm sure you've noticed you know now that Dustin's out of the out of the
449760	454320	Huskow you should all hide your cartoon money. He likes to wear that black and
454320	462720	white striped shirt a lot. Don't put any pies on the windowsills. All right so
462720	467040	anyways okay so so god I mean I really okay I had so much to talk about. All
467040	470820	right so all right so you know how in Mad Max Fury Road everybody's got their
470820	475160	little designations their little jobs like there's the war boys and the other
475160	480760	people. How do you get the guitar guy job? You have to be fucking badass. Also
480760	484560	you have to not mind a lot of sand in your face because he's right out front.
484560	488920	Yeah and he's relatively oh yeah it did seem like he was blind yeah which I was
488920	492960	good that's how he got that job. He's like a prodigy or so or did they poke
492960	496720	his eyes out in some kind of ritualistic thing. I would I would watch a
496720	500760	whole movie about that guitar player guy. Yeah it was pretty great. Okay good
500760	508240	movie okay but you know you don't have to well I mean are you qualifying your
508240	512480	love of Fury Road right now? No no I'm not at all not at all I just I just like
512480	517960	I've kept my lips zipped. Erin enjoyed that movie so much and all of her
517960	521480	friends have enjoyed that movie so much and then on the way home there's just
521480	524880	that like she's like oh man it was so impactful it's so good such a refreshing
524880	530160	change and then and then she was like how did you enjoy the movie? Was that
530160	538360	intimidating for you? And I was like no no but inside I was like fuck you and I
538360	542320	have only said that to you guys don't tell her. I was just kind of like what
542320	546280	come on. Intimidated by the feminism? Yeah yeah like like like oh are you able to
546280	557560	handle that explosion boy penis man? I don't care who's blowing shit up. I love that there's men's group that hate that
557560	561120	movie for being too feminist. It's a bunch of dudes fighting and blowing
561120	564000	shit up. Well also Mad Max as a protagonist has never been anything
564000	568400	other than and I thought this is the best Mad Max movie ever out of all of
568400	572360	them for sure. Well I will say that I that's my opinion. I particularly love
