start	end	text
0	14000	From the Nerdist Theater at Meltdown Comics in Hollywood, California, Harmon Town is in
14000	15000	session.
15000	26000	Please welcome the mayor of Harmon Town, Jen Harmon.
26000	52000	Alright, we've got a lot to do, quit fucking around.
53000	58000	Alright, I'm out of breath, just give me a second.
58000	63000	This is the definition of what is aerobic exercise, because it's so close to what is
63000	69000	walking as you get older and older.
69000	75000	I want to start very quickly with a segment that's a favorite for everyone.
75000	79000	It's called Things that Dan Harmon is not allowed to complain about because it makes
79000	86000	him sound like an asshole.
86000	92000	These are the things that when I complain about him, reveal that I'm a narcissistic
92000	98000	rich prick with a lower value system than people in Lebanon.
98000	100000	I am a stupid fucking asshole.
100000	108000	Alright, so you're not allowed to judge me because I said that.
108000	114000	Okay, so I valet park my car constantly, even if I don't have to.
114000	118000	I'll find, I'll just find someone to valet my car.
118000	122000	There will be a parking space, I'm like, that's not good enough.
122000	127000	That's not true, I'm actually kind of annoyed with the fact that in LA there will be a
127000	131000	parking lot and it's empty, and then there's a guy in front that's like, I'm valeting
131000	132000	your car.
132000	133000	It makes me mad.
133000	142000	But, oh shit, see, now I got a new note taking app, it's called Cat Catch.
142000	145000	Everybody just fucking cool it.
145000	146000	We're going to get through this.
146000	148000	We got a lot of shit to do tonight.
148000	151000	Okay, item number one, things that I'm not allowed to complain about because they'll
151000	153000	make me sound like an asshole.
153000	156000	I pull up to the valet.
156000	163000	Well, one point A is your new application on your phone, that's your new note app.
163000	165000	Yeah, yeah, yeah, it's not Evernote anymore.
165000	167000	Fuck you Evernote.
167000	174000	Alright, so I pull up to the guy at the valet station, and this is happening now with increasing
174000	179000	frequency, as I have more and more to do and more and more sort of liquid assets, I would
179000	181000	say, I would call it.
181000	184000	I'll get out at the valet station, the guy will go, are you eating here?
184000	190000	He'll give me a half of his little terry card, and I'll go, yes, and then he'll start to
190000	193000	get in the car, and then I'll go, sir, sir, sir.
193000	195000	I have to come back now.
195000	199000	Already the purpose of the valet is starting to be defeated.
199000	201000	Time is running out.
201000	206000	I got Zooey Deschanel's to have lunch with.
206000	208000	That's not true.
208000	211000	But then the guy says, sir, sir, sir, sir.
211000	214000	There's a dollar on the floor of the car.
214000	216000	I don't care.
216000	218000	It costs seven dollars to park here.
218000	221000	I got to tip you three, asshole.
221000	223000	Take the dollar.
223000	226000	Alright, moving on.
226000	228000	I just don't care.
228000	231000	Yes, of course there's a dollar on the floor of my car.
231000	233000	It's called garbage.
233000	235000	The economy's in the toilet.
235000	238000	Just put your gum in it, valet man.
238000	240000	It's a dollar.
240000	243000	We're all dying.
243000	244000	A dollar.
244000	245000	I got to come back.
245000	246000	What am I supposed to do?
246000	251000	Because he gives me the choice between coming back and grubbing for my dollar or going like
251000	253000	Tom Cruise and some weird man.
253000	256000	It's yours.
256000	257000	Calling over my shoulder.
257000	260000	Deep it, man.
260000	263000	Okay, let's say it's a 20.
263000	264000	A 20?
264000	265000	I think that's cool.
265000	267000	Yeah, it's 20 times a dollar.
267000	268000	Don't argue with me.
268000	269000	We don't have any time.
269000	270000	Yeah.
270000	271000	Alright.
271000	273000	Next item.
273000	275000	Things I can't, I'm not allowed to complain about.
275000	277000	This one's, it takes too long to poop.
277000	279000	We could just move on.
279000	281000	It just takes too long to poop.
281000	285000	And I don't mean because I'm 40, but just because as you, well, it is because I'm 40
285000	287000	because as you get to 40, time becomes more valuable.
287000	289000	Like, so see the valet guy.
289000	290000	Same thing.
290000	292000	I'm becoming conscious of my mortality.
292000	293000	I have to take a shit.
293000	294000	I get it, God.
294000	296000	I got to poop to put in the toilet.
296000	297000	I just want to get it done.
297000	301000	And it's just like I'm sort of sitting there and I'm like, come on, poop.
301000	304000	Are your poops longer than when you were younger?
304000	305000	Are they getting older?
305000	306000	No, no, no.
306000	309000	I've always been, this is one thing I've always been really good at.
309000	315000	Well, no, see, I can debate that right there because you gave yourself a hemorrhoid by
315000	317000	sitting on the toilet too long.
317000	321000	No, because I love to like, yeah, I sit on the phone and I, but okay, that's the point
321000	325000	is that the doctor told me like, don't, don't tweet on the toilet.
325000	326000	I didn't know this was a thing.
326000	328000	And so I was like, okay, I'll stop doing that.
328000	329000	I used to enjoy my time on the toilet.
329000	331000	This is, thank you, Jeff.
331000	333000	This is exactly why I'm not starting to notice.
333000	337000	It takes too long to poop because now I'm not allowed to do other stuff on the toilet.
337000	339000	Thank you.
339000	343000	If I can't do anything but poop, then poop faster.
343000	350000	But, okay, superhero movies need earlier thresholds, need earlier thresholds.
351000	359000	Minute 20 into your movie called Captain America, a comic book no one likes anyway.
359000	364000	I don't, I want to see his fucking round shield flying around.
364000	368000	You can't say on page 70, oh, look at that shield.
368000	369000	Maybe that should be red, white, and blue.
369000	371000	Fuck you, Captain America movie.
371000	373000	Fuck you, Superman movie.
373000	376000	Fuck you, Hulk movie, whichever third version it was.
376000	379000	Like, fuck you, superhero movie, Green Lantern.
379000	380000	Fuck you.
380000	383000	Like, stop, speed it up.
383000	384000	You're a superhero movie.
384000	390000	I bought a ticket because I already accept that a guy can get a whooba from the planet Buba.
390000	394000	And as a result, he's allowed to phuba.
394000	395000	No, I fucking can't.
395000	396000	What are you trying?
396000	399000	What are you making on, Golden Pond, you fucking assholes?
399000	401000	Knock it off.
401000	402000	Knock it off.
402000	404000	In and out, 90 minutes.
404000	405000	Page 20.
405000	409000	I'm phubbing.
409000	410000	I don't fucking care.
410000	411000	Name a thing.
411000	412000	Name a noun.
412000	413000	Somebody say it.
413000	415000	Tuba man.
415000	416000	Okay.
416000	419000	Page 20 is playing the tuba, okay?
419000	421000	And using it to fight crime.
421000	426000	I don't mean like he's got a trumpet and he's like, this should be bigger.
426000	429000	Fucking page 20 of your screenplay.
429000	436000	Tuba in his mouth blasting like radioactive rainbow waves out at a burglar going like,
436000	440000	oh shit, I'm robbing a bank, but now I can't because a tuba man.
440000	445000	Because the movie's called tuba man is why.
445000	446000	That's the thing.
446000	448000	You can't charge me a ticket.
