start	end	text
0	8320	Welcome one and all to Dynasty typewriter downtown Los Angeles or there about.
8320	12240	Harman Town is once again in session.
12240	25640	Let's bring out the game master, Mrs. Spencer, creating him.
25640	32840	Oh yeah, Spencer's sitting down on his desk couch.
32840	38320	It's a cabinet, it's got drawers on it.
38320	42120	I'm talking about a full-on couch.
42120	44000	Of course, it's more like a love seat.
44000	45680	It's like a fainting couch.
45680	51080	Speaking of love, let's welcome the sexiest seat in town, the mayor of Harman Town, Mr. Dan Harman.
56480	59960	Oh, Tim.
59960	73240	Tim, Tim, thank you, thank you, thank you, thanks.
73240	76440	I have to pick and choose.
76440	81080	I had a couple things to talk about, but I got to go in order of importance or I'll forget
81080	91240	the most important thing, which is I looked into why balls hang off the body today and
91240	97680	for years, because I've always known that that explanation that you've heard, which
97680	104880	is like, oh, it takes like a degree cooler temperature for sperm to be either made or
104880	105880	stored.
105880	109440	And it's like, what?
109440	113040	They're telling me they didn't figure out a way, it's just something rang false about
113040	114040	it.
114040	117480	And I always say it was the most scientific explanation, it's like, oh, there needs to
117480	119240	be cooler down there.
119240	127240	And the thing that makes the most sense about what I learned is that part of the lie is
127240	128400	that that's true.
128400	132280	The balls are hanging down there for a temperature difference.
132280	138880	But the darker, more sinister thing is that it's not necessary.
138880	145000	It's not like, oh, it's a deal breaker for the evolution of life, God, there's no other
145000	146000	way to make sperm.
146000	154480	It could never happen, forget about storing them and, oh, boy, sperm, they're so delicate,
154480	158880	it's such an amazing process and it needs to be this certain temperature.
158880	163760	No, the sperm prefer it.
163760	169640	They live longer and use less resources, so it's like a Groupon.
169640	170640	It made such...
170640	171640	I was so...
171640	172640	I was like, that's it?
172640	173640	Oh, the sperm are.
173640	174640	They're running the show.
174640	175640	Like...
175640	179760	They got like a lever, they're pulling, they're like, let's take it up a notch, get these
179760	180760	balls down here.
180760	184760	There's that one sperm that comes into the ball and goes, is it hot in here?
184760	185760	Can I go check?
185760	188840	Can I go to the AC and make it a little cooler in here?
188840	192720	That is what they're doing because when sperm are...
192720	196360	There's such simple organisms, like little ants, I don't know if it's gross to think
196360	202440	about ants in your balls, but what they share is that there's no circulatory system, there's
202440	203440	nothing...
203440	211040	Look, sperm have a longer, more comfortable life in your balls than they would in a cup
211040	212920	of soup.
212920	213920	And it's because...
213920	217160	They get heat activated.
217160	220520	They know when they are and aren't in a vagina.
220520	226600	But if they feel like they're kind of in a vagina, well, then they'll just be all hustle
226600	232360	bustle and they'll run out of their little lunches that their daddy packed for them.
232360	235360	And the sperm can't have that.
235360	237560	They want to live all day.
237560	242720	They're just like, guys, that's what we are, we are a sperm.
242720	248840	If they live in a constant body temperature, 98.6 or whatever, and then they get into a
248840	252040	vagina, they're just gonna be like, they're still in the jacuzzi, they're still gonna
252040	253440	be relaxed and chilling out.
253440	254440	No.
254440	261120	When they get into a vagina, and this is why whenever you've wondered, you can understand
261120	265200	why a science class would avoid this semantically.
