start	end	text
0	25000	Please welcome to the stage, please welcome to the stage, please welcome to the stage,
25000	50000	please welcome to the stage, please welcome to the stage, please welcome to the stage,
50000	75000	please welcome to the stage, please welcome to the stage, please welcome to the stage,
105000	123000	please welcome to the stage, please welcome to the stage, please welcome to the stage,
123000	148000	please welcome to the stage, please welcome to the stage, please welcome to the stage,
149000	166000	please welcome to the stage, please welcome to the stage, please welcome to the stage,
166000	191000	please welcome to the stage, please welcome to the stage, please welcome to the stage,
191000	206000	please welcome to the stage, please welcome to the stage, please welcome to the stage,
386000	401840	please welcome to the stage, please welcome to the stage, please welcome to
432700	439840	Are you blackmailing me are you gonna murder daughter you gonna blackmail me
439840	446680	well a like as the last person didn't blackmail me you know so you're
448360	454040	you are you blackmail I'm about to okay so you're neck-and-neck with a dead
454040	459480	person all right hey let's call the whole thing off I forget we ever let's
459480	463840	just go to Chili's have lunch great so here's the thing I will know if you're
463840	467600	blackmailing me if you say to me look I'll just say this I'll say this I'm a
467600	473960	little I'm behind in the rent I could use 50,000 if let's say $50,000 fell out
473960	478120	of the sky right now I would know exactly what to do with that as opposed
478120	482720	to walking down maybe to the local police department and saying that your
482720	485720	name is dead that what you're gonna do talk to the police okay yes I'm gonna
485720	490040	do give me $50,000 and I won't do it all right well I guess I'm a blackmail you
490040	497360	know that's blackmail let me get my is it in the drawer with the gun I don't I
497360	503720	don't have a gun drawer I have a checkbook drawer like my gun is in it
503720	509900	because it's a it's something it's another thing you use sometimes in an
509900	525780	emergency oh shit all right so now you got a dead guy on the floor of your
525780	532100	apartment bleeding all over the joint right you're dressed as a woman you've
532100	535820	been going under a fake name now you got some fucking fancy footwork to do yeah
535820	540900	now what's what's your first move I would I would do what he did go by a
540900	547380	boson start chopping fuckers up I think now now now Aaron's point is that no no
547380	552340	normal human being could get past that point and my point is that yeah that's
552340	556260	why so many people get caught like the people that like the people that get
556260	562260	away with murder are the people that go that extra mile post murder like they do
562260	565900	horrible things like you've taken a human life and now that person is meat
565900	570260	and now it's but so that's why I'm confused as to when in the courtroom
570260	574780	when they try to they bring that out like and then you know what he did he
574780	578700	tried he tried to keep doing it he tried to finish he tried to get away with it
578700	583980	yeah he took the head and he put it in a bowling bag and he threw it on the roof
583980	588900	not once but twice he missed the first time he said yeah it's hard he had a
588900	594620	difficult time he's trying to get away he didn't walk in here it wasn't he
594620	598740	tried killed the guy and he wanted to get away with it I just said that whole
598740	602300	group the goal because it's like you're talking about a jury of people who are
602300	606860	all supposed to sit there and think oh yeah that is fucked up because if I
606860	610100	killed someone and they're all running a simulation of them killing someone it's
610100	614620	like you're already fucked up people oh I wouldn't be able to do this or that
614620	618940	like tell me more about where your lines are like like like around the
618940	623140	horrible primatological act of extinguishing another primate like oh
623140	627180	what are your what are your pet peeves right after the after the life goes out
627180	632140	of their eyes like these people that like kill someone normally the
632140	640540	neurotypical murderer the heteronormative mainstream murderer the the
640540	648580	1% or not 99% I don't know okay I went too far that the what do they do they
648580	652180	kill somebody kind of in a fit of a you know rage they don't do it for any
652180	657740	reason and then they go oh no oh god I can't believe I did that well what so
657740	660220	I'm supposed to make that person senator and send the other person to the
660220	664540	electric chair the other person is playing chess with life who's this crazy
664540	668020	person that can like kill their best friend because they're in a bad mood and
668020	674100	then be like whoops that person has the hearts and minds of the jury like like
674100	678140	yeah that's dangerous to me the idea is we take it easy on people who confess to
678140	682380	a crime as opposed to people who elaborately try to like hide the fact
682380	685780	yeah I don't know it's like what what better way to keep getting away with
685780	688220	murder than to never murder someone again isn't there a kind of self
688220	695460	policing to a successful murderer well apparently not that's why we're so
695460	699500	fascinated with this guy though I think this guy is a little cuckoo pants oh no
699500	702660	he's not even good at like getting away with it or anything what he's good at is
702660	706900	having loads of money and having really good defense attorneys and that's that's
706900	710980	the thing like the prosecution absolutely screwed that one the guy chopped
