start	end	text
0	10000	Make some noise, send them here, you're at home!
10000	13000	Yeah, how are you tonight?
13000	15000	Yeah!
15000	17000	Ladies and gentlemen, welcome to Harman Town.
17000	19000	I'm here for Jeff Davis. We miss you, Jeff Davis.
19000	21000	I am Brandon Johnson.
21000	23000	I am so happy to see you.
23000	24000	Let's get started.
24000	34000	Welcome to the stage, the master commander, Spencer Crittenden!
34000	36000	That dude ain't no joke.
36000	38000	That's the real deal, y'all.
38000	41000	We couldn't do the show without this man, please.
41000	50000	Welcome to the stage, the mayor of Harman Town, Mr. Dan Harman!
50000	53000	Yeah!
53000	57000	Thank you!
57000	60000	Thank you, thank you, thank you for coming out.
60000	65000	It's, uh, it's October. It's officially October.
65000	69000	Oh, oh, oh, oh, I, yeah, the idea was that maybe I would have wrapped.
69000	71000	I forgot, I didn't even think about it at this point.
71000	77000	Yo, yo, yo, yo, I'm a doomba, I'm a doomba, I'm a doomba, I'm a doomba, I'm a doomba,
77000	78000	I'm a doomba.
78000	81000	Wrapping, wrapping all the time is the name of the game.
81000	85000	I like to fuck your mama so hard her hair's like a mane.
85000	86000	Okay.
86000	89000	Whoa, oh, and leopards come round and round.
89000	90000	That's too late.
90000	92000	Wait to do it.
92000	98000	And your booty got found in the treasure chest at the bottom of the sea.
98000	100000	And I said, who's that pussy?
100000	102000	It belongs to me!
102000	106000	Break down like a robot dancer.
106000	110000	Break down, I'm never taking chances, sir.
110000	115000	I'm going to toot your papa's pussy in a bus and...
115000	116000	Okay.
116000	121000	I agree, I agree.
121000	124000	So out of breath and so fat.
124000	129000	And for any of the ladies that happen to be joining us for the first time tonight,
129000	134000	that's not, the pussies aren't for driving into.
134000	137000	At least of all with a bus, there's nothing.
137000	138000	How did this begin?
138000	139000	I don't know.
139000	142000	We've been doing the podcast for about seven years.
142000	146000	Our guest tonight has been doing, it's basically like a sister podcast,
146000	149000	I look at it as, because we like to feminize our enemies.
149000	152000	No.
152000	154000	I don't know why that is...
154000	157000	I think that's our worshipfulness of the feminine generally.
157000	160000	We have sister cities and sister productions.
160000	165000	When we call things, I think when they say a battleship is a she,
165000	169000	I think that's us trying to be flattering to women.
169000	170000	I hope so.
170000	172000	I do hope so.
172000	176000	It's a good thing, so it must be a girl.
176000	181000	Because it's soft, like one thing that makes us better than we can be.
181000	183000	Like a battleship with big guns.
183000	185000	Look at her big guns.
185000	187000	Look at those big guns that girls got.
187000	190000	She's going to blow the fuck out of our enemy city,
190000	193000	our brother city that we hate.
193000	197000	We're going to ally with our sister country and fucking shoot our tits
197000	200000	all over that fucking enemy country.
200000	202000	Because we're better and so we're women.
202000	204000	I don't know what we're doing with it.
204000	205000	I wish, man.
205000	208000	I really do wish that was true.
208000	210000	And then some people come along and go,
210000	213000	hey, maybe I want to do some weird shit with pronouns.
213000	215000	And we're like, fuck you!
215000	216000	That's crazy!
216000	218000	We're crazy with pronouns.
218000	220000	We do weird shit with pronouns. It's weird.
220000	221000	Yeah.
221000	224000	We're still trying to figure out what we should do to not offend each other
224000	225000	when we speak to each other.
225000	226000	Yeah.
226000	227000	That's going to take a little while.
227000	231000	Human race is like a little, thinks it's smarter than it is.
231000	233000	So we're like, fuck, we got language and shit.
233000	234000	This is how you talk.
234000	235000	Yeah.
235000	237000	So far it hasn't really worked out.
237000	238000	Yeah.
238000	240000	So we're still working our way through pronouns, I think.
240000	241000	And is that how English works?
241000	242000	English is a garbage dump.
242000	243000	That's why it's successful.
243000	247000	English is the language that said polystyrene is welcome.
247000	249000	Like, yeah, we've been over this.
249000	252000	I've listened to four podcasts about the history of English,
252000	253000	so I'm an expert.
253000	255000	I don't know.
255000	258000	It dominated the planet because it's content with the lowest of places.
258000	261000	It'll take a fucking inlet from any river.
261000	263000	Like, it doesn't matter.
263000	267000	It's just like a diarrhea canal that connects the earth,
267000	268000	and that's why it dominates.
268000	271000	Also, it's spoken by First World empires that can blow you up
271000	273000	if you don't speak right.
273000	275000	Anyways, I'm fat.
275000	277000	I got fat.
277000	279000	I've become now this person.
279000	283000	I'm fat because I'm working out, and now I'm in the thing.
283000	289000	I'm in the atonement with the father chapter of Amy Schumer's
289000	293000	I Feel Pretty, where I felt good for a while.
293000	296000	So I met with the goddess of, I was like, yeah, I did it.
296000	299000	I'm exercising every other day, and I feel good.
299000	303000	I feel the feeling that people, that you feel...
303000	307000	It's an interesting movie.
307000	309000	It's got some...
