start	end	text
0	17200	Hello and welcome to those downtowns in Hollywood, California, the Nerdist Theater,
17200	19200	to town and now obsession.
24200	27200	Do we have a Spencer Crittenden amongst us?
27200	29200	Here he is.
29200	31200	Spencer Crittenden!
41200	46200	And just to keep things rolling, let's bring out the mayor of downtown, Mr. Dan Harmon.
47200	58200	Hello and welcome to the Nerdist Theater, to town and now obsession.
77200	84200	I'm just waving to the people in the front row.
84200	88200	Dave Kline and Liara are wearing matching Schmatas right now.
88200	90200	Do you guys want to get up and show the crowd?
90200	93200	Are you in love? What's going on here?
93200	96200	Let's see, this is very nice.
96200	104200	Yeah, they both have kind of a Vincent van Gogh starry-starry night kind of thing happening.
104200	106200	Oh, you got presents?
106200	110200	She's reaching into her purse. This looks like some illicit action going on here.
110200	115200	This is a couple made of Harman Town regulars.
115200	118200	Can I ask, can I inquire, has this become a romance between you two?
118200	119200	Yeah.
119200	120200	Yeah?
120200	121200	All right.
121200	123200	Oh, shit.
123200	126200	Jeff, just to answer you, yup, yup.
126200	127200	Thank you.
127200	128200	Oh my God, that's so beautiful.
128200	130200	Did you guys just go to Disneyland?
130200	132200	She gave me a Mickey Mouse pin, which I lied to.
132200	135200	I love all things Disneyland.
135200	138200	Oh, look at you little lovebirds.
138200	140200	All right.
140200	141200	All right, sit down.
141200	142200	All right.
142200	145200	Well, Dave Kline, what were you going to say?
145200	146200	You had something to say.
146200	150200	I just wanted to give a shout out to Vinny Van Gogh,
150200	156200	and also a top-notch handkerchief fine art game they got up at the Getty Center.
156200	164200	You got great fine art prints on some top-notch silk scarfs.
165200	175200	Enter the code yup for a 20% discount.
175200	179200	He just becomes like this corrupt cottage industry.
179200	184200	Nike's coming out with the new yuppies.
184200	185200	We should do that.
185200	189200	Now that we're occasionally doing ads, we should have some of our Harmanians
189200	191200	get up and do some of our spots first.
191200	192200	Sure.
192200	197200	If you have $50,000, we'd be happy to plug your Etsy with the same vigor
197200	201200	as we do me undies.
201200	203200	Cody just texted me before I think of that,
203200	208200	but I was thinking because somebody, Casey, could be a girl's name or a Cody's.
208200	212200	Cody's, I think, tends to be a little more of a boy's name than a girl's name,
212200	215200	but Cody's excited if she were to have kids.
215200	218200	You know, whether it's a boy or a girl, it'll be Cody Jr.
218200	220200	It'd be cooler if it's a girl, a Cody Jr.
220200	222200	I think that'd be cool.
222200	226200	And then just now she texted me because we were just having such a nice time.
226200	229200	We're staying in a hotel because we got skunked,
229200	234200	and it turned into a really nice, what the kids call a staycation.
234200	240200	And by kids, I mean Jay Moore.
240200	242200	The Jay Moore generation.
242200	244200	I think they call it a staycation.
244200	246200	And it's been really nice.
246200	249200	We've been watching a lot of true crime stuff and murder stuff,
249200	251200	and she was just texting me,
251200	256200	what if we had a kid and another name could be Forensic?
256200	257200	That'd be a good name.
257200	258200	Forensic Heller?
258200	260200	Forensic Harmon.
260200	264200	Okay, so I just want to raise, we have a guest I'm pretty excited about.
264200	267200	I think it's going to be more fun to just hang out with and chat with.
267200	270200	Not that that excludes anybody else that's ever,
270200	273200	that they've all been fun to hang out and chat with.
273200	274200	Except that one guy.
274200	275200	Yeah, one guy.
275200	276200	That weird guy from Game of Thrones.
276200	278200	He was a real bummer.
278200	279200	Grey Worm?
279200	282200	Yeah, when he started rapping and fucking Valerian.
282200	287200	P.U. What a guest.
287200	289200	That's sarcasm of Grey Worms listening.
289200	291200	I'm being funny.
291200	293200	No.
293200	297200	That was pretty amazing.
297200	301200	I'm still excited that we had Grey Worm on the show.
301200	303200	I just want to do another segment,
303200	305200	even though it's going to be the same content,
305200	308200	but it's, again, just reminders to waitstaff.
308200	311200	Do we have a theme song for that segment?
311200	312200	Just, just...
312200	319200	Yeah, don't forget the stuff I told you
319200	323200	Not to do when you're serving me food
323200	325200	Just get the economy to laugh
325200	329200	Doesn't mean it's communism.
329200	331200	There's still a hierarchy.
331200	335200	Your money still has to trickle down from someone in the entertainment industry.
335200	338200	It's Los Angeles, not Detroit.
338200	340200	Stop saying, how's everything tasting?
340200	342200	Stop it.
342200	346200	Tasting is a word that evokes the idea of things in the mouth.
346200	349200	I don't want you talking about what's in my mouth.
349200	350200	I don't want you...
350200	352200	How's everything tasting?
352200	353200	How does everything taste?
353200	355200	Just say, how is everything?
355200	358200	Leave it at that, okay?
358200	359200	How's everything in your mouth?
359200	363200	How's your tongue running over your food right now?
363200	364200	Well...
364200	367200	Do you want that music sting in between each one of these,
367200	370200	or do you want to just keep it rolling?
370200	371200	Put a tag on that...
371200	372200	Let's try it out.
372200	373200	Like, so finish that first one.
373200	374200	There's only one more thing.
374200	375200	So then...
375200	384200	There's just one more thing that a waiter said to me.
384200	386200	Okay, so this kind of blew my mind,
386200	388200	because as you know, if you listen to the podcast,
388200	392200	you know that I don't enjoy it when you eat all your food
392200	395200	and it feels like it's held against you somehow
395200	398200	in some kind of strange, weird, like, power dynamic.
398200	401200	Like, I'm talking about the thing where they...
401200	404200	I guess you hated it when there's only crumbs on the plate.
404200	406200	And then you're like, I don't like it,
406200	408200	because it's them going like,
408200	412200	well, you either have to be a dick by not laughing,
412200	415200	or you have to, like, subjugate yourself by laughing.
415200	418200	I don't want to be put in that position.
418200	423200	You non-privileged people think you have problems.
423200	426200	As Molly Ringwald once said to Anthony Michael Hall,
426200	433200	it's hard being popular.
433200	437200	So this little fucking boner was pulled on me today.
437200	439200	I've never heard this one in my life.
439200	440200	Somebody pulled a boner?
440200	444200	Sometimes a wait person will say when they look at your empty plate...
444200	446200	I guess you hated it.
446200	451200	Leaving you to either go, I liked it.
451200	454200	Or for you to go, what? To do what?
454200	458200	And then they'll go like, come on, it can't be that bad.
458200	461200	I don't like being manipulated in a conversation.
461200	463200	It can just be exchange of information.
463200	468200	Like, I don't do that to you people. Right?
468200	471200	Thank you.
471200	474200	That was a good meta joke. I riffed that.
474200	476200	I lived it.
476200	479200	So this, I've never heard this before.
479200	483200	So I'm halfway done with the meal.
483200	486200	Cody and I are sitting at the... I won't name the place.
486200	487200	I don't want them to go out of business.
487200	490200	I don't want to Oprah their beef industry.
490200	491200	I know the power I have.
491200	493200	I'm going to let them chill for a little.
493200	496200	The manager will hear this. He'll clean up his act.
496200	500200	Just to keep it vague, it was one of Guy Fieri's restaurants.
501200	503200	So I'm halfway done with my meal.
503200	507200	And this person comes up, the wait person comes up and says,
507200	509200	I wrote it down.
509200	512200	Well, I... God damn it, fuck it.
512200	517200	No, I know it's the worst nightmare that I would point you out or mention you.
517200	521200	So I'm not going to. Welcome.
521200	525200	All right. So the wait person comes up and says,
525200	527200	Well, I guess I can assume everything's tasting good
527200	531200	because I can see that everything's half gone.
533200	539200	And I was like, well, my bro, I reserve the right to force myself to eat shitty food.
539200	542200	It's not like you can't assume. What do you mean?
542200	544200	I guess I can assume everything's tasting good.
544200	547200	First of all, you're using tasting. Let that slide.
547200	549200	I guess I can assume. What do you mean?
549200	552200	That's like when you say to somebody, I owe you an apology.
552200	556200	Well, give it up. And, Bob, give me my apology.
556200	559200	Don't tell me you owe it to me. That's like abuse.
559200	563200	Or even if you say, I apologize. No, you don't.
563200	566200	You describe yourself apologizing is what you do right now.
566200	570200	You're Tarzan saying, I apologize. You're not apologizing.
570200	574200	It's an acknowledgement of the offense, an expression of remorse,
574200	576200	and a commitment to change.
576200	579200	I learned it in therapy.
579200	581200	Four deep breaths. Four deep breaths.
581200	584200	You don't. Well, I guess I can assume everything's tasting good.
584200	588200	You can ask me if it's good. All right. Fine. That ends the segment.
588200	595200	Okay. All right.
595200	600200	And then there was an Uber driver playing country western music.
600200	608200	And by Uber driver, I guess I mean he was not the country western listener genetically.
608200	612200	Do you want some theme music for this segment here?
612200	621200	No, no. This is just Dan Harmon's attempt to weave the highway cones of white guilt and racism.
621200	626200	I felt like the guy was like, I don't know.
626200	633200	Look, he was an Uber driver. What country is that? I don't know.
633200	636200	But it's not the place where Travis Tritt is from.
636200	639200	It's called Uberkistan.
639200	644200	And I knew, you know, the same cologne in the Uber and the same general vibe,
644200	648200	but he's like playing the thing. And I was like, oh, it's Westwood.
648200	650200	That's why he's playing like this country station.
650200	656200	And I think it's maybe because I just made this racist assumption.
656200	658200	I was like, this can't be his favorite music.
658200	668200	Because it's like, let's raise a glass cheerleaders and quarterbacks
668200	671200	all through this small town heartland.
671200	676200	Those are actual lyrics, like kind of, not through all this, all through this small town heartland.
676200	683200	I made that up. But it was like, let's raise a glass to the cheerleaders and quarterbacks.
683200	691200	And he's driving and he's like, he's definitely like eastern, eastern, east of Eastern European.
691200	694200	And so he's never, I'm not saying.
694200	696200	He might be into today's modern country.
696200	701200	And we all want him to be, especially the people that ride, get an Uber in Westwood.
701200	706200	Tourists who are staying in Westwood and they're like, oh, you like Travis Trent?
706200	711200	Yes, I do. More stars for me.
711200	713200	But that's the thing I can't figure out. It's like, really?
713200	716200	Stars are that hard to get?
716200	718200	You could have tried to investigate and ask him.
718200	720200	No, I wouldn't. I would not.
720200	722200	You ever see this guy live?
722200	725200	Because if I had said, you like country western, he would have been like, you want me to change?
725200	728200	Well, I'll change it. I don't want to engage with you.
728200	732200	I want to listen to my last week's podcast.
732200	734200	On my earbuds. All right.
734200	738200	Look, I didn't come here to win popularity contests tonight.
738200	741200	You're speaking on last week's podcast and music.
741200	744200	You sang a little hair metal song about radio.
744200	746200	Oh, okay.
747200	749200	Oh, crap. Oh, here it is.
749200	751200	His name is... We found it on Twitter.
751200	756200	He gave it to me. His name is Nick Seepman, S-I-E-P-M-A-N-N.
756200	762200	And I forget his... I think his Twitter handle is saint underscore brickworks, if you want to find him.
762200	765200	Can I play what he wrote? It's only about two minutes long.
765200	767200	I think you guys might enjoy it.
767200	772200	Yeah, so if you're a hardcore enough fan that you've clicked on this,
772200	777200	then I guess you can use your little 15 circle button to fast forward through,
777200	779200	because you're playing the thing that you...
779200	782200	But if you bought a $10 ticket, fuck you.
782200	784200	But hopefully you haven't heard it.
784200	786200	No, but it's really good, because Dan just freesed out.
786200	788200	What was the setup to your song?
788200	790200	I was just singing Radiohead's name.
790200	797200	It sounds like the title of a very non-Radiohead band from, like, 86 or something.
797200	799200	Like, quite a hair band kind of thing.
799200	803200	And so, Nick here, titled his track Nightblade.
803200	806200	Sorry, the band is Nightblade. The track is Radiohead.
806200	808200	Shall I play it? Here we go.
808200	811200	And I haven't heard it. You described it to me in the green room.
811200	813200	Yeah, I listened to it in the car on the way home from the airport today.
813200	817200	And by the way, I just want to thank this guy in advance, because, as I was saying to you in the green room,
817200	821200	the truth is, I was high at Radiohead, and I really did start doing that thing,
821200	824200	and it was from a place of joy, and it was really much better than what I shared with you.
824200	827200	And I was like, turn your station to misery!
827200	831200	I was, like, trying to recapture something that was truly joyful, which every time I do, it always sucks.
831200	833200	But now this person is like a...
833200	837200	Yeah, like in true 80s rock and roll fashion, he's taken crappy lyrics and made it rock!
837200	839200	Here we go.
857200	860200	Yeah, get ready.
887200	889200	He's got a good chorus.
918200	921200	Do you want your station?
922200	925200	Protesting your lifelong?
926200	929200	It's all the time, it's all the time together.
930200	932200	It's all the time, it's all the time.
933200	936200	Gameplay, air guitar, the guitar solo.
947200	951200	And try to get it right out of radiohead.
952200	956200	It's a solo rock and roll.
957200	958200	Get out of radiohead.
959200	960200	Get out of radiohead.
960200	963200	It's all the time, it's all the time.
963200	967200	Get out of radiohead.
970200	974200	Get out of radiohead.
976200	978200	That's some good shit.
979200	982200	Yeah, I would have mixed the lyrics a little louder.
986200	989200	You're an ungrateful son of a bitch.
990200	992200	Spencer, what did you think about that?
992200	994200	It was amazing how Dave took his shirt off
994200	997200	when his guitar strap was still around his neck.
1000200	1002200	It was crazy.
1005200	1009200	Come to Harmon's town, we will note your space work.
1010200	1013200	No, I loved it. It was great.
1014200	1017200	If that's not worth subscribing to see Dave Klein take his shirt off
1017200	1020200	and defy guitar strap space work.
1021200	1025200	I'll save my Olympic questions for when our guest is out here.
1025200	1027200	They can be one of the things that I'm obsessed with.
1027200	1032200	Our next guest is kind of an armchair denotes amateur.
1032200	1035200	He's an expert. He doesn't have a PhD.
1035200	1038200	He's a comedian and a writer, but he's kind of an expert in obsession
1038200	1042200	because he's got a feral audio podcast about obsession.
1042200	1043200	Different people come on.
1043200	1045200	They talk about the things they're obsessed with
1045200	1047200	and he gets to the bottom of them.
1047200	1051200	He's also written amazing, super funny crazy shit
1051200	1054200	for our friend James Urbaniac who's been on the show.
1054200	1057200	Please welcome Joseph Skrimshaw.
1064200	1067200	I didn't realize until right before I was like,
1067200	1069200	wait, am I 100% on your name?
1071200	1072200	It's Joseph Skrimshaw.
1072200	1074200	I like that being part of my name, just the hesitation.
1074200	1077200	It's Joseph Skrimshaw.
1077200	1078200	That's a good name.
1078200	1083200	Alia Shawkat was on the show a couple episodes ago
1083200	1086200	and I can't even remember what I paused.
1086200	1088200	I was like, I don't think I've ever said her name out loud.
1088200	1090200	And then I was like, Alia Shawkat.
1092200	1094200	Anyways, it's enough about me.
1097200	1100200	So your podcast is called Obsessed?
1100200	1103200	Yeah, so it is a borderline sort of dangerous therapy
1103200	1106200	because I thought it would be fun and funny
1106200	1108200	to ask people what they're obsessed with
1108200	1110200	and then kind of comically rate them
1110200	1112200	and then a lot of times people are like...
1112200	1114200	Rate, he said rate.
1116200	1118200	You can do that comically.
1118200	1119200	Yes.
1120200	1124200	Consensual rating happens on my podcast.
1126200	1129200	And sometimes people are dangerously into the thing
1129200	1131200	and then I never have the guts to say,
1131200	1133200	like, yeah, you have a problem.
1133200	1134200	How do you tell the difference?
1134200	1135200	I think you're pretty healthy.
1135200	1136200	Because Dustin suggested,
1136200	1138200	well, maybe you should think of the things you're obsessed with.
1138200	1139200	And I started to kind of tailspin
1139200	1143200	because I think my therapist has used the word obsessive
1143200	1144200	in reference to me.
1144200	1146200	I don't think she's being officially diagnostic
1146200	1147200	in that capacity.
1147200	1149200	But she's saying, you have to understand
1149200	1153200	that when you start thinking about something,
1153200	1155200	it's hard for you to get off of it.
1155200	1156200	Right.
1158200	1160200	So that goes for anything.
1160200	1164200	And then I was wondering, is there a difference
1164200	1171200	between first of all, obsession, loving something?
1171200	1173200	I feel like there's a difference there
1173200	1175200	because you can love, aunt, slash, hate.
1175200	1177200	You could be obsessed with cockroaches
1177200	1179200	and not want them to crawl on your arm.
1179200	1181200	And then there's that third thing,
1181200	1184200	which is just addiction or compulsion.
1184200	1186200	Do you draw lines between these things?
1186200	1188200	If somebody were to come on your podcast,
1188200	1190200	Matt Gorley said he was obsessed with quicksand.
1190200	1191200	Right.
1191200	1193200	He thinks about quicksand all the time,
1193200	1194200	or he did in his childhood.
1194200	1195200	You guys talked about that.
1195200	1196200	Yeah.
1196200	1198200	And he obsessively makes quicksand still.
1198200	1199200	He does.
1199200	1202200	Like he knows the recipe of the perfect quicksand from the 80s.
1202200	1206200	Like he knows how much oatmeal to use and shit like that.
1208200	1210200	So are there lines between that?
1210200	1212200	Do you ever have people, you email them and go,
1212200	1213200	hey, what are you obsessed with?
1213200	1214200	And they write you back.
1214200	1216200	And do you ever write them back and go,
1216200	1221200	well, everybody's obsessed with masturbation.
1223200	1225200	No one has offered masturbation.
1225200	1228200	If they offered masturbation, I would take it in a second.
1228200	1229200	All right.
1229200	1231200	Well, I guess now we know what this episode is.
1231200	1235200	I would be happy to talk with you together about masturbation.
1235200	1238200	My short list was because I didn't know.
1238200	1239200	Well, I'm sorry.
1239200	1240200	You can finish answering my question.
1240200	1241200	Oh, yeah.
1241200	1243200	I think the big thing that I feel like I have learned
1243200	1245200	about obsession doing this for a couple of years
1245200	1249200	is that when people try to take a thing out of the element
1249200	1251200	that it lives in, like a lot of times people
1251200	1254200	will like a band or a TV show.
1254200	1257200	And to me, I'm truly obsessed with it when you find other ways
1257200	1259200	to make it be a part of you.
1259200	1260200	Oh, fun.
1260200	1262200	So like when you like really like something like,
1262200	1263200	oh, I like that TV show.
1263200	1265200	Some people are like, I think I'm obsessed with Twin Peaks
1265200	1266200	because I watched it all once.
1266200	1268200	We're like, no, no.
