start	end	text
0	26600	🎵
26600	28800	You lucky sons of bitches
28800	30800	Harmontown is now in session.
30800	33800	Let's get Rob Schwab out here right now.
33800	43600	🎵
43600	48000	For good measure, what about Spencer Crittenden?
48000	55400	🎵
55400	59400	And just in case that's not enough, how about your mayor of Hamilton, Dan Harmon?
59400	66400	🎵
66400	76400	🎵
76400	84400	🎵
84400	112400	🎵
113400	116400	Sorry to neglect you guys, the mama section.
116400	119400	Alright, come on, wait, first of all, what's happened?
119400	121400	Alright, thank you.
121400	123400	Thanks everybody.
123400	125400	How many Harmontowns are left?
125400	126400	Three, three.
126400	127400	Three left.
127400	128400	Including this one.
128400	129400	Yep.
129400	132400	Yay.
132400	134400	What's happening with the, there's another chair.
134400	135400	I don't know.
135400	137400	I think somebody's doing a bit.
137400	139400	He's doing a joke right now.
139400	143400	We would have figured out seating before three shows left.
143400	147400	Actually, my local choir is going to be coming in.
147400	151400	I'm glad someone cares about stage picture.
151400	155400	There was one thing that I wanted to share because we do sit up here and we go like,
155400	158400	oh, I heard this, I heard that, and I didn't understand it or whatever.
158400	163400	One of the guy, the guy that hosted my panel at the Norwegian Film Festival,
163400	168400	he sent me a message about getting to the bottom of this whole poop van 2 thing.
168400	175400	And if I go to my Instagram, he said, poop van 2 equals port van 2,
175400	181400	port road number 2, Norwegian kids TV show from the 80s about two adults
181400	185400	living together with a fucked up giraffe.
185400	187400	Port van 2.
187400	190400	We heard it as poop van 2.
190400	191400	Nope.
191400	192400	No such thing.
192400	193400	It wasn't something weird.
193400	197400	It was about two grownups and a giraffe for kids.
197400	199400	How was your trip, Dan?
199400	200400	Did you enjoy?
200400	201400	Loved it.
201400	202400	Loved it.
202400	204400	Loved you, Norway.
204400	207400	Props holding the line against Sweden.
207400	212400	I didn't know those people were ever fighting,
212400	218400	but the town we were in, it was 10 miles moved in one direction
218400	221400	because the old town got burnt down by the Swedes
221400	224400	during their fucking bitter struggle against the Swedes.
224400	229400	You talk to a Norwegian and they're like, they tolerate the Swedes.
229400	230400	And vice versa.
230400	232400	It's centuries old.
232400	235400	Older than our country is at all.
235400	238400	We don't have any opinion about the English,
238400	240400	so how old does that make our country?
240400	243400	You think in Europe, it's even older.
243400	244400	Thanks, Dan.
244400	245400	Whoa.
245400	247400	Don't we have a Swede in the house tonight?
247400	248400	We have Sofia, right?
248400	250400	Yeah.
250400	254400	She burned down that town.
254400	258400	I only have a handful of things to talk about.
258400	260400	I think that was one of them.
260400	262400	Another one is that it's Church's birthday.
262400	263400	Church's!
263400	264400	Yes!
264400	265400	Get up here, Church.
265400	266400	Stand up.
