start	end	text
0	24560	Hear ye, hear ye, Herman Town is now in session.
24560	29080	Welcome to the Nerd Male Theater in Hollywood, California, and you listening out in the podcast
29080	30080	lab.
30080	31080	Thank you for joining us.
31080	34280	Please, won't you all either physically or spiritually put your hands together for the
34280	47160	mayor of Harmon Town, Mr. Dan Harmon.
47160	49120	Thank you.
49120	50120	Thank you.
50120	53120	Are you going to be in trouble tonight, pink hair?
53120	54120	No, I'm not.
54120	55120	I promise.
55120	56120	All right.
56120	57120	Met pink hair in line.
57160	60160	I parked here earlier to go meet some friends and...
60160	62160	You pulled me a kiss.
62160	65160	Well, yeah, because you screamed at me and I was terrified.
65160	66160	Well, that's not very accurate.
66160	69160	I blew you a kiss because I was afraid for my own safety.
69160	70160	Well, that's your reaction.
70160	71160	Like, you pulled me a kiss.
71160	73160	Well, what's your name, for fuck's sake?
73160	74160	Christina.
74160	75160	Christina.
75160	77160	Christina, everybody.
77160	79160	Security, keep an eye on Christina.
79160	81160	You may regret that applause in a moment.
81200	86200	Cynthia, Christina, pink hair.
86200	89200	Pink hair is only primary crime.
89200	91200	She's very excited to be here tonight.
91200	92200	Very excited.
92200	95200	Very excited to be near either of us.
95200	97200	Very excited to be here with all of you.
97200	102200	Unfortunately, her secondary crime, her excitement is causing her to be a real hooligan.
102200	104200	No, I'm not.
104200	106200	Oh, now I made you sad.
106200	107200	Okay.
107200	108200	Well, it's good.
108200	109200	I need to be able to make you sad.
109240	111240	That's the threat of a hooligan.
111240	113240	Okay, good.
113240	116240	That's the only difference between a...
116240	118240	Christina, have you been here to Harmon Town before?
118240	121240	And like, I'm from Las Vegas, so this is a big deal.
121240	123240	You're from Las Vegas, so this is a big deal.
123240	127240	Being in the back room at a comic book store.
127240	130240	Yeah, it's like being in Paris or Rome.
130240	135240	You come from a city where the Addams family has their own slap machine.
135240	138240	Why do you care that you're here?
138280	141280	I'm from Jeff Harmon and Jeff Davis.
141280	142280	It's a big deal.
142280	145280	Do you have any expectations or hopes or dreams tonight?
145280	146280	Not at all.
146280	147280	I mean, nothing?
147280	149280	What would be your dream...
149280	152280	If you could wake up tomorrow morning and you...
152280	153280	Why am I in such a good mood?
153280	155280	Oh, because that happened.
155280	159280	What would be the thing that you would hope to come out of the show tonight?
159280	160280	Just to be here. It's fine.
160280	162280	Don't put me on the spot.
162280	163280	Okay.
163280	166280	Don't put me on the spot, assholes, you just said.
166280	167280	All right.
167320	168320	Okay.
168320	170320	The gauntlet has been thrown.
170320	171320	All right.
172320	173320	No.
173320	175320	We're coming back to you, Christina.
175320	176320	Mars.
176320	177320	Mars.
177320	178320	Mars.
180320	182320	So Curiosity has landed.
184320	186320	And they're not going digging, by the way.
186320	190320	The thing in the front is not a big scooper on the Curiosity rover on Mars.
190320	193320	They got a laser on it that's going to evaporate rocks from a distance
193320	196320	and they're going to analyze rocks for the laser.
196360	198360	Oh, you know who was just telling me about that?
198360	201360	Six-year-old Gil, whose podcast I did upstairs.
201360	203360	The owner of the place has a six-year-old starter who has a podcast.
203360	205360	Whoa, whoa, whoa, whoa, whoa.
205360	206360	Whoa, whoa.
206360	208360	How many podcasts do you have, man?
208360	210360	No, it's his podcast, Gil.
210360	211360	Are you cheating on me?
211360	212360	No, no.
212360	214360	I was on another person's podcast.
214360	215360	I do that sometimes.
215360	217360	The theme tonight is infidelity, by the way.
217360	220360	Ah, very nice, Jeff.
220360	221360	Yes.
221360	224360	When will you learn that I will control the shit out of this motherfucker?
224360	225360	Thank you, Jeff.
225400	226400	I misinterpreted.
226400	227400	I thought that was a non-sequitur.
227400	230400	I thought you were misunderstanding, but actually what happened there
230400	232400	is Jeff was segwaying into our theme for tonight,
232400	235400	which I allowed the audience in line to choose.
235400	239400	I gave them the choice between travel, finance, and infidelity.
242400	244400	And, you know, predictably enough,
244400	246400	I should have thrown boobs in there,
246400	250400	which was on the master list because then we'd be talking about boobs all night.
250400	252400	But I figure we'll be talking about boobs regardless.
252440	256440	If the theme was travel, we're going to end up talking about my hemorrhoids.
256440	259440	Our last show, I've got to say,
259440	261440	if we can read the minutes from the last show.
261440	263440	I listened to a recording of it.
263440	267440	It was based solely around the butthole, I believe.
267440	269440	It was a complete...
269440	273440	At a certain point, we just started talking about things in butts.
273440	277440	I talked about how I once put a Sharpie pen in my butt.
277440	281440	I talked about how I had a real doll at one point
281480	285480	and Jeff talked about how he put on fishnets once
285480	289480	and, yeah, see, he can't fail.
291480	294480	I fuck a mannequin and I'm a pariah.
294480	297480	Jeff's a transvestite and all the women are throwing their panties up
297480	299480	for him to put on.
300480	302480	I'm a sweet transvestite.
302480	303480	That's my secret.
303480	305480	Rob Shrob came up and told us about...
305480	306480	What do we...
306480	310480	Yeah, Rob Shrob told a story about scalding his own butt with hot water.
310520	312520	It just turned into a theme.
312520	315520	So I was thinking that infidelity would be like a...
315520	318520	Probably, I would rather do travel or finance,
318520	321520	but then pink hair started shrieking.
321520	323520	No! You don't want to do that!
325520	327520	Anyways, there was a whole thing in line.
327520	331520	The crowd, the hooligans chose infidelity as a theme.
331520	333520	We got questions from you.
333520	335520	Jeff will comptroll those.
335520	337520	I haven't read them.
337520	338520	We'll pop over to them.
338520	339520	Why don't we give them a taste?
339560	341560	Do you want to crack one off right off the bat?
341560	342560	Sure, why not?
342560	343560	Alright.
343560	347560	Just from the top of the pile here, out of my right suit pocket.
347560	351560	If Troy ever cheated on Abed, who would it be with?
351560	352560	Community question.
352560	353560	Yeah.
360560	364560	I mean, well, obviously it would be Britta.
364560	365560	I mean, I can't...
365560	367560	Do I have to think of a funny answer?
367600	368600	Oh.
368600	370600	Well, Troy's in love with Britta.
370600	371600	Of course he did.
371600	372600	Yeah, I know.
372600	374600	We're talking to a guy who's show broke up with him
374600	377600	and started fucking another show runner.
377600	379600	Well, who do you think Troy's in love with?
379600	381600	Do you guys watch the show?
381600	383600	How clear did I have to...
383600	385600	That wasn't a secret.
