start	end	text
0	16760	From glorious Uptown Burbank, once again, Harman Town is now in session.
16760	22520	It's so good to be back.
22520	23520	We missed you guys.
23520	27320	You know who I missed the most?
27320	29320	The Gamemaster, Spencer Crittenden.
29320	34320	Oh yeah.
34320	42320	And I never stopped missing the mayor of Harman Town, Dan Harman!
42320	48320	Thank you, thank you very much.
48320	49320	Thank you.
49320	50320	What a crowd.
50320	51320	What a crowd.
51320	52320	Yeah.
52320	54720	So there's too many variables for us to track.
54720	59640	We now don't know, is Saturday night a better night?
59640	66640	Have we been slowly, because my liberal views have slowly seeped out, and have they alienated
66640	72280	one Nazi that's been replaced by five Democrats?
72280	76040	Or are Bernie Kratz just more patient, or do they have less to do on Saturdays?
76040	79240	I don't know.
79240	82800	We took off a bunch of weeks off, should we just do the show once a month and then have
83800	84800	heightened interest?
84800	85800	We don't know.
85800	87800	Steve Levy with the ice, everybody.
87800	91800	Steve Levy.
91800	96800	Flattered by your numbers and your applause, thank you.
96800	98800	Was that a sneeze or Italian?
98800	99800	He said frost.
99800	100800	He said what?
100800	102800	I think he said frost.
102800	103800	Frosty.
103800	104800	Frosty?
104800	105800	Frosty?
105800	106800	I hope not.
106800	108800	Could be Tourette's.
108800	109800	We don't know.
109800	112800	You can't make fun of people anymore.
112800	118800	We've got an internet now, where no matter how silly someone is, you can find out how
118800	119800	they feel.
119800	123800	It just ruins everything.
123800	127800	If like Octomom happened tomorrow, there would be like a Tumblr blog from her the next day
127800	133800	where she's just like, here's how it feels to be Octomom, and we'd be like, fuck me.
133800	136800	Yeah, be an Octomom.
136800	138800	Everything.
138800	142800	We're in a mire of information.
142800	145800	We're not learning anything.
145800	147800	We're not getting smarter.
147800	149800	We're getting scared.
149800	151800	We're chimpanzees and we just have alarm signals.
151800	154800	We talked about that in our pockets.
154800	158800	And also, list the thing to talk about in our pockets, too.
158800	160800	Like, hmm.
160800	164800	I was watching intervention again.
164800	168800	This note could be from anywhere any time in the last 10 years.
168800	172800	And someone used the phrase short end of the stick, and Cody, my girlfriend, brought up
172800	173800	an interesting point.
173800	175800	Like, I've never really examined that phrase.
175800	178800	Cody was just like, what's with this short end of the stick?
178800	179800	Wait, wait.
179800	180800	Just pull the stick.
180800	182800	You get a whole stick.
182800	184800	Why is the short end of the...
184800	186800	How can you have a short end of a stick?
186800	188800	It doesn't even make sense.
188800	192800	Maybe it's like, you know, drawing straws or maybe like a thing where you have to grab
192800	196800	it and whoever has less stick, that's the person that's chosen.
196800	200800	A stick has two ends and neither are shorter than the other, for sure.
200800	204800	But if two people are grabbing it at the same time, maybe one end is sticking out.
204800	209800	But you're referring to that crazy baseball bat game with the hands.
209800	210800	That's a total guess.
210800	211800	Well, wait.
211800	212800	Let's just think about this, you guys.
212800	217800	If you were to grab a stick, which end would you grab?
217800	221800	The short end or the tall end?
222800	223800	There is no...
223800	224800	Yeah, no, the tall end.
224800	226800	You would grab the tall end.
226800	231800	If you're a baseball player, you want the short end because you need more bat to be able to hit the ball.
231800	232800	That's crazy talk.
232800	236800	How do you know when you're grabbing...
236800	241800	How do you grab the tall end by putting your hand lower or higher?
241800	245800	Oh, I'm just saying that you've got to grab the tall end.
246800	251800	I can understand because we have wish bones in our culture.
255800	258800	But that's shaped like a slingshot and you pull and there's a way to get the short end.
258800	264800	And also short end of the stick, it always means there's not luck involved, usually.
264800	266800	Short end of the stick is more like...
266800	267800	Oh, yeah.
267800	273800	We decided to do a designated driver program and then my turn came up on prom night.
274800	276800	I kind of got the short end of the stick there.
276800	280800	It wasn't like a luck of the draw as much as it was like I got fucked by the system.
280800	282800	Short end of the stick.
282800	284800	I agree with Cody.
284800	287800	Don't be such a cynic.
287800	288800	Just grab the stick.
288800	290800	You've got a whole stick.
290800	292800	Now you won the stick contest.
292800	295800	You've got a fucking whole stick, whatever that's worth.
295800	300800	You're imprisoned in a matrix where you're valuing ends of sticks and someone's laughing at you.
300800	303800	Big stick is laughing at you.
303800	306800	Long stick is laughing at you.
306800	310800	Boy, this new note-taking app.
310800	313800	It just says leaks. That's all it says.
313800	317800	It looks like it used to be the worst end of the staff.
317800	320800	And then it got changed to the short end of the stick.
320800	322800	I was just reading about it.
322800	324800	There's the wrong end of the stick.
324800	326800	The wrong end of the staff.
326800	328800	It's a medieval origin thing.
328800	332800	So to be on the wrong end of the staff, the short end, I don't know.
332800	337800	Again, I would want to be on the short end because there's less stick to get hit with.
337800	340800	If somebody's waving you this much stick, they're not going to get you.
340800	342800	I can whack you that much.
342800	344800	See what I'm talking about?
344800	348800	I want to be on the shorter end of my stick.
348800	350800	I want you on the wrong end of my stick.
350800	351800	I understand what you're saying.
351800	354800	You're saying that if someone's holding a stick,
354800	360800	then if the long end is pointing at you, then you're getting stabbed.
360800	365800	If the short end is pointing at you, they're committing Harry Carey in front of you.
365800	367800	Right.
367800	373800	But the expression means to get the shit end of a bargain or to get something wrong.
373800	376800	Right, and it's inverted in your end with you there.
376800	379800	That's why I would have been the first to die in the medieval times.
379800	382800	You know what always hangs me up is the business end of things.
382800	384800	I know I'm at the business end of a revolver.
384800	387800	I'm not sure. I've got to remember what you mean by that.
387800	390800	I don't know. Are you holding the revolver or are you about to get shot?
390800	392800	The business is where the bullet comes out.
392800	395800	Are you the customer of a revolver if you're getting shot?
395800	398800	I don't know. You pay no money.
398800	400800	You go cruising for bruising.
400800	404800	You are stimulating the marketplace by being a dead person.
404800	406800	I want more of those.
406800	408800	You're in the market for getting shot.
408800	410800	Yeah.
410800	412800	You're entering the market.
412800	416800	I was watching intervention and there was a woman today.
416800	418800	Here's the thing about intervention.
418800	420800	I watch it relentlessly.
420800	423800	Of course, this is the joke. I'm addicted to intervention.
423800	428800	But here's my confession about intervention as I think I've confessed before.
428800	432800	It's truly a guilty pleasure beyond like let's watch Gremlins 2 guilty pleasure.
432800	436800	This is truly a guilty pleasure because I watch intervention with Cody.
436800	438800	Absolutely.
438800	447800	We pick and choose who deserves recovery based on what they did to earn their addiction.
447800	452800	If you got molested, pass. You're done. You're fine.
452800	456800	I don't care how much of a prick you are to your parents at 35
456800	458800	and how much coke you need to keep doing.
458800	462800	If there's some story from your past where you went camping and someone was like,
462800	465800	let me show you how to fish and then they meant something else.
465800	467800	You can do as much coke as you want.
467800	470800	You can throw chairs at Jeff Van Vandra and I don't care.
470800	474800	You're cool. I root for you. I hope you recover.
474800	480800	There was this Indian guy who was adopted by this beautiful white Christian family.
480800	484800	They looked like a crazy 80s Christmas card, this family.
484800	487800	And also as an extension of their Christianity,
487800	491800	they adopted this kid from India who was like two years old when he came over.
491800	495800	He probably only had the vaguest unconscious memories.
495800	499800	He was found in a pool of diarrhea or something.
499800	506800	They were rescuing a human from a part of the earth where the parents weren't in surplus.
