start	end	text
0	9040	Good evening, Meltdown Comics in Hollywood, California.
9040	12480	How is everybody doing tonight?
12480	14680	Hear ye, hear ye.
14680	16720	Harman Town is now in session.
16720	20360	Please, for your absolute delight and abject entertainment,
20360	25120	please welcome to the stage the mayor of Harman Town, Mr. Dan
25120	25600	Harman.
30000	32480	And I'm stepping up the hill.
32480	34480	And I'm looking for a lover.
34480	35480	Thank you very much.
35480	37440	Looking, looking, I'm away.
37440	41480	Thank you, thank you.
41480	44960	I'd like to thank Jeff Davis for controlling again tonight.
44960	46960	Thank you, Jeff, for coming back.
46960	50240	And how about for those of you who were here and listened
50240	53080	to it, Erin McGathey as guest comptroller last week.
53080	55920	You guys are here as well.
55920	58640	She did all right.
58640	59400	It was adorable.
59400	60320	She had her moments.
60320	61000	It was adorable.
61000	62960	It was a different dynamic, most assuredly.
62960	64120	Oh, because we're not fucking.
64120	65440	Right.
65440	75040	I saw recently on Apple TV the gray
75040	77360	was on with Liam Neeson.
77360	79600	Liam Neeson fights wolves.
79600	80560	Anybody by applause?
80560	81800	Anybody has seen this movie?
84920	87400	Like a good eight to 10 people.
87400	89720	Yeah, I have not seen this movie.
89720	94480	Liam Neeson is a professional wolf hunter for a corporation.
94480	95400	He's on a plane.
95400	96720	It goes down.
96720	99840	He spends the rest of the movie with like nine guys that
99840	102440	slowly get picked off one by one by these wolves that
102440	103280	are around them.
103280	107320	I imagine the luck of being a wolf hunter.
107320	110680	And then they didn't go down in the water, thank God.
110680	112000	Or he would have been like, I don't
112000	115080	know what the fuck's going on.
115080	117000	No, he knew exactly what was going on.
117000	119240	And he wasn't very encouraging to the other people.
119240	122160	He was very informative about wolves.
122160	127080	And I've been talking like Liam Neeson about wolves
127080	129280	for the last two weeks, about everything.
129280	131880	When I'm making a sandwich, if somebody says,
131880	136120	is there mustard, I go, they don't give a fuck about mustard.
136120	138400	They're killing machines.
138400	141320	And if they've got cubs and we're within 150 yards of them,
141320	143400	we're already dead.
143400	145480	I have a question, because I've not seen this film.
145880	147800	What's your question?
147800	150560	Can I ask you, Liam Neeson, some questions about the movie
150560	151200	that you're in?
151200	154320	Your questions don't matter.
154320	158040	We're surrounded by biological killing machines.
158040	160920	But go ahead.
160920	163920	If you're a wolf hunter, how come everybody keeps dying?
167640	170320	I'm not a wolf hunter.
170320	173800	Wolves are the hunters.
173800	175200	They aren't hunted.
175240	177640	They don't give a fuck what we do.
177640	180640	They've been around for five billion more years than us.
180640	183320	They've got a mouthful of weapons.
183320	184440	They've got six legs.
188720	192880	The whole movie takes place in the Arctic, somewhere cold.
192880	193400	I'm sorry.
193400	195320	So they just keep walking and building fires,
195320	198320	and he keeps explaining how fucked they are.
198320	199760	And I really never watched the end,
199760	202120	because I know from the trailer that he glues glass
