start	end	text
0	7000	Good evening, ladies and gentlemen, geniuses of Harman Town.
7000	20000	Please, let's welcome to the stage the mayor of Harman Town, Mr. Dan Harman.
20000	26000	Thank you, thank you.
26000	29000	I already screwed up the music.
29000	33000	Alright, it's cool, just take it easy.
33000	44000	Alright, please welcome back guest comptroller Erin McGathey.
44000	46000	See, they like you, they're okay with you.
46000	48000	Alright, thanks guys. I feel okay.
48000	55000	Full disclosure, I had two drinks before the show and I feel too drunk for two drinks, but I'm fine.
55000	60000	That's unacceptable here. We've explained it before, we were on a tight ship.
60000	66000	Just don't let it get us off on too many tangents because we don't like to do that.
66000	67000	We like to focus.
67000	71000	What are your guys' favorite drinks?
71000	81000	The theme of tonight is, I guess we decided in the car because I was trying to explain Knight Rider to Erin.
81000	90000	So I thought, maybe if we made the theme of the 80s, we'll just get some stuff from you guys about the 80s and I'll try to find out what she knows about them.
90000	97000	I was trying to explain Knight Rider to her and I realized, it sounds like a pretty sloppy show.
97000	107000	Well, he was a cop that, I think he got targeted by the mob, so he got killed, but they erased him and changed his face and gave him a new name.
107000	110000	Well, why'd they do that? Well, I don't know.
110000	116000	Okay, so instead of putting him in the witness production program, they're like, I think you could also just keep on being a cop.
116000	119000	Yeah, well, he wanted to fight more crime.
119000	121000	Wasn't the car talk? The car has a spirit in it, right?
121000	128000	It doesn't have a spirit in it. It's just a very sophisticated automobile.
128000	134000	This was a time in pop culture when computers were very exciting to people and magical.
134000	137000	It was enough that it was a computer. That's what made it talk.
137000	138000	But it had a personality.
138000	141000	Yeah, that of William Daniels from St. Elsewhere.
141000	143000	Yeah. Aaron, let me ask you something.
143000	144000	Okay.
144000	149000	What do you know about Alf?
149000	152000	I saw some episodes of Alf as a child.
152000	154000	I didn't.
154000	166000	I remember that he was a, he was kind of like a sexual puppet and he couldn't tell that guy what to do.
166000	169000	He had a lot of advice. He also always stayed on a couch.
169000	172000	He never got up from the couch, but sometimes he got up from the couch.
172000	174000	Stayed behind the couch, probably.
174000	175000	He's a puppet, right?
175000	177000	But a lot of times he was on the couch, right?
177000	179000	I'm just telling you about my memory.
179000	181000	You saw it more than me. I never watched that.
181000	189000	Right, but he was an alien and a family took him in and they, boy, did they learn a lot about who they were.
189000	192000	Were there people trying to catch him? Was there ever a danger?
192000	196000	Because I used to watch My Favorite Martian and Morgan Mindy and there was always a...
196000	198000	Who is your favorite Martian?
198000	200000	Just kidding. Sorry.
200000	203000	Ray Walston.
203000	204000	I don't remember.
204000	210000	There's usually like an FBI guy or somebody who were a cop or somebody that, boy, oh, boy, if we find out, oh, God.
210000	212000	Because in addition to being younger than you...
212000	217000	I'm sorry, stop everything. Adam Goldberg is getting fidgety.
217000	220000	I just saw him in the audience. He's raising his hand.
220000	224000	No, that's normal. Stop the show when he's seizureing.
224000	228000	Adam, I have a pad of paper. Whenever you have an idea, write it on the paper.
228000	230000	We'll talk about it.
230000	233000	The elf was constantly menaced by the government.
233000	234000	Okay.
234000	237000	So I did have a cliffhanger where they caught him and they never made part two.
237000	238000	Oh.
238000	240000	He fucking wanted to eat a cat.
240000	243000	Right, right. Cats. He like cats. Yes.
243000	244000	All right.
244000	247000	I'm sorry I've asked for your...
247000	248000	All right.
248000	249000	Let's hear it for Adam.
249000	252000	Here's everything that Adam just said.
252000	258000	According to Adam, elf was wanted by the government and wanted to eat cats.
258000	267000	Then he said, I'm sorry I have ass-burgers, which he insists on pronouncing that way because he has ass-burgers.
267000	268000	It's like a tick.
268000	271000	I just wanted to say I feel like this is important.
271000	277000	I am 12 years younger than you, but I also, because I'm a navy kid, when I was a kid,
277000	282000	the television, was anyone else a child in the navy and group on navy bases?
282000	283000	Thank you.
283000	285000	So we watched a channel called AFRTS.
285000	288000	So you watched like a weird selection of shows.
288000	293000	So I may have seen elf, but I saw like three episodes of elf.
