start	end	text
0	23960	Ladies and gentlemen, Harman Town is now in session.
24960	29960	Oh, you lucky sons of bitches.
29960	31960	We've got a goodie in store for you tonight.
31960	39960	Please keep the emotions high and the hands clapping for the mayor of Harman Town, Mr. Dan Harman.
53960	59960	Dance break.
59960	64960	Come quietly or there will be entertainment.
64960	68960	Robocop, the original Robocop.
68960	71960	I'm going to go to my grave protecting its vision.
71960	73960	I'm sick of it.
73960	77960	These are the Robocop photos of the guy who looks like Batman.
77960	79960	He looks like Batman.
79960	81960	Just call it Batman.
81960	83960	Sick of it.
83960	85960	I don't care who's sick of hearing about it.
85960	88960	Sick of this new Robocop shit.
88960	90960	It's a good movie.
90960	91960	It's as good as Casablanca.
91960	92960	It's as good as Citizen Kane.
92960	93960	You don't remake those things.
93960	96960	Everyone would be offended if you tried to remake them.
96960	98960	Just because it's about a Robocop,
98960	102960	doesn't mean you're allowed to just go over there and pee a little bit
102960	105960	and see what takes.
105960	109960	You wouldn't do that with a so-called classic film.
109960	111960	I haven't seen the artwork you're talking about.
111960	113960	It's just a guy who looks like Batman.
113960	115960	It's black and it's rubber.
115960	118960	You know that someone's going to go,
118960	120960	Robocop, there's a crime happening.
120960	122960	There's going to be a thing where he goes,
122960	124960	I'm Robocop.
124960	125960	I'm online.
125960	128960	My prime directive is to get jiggy.
128960	132960	He's going to jump in a CG thing up two towers
132960	134960	and off of a roof and land.
134960	136960	It's going to look like Spider-Man.
136960	138960	You're going to go, why is that Robocop?
138960	140960	Robocop's a tank.
140960	141960	Robocop was awkward.
141960	143960	Robocop was an original concept.
143960	147960	Robocop was a guy encased in ridiculous silver metal.
147960	152960	I don't want to get off on a lot of tangents tonight.
152960	155960	Again, the hallmark of Harmon Town.
155960	156960	Focus.
156960	157960	I want to focus.
157960	160960	Tonight's theme is...
160960	164960	I'm just going to look at my cell phone.
164960	167960	Let's diagnose me.
167960	170960	So I've thought in the past that maybe I have Asperger's.
170960	171960	Right.
171960	173960	I don't know if I do or not.
173960	177960	Having met Adam Goldberg, who's a frequent attendee of our...
177960	178960	There he is.
178960	179960	He's center audience right now.
179960	181960	Adam, say something just to support my case.
181960	183960	You think that I have Asperger's.
183960	184960	That's correct.
184960	185960	You can tell.
185960	186960	I have Asperger's.
186960	187960	Right.
187960	189960	He also has a lot of rage.
189960	191960	I'm starting to think like, okay, all right.
191960	196960	Now maybe I don't have it.
196960	197960	Am I bipolar?
197960	198960	No.
198960	200960	Who said no?
200960	202960	A bipolar person said no.
202960	203960	Right?
203960	204960	No.
204960	205960	Are you bipolar?
205960	206960	Are you?
206960	207960	Thanks.
207960	211960	Why were you so confident that I'm not bipolar?
211960	214960	There's a common thread between everything you do.
214960	216960	There's a rational streak.
216960	219960	Nothing you say just enters into the realm of what the fuck was that?
219960	220960	Why are you...
220960	224960	You seem to be an expert in bipolarism.
224960	226960	Do you have a family member?
226960	227960	One.
227960	229960	We see him sometimes.
229960	231960	Sometimes he's not there.
231960	233960	Maybe you're bipolar.
233960	234960	No.
234960	235960	Don't throw him under the bus.
235960	236960	He's here to report.
236960	237960	Okay.
237960	240960	Because I feel like I'm in a good mood tonight and sometimes I'm sad.
240960	242960	But that's everyone.
242960	244960	That's people.
244960	245960	I think Dan...
245960	250960	I don't know what you would call this, but you have certain superpowers and any superpowers
250960	253960	are going to give you a deficiency in some other way.
253960	260960	Like for instance, okay, we know that whatever my power is, it takes away from bathing.
260960	263960	So is that like a...
263960	266960	Do we have super dirt?
266960	268960	Do you know what angers me?
268960	274960	This is why I don't go to a therapist is because what stopped me after going to 11 therapists
274960	276960	is that I was googling around.
276960	278960	I'm like, what's wrong with me?
278960	279960	What is my ism?
279960	280960	What's my itis?
280960	282960	And I was googling around.
282960	284960	And I'm typing in symptoms like psychologically.
284960	290960	I want to know, solve me, help me, lift the hood, like optimist my prime.
