start	end	text
0	2000	music
30000	34320	hello ladies and gentlemen children of all ages from beautiful uptown birdbank
34320	36480	Harpontown is now in session
36480	40480	let's welcome to the stage the game master extraordinaire the man with all the
40480	42560	hair the guy who's right over there
42560	44560	Spencer Cridgenden
48560	54480	what up Spencer and the mayor of Harpontown Mr. Dan Harmon
54480	61600	rapping north rapping west rapping on your titties
61600	65920	rapping on your chest rapping on your hat rapping on your gloves
65920	68960	rapping with your mama she's the woman i love she's my
69840	76320	one lady for life i love her like a spoon loves a knife all the same ass rhymes when i do my
76320	82960	freestyle because i've been rapping for a long too long a while all my rhymes are written down
82960	90080	i got him in my pocket okay yeah just want to just want to wrap at the top of the show
90080	96960	just to get the uh the pump primed let's hit that beat again all right so uh all right
99440	109600	here's the uh top of the show top show uh all right so you've watched nature shows about bees
109600	116480	you've heard about bees here's this here's this rule you've heard killer bees regular bees that
116480	122160	you've agitated whatever you know you see the list of things to do and don't bees are attacking
122160	127840	you don't do this what's the thing you know you know where i'm going uh uh because it's
127840	135520	the weird bee rule that intrigues we all know this uh you know it don't if bees are chasing you
136480	143440	don't jump in water don't jump in water don't do it don't don't absolutely under no circumstances
143440	149920	if a swarm of killer bees are chasing you do and you happen to be near a nice pool of water don't
149920	155680	jump into it because uh and then and then you go oh really why so that's like that rule like where
155680	160240	you're if you're dying of thirst in the ocean and like even though you're surrounded by salt water
160320	166800	don't drink the water which then you you find out why oh it's salt water you will dehydrate
166800	170800	yourself even faster than if you just don't drink water this this rule is a little different though
170800	179520	because you go oh why why why why with the bees well because um they could and it's it's they
179520	187760	always use this this phrase they they could be waiting for you when you come up because they can
187760	191280	detect the carbon dioxide coming out of your mouth that's why they say when you're running
191280	197600	away from bees they're trying to kill you do zigzag wrap your head in a shirt cover your head
197600	203440	for god's sakes cover your head cover your mouth and your nose they can track you by the carbon
203440	212640	dioxide you're emitting do not under any circumstances jump into water because what it magnifies your
212640	218400	carbon dioxide emissions no it they might be waiting for it when you come back up but mother
218400	226400	fucker i'm also covering my whole body with water and and like what the fuck i like say it this way
226400	231120	from now on i'm sick of who you who are you targeting with this statement every b
231120	238160	the authorities every public service announcers google b attack every b article google every
238160	244240	fucking b google national biograph you're on notice every b article anybody anybody that has
244240	250000	ever written or has ever how should they phrase it about b attacks and how to survive them from
250000	256480	now on when you before you copy and paste because i know that's what you're doing don't jump into
256480	267600	water uh just just just just amend it to this if it's a choice between water and your house
268480	276000	go in your house right you'll be safer there in the house than in the water if you're in a
276000	281040	fucking desert and you're running from goddamn killer it's not gonna be any water and there's
281040	289200	of some water okay jump the fuck in it it's there for you i got you know you want to hear
289200	294880	i have some coyote tips you want to hear my b tips coyote tips what are your b tips you're covering
294880	301040	your head with your shirt right uh-huh because you're supposed to jump in the water keep the
301040	307280	shirt over your head poke your head out of the water covered by the now wet shirt you got a bubble
307920	314400	bubble i mean there's a million there's a million ways to use water to avoid a b attack and everyone's
