start	end	text
0	7000	San Francisco, California.
7000	10000	Wow.
10000	13000	It truly is an honor to be on stage here at the Punch Line.
13000	15000	I love this club.
15000	17000	I love this city.
17000	19000	I love all of you already.
19000	21000	I've got some very good news for you.
21000	24000	Harman Tower.
24000	27000	I'm Jeff Davis, but won't you more importantly
27000	30000	welcome the mayor of Harman Tower to the stage,
30000	34000	Mr. Dan Harman.
34000	36000	Yo, yo, yo, yo.
36000	39000	San Francisco, choose the fiscal scene,
39000	41000	free and loved your party.
41000	42000	I'm Jeff Davis,
42000	44000	but won't you more importantly
44000	46000	welcome the mayor of Harman Tower to the stage,
46000	50000	Mr. Dan Harman.
50000	52000	Yo, yo, yo, yo.
52000	55000	Choose the fiscal scene, free and loved your mama so hard,
55000	57000	she thought my name wasn't changed.
57000	59000	She said, is your name Jeff?
59000	61000	I said, no it's not, I fucked your mama so hard,
61000	63000	Cristo started to close,
63000	65000	I gave her a cold with magic,
65000	67000	I'm told I took your mama so cold,
67000	69000	I fucked her, fucked your mama,
69000	71000	I fucked your mama in San Francisco,
71000	73000	I fucked your mama,
73000	75000	when is Cristo?
75000	77000	I fucked your mama till she slipped and slid,
77000	80000	I fucked your mama, that's what I did.
80000	82000	I fucked your mama from the bay to the coast,
82000	84000	I fucked your mama so hard,
84000	87000	she thought her name was Donnie Most.
87000	91000	From happy days.
91000	93000	Generation Gap.
102000	104000	Is it possible, Dan,
104000	106000	is it possible to fuck a mama so hard
106000	109000	that she thinks her name is Donnie Most?
109000	112000	Who is Potsy on happy days?
112000	114000	He played Ralph Mouth,
114000	120000	and you tell me.
120000	123000	Is my mic, okay, because I'm hot up here already
123000	125000	because I've gained 300 pounds on the tour,
125000	127000	which is not a bad thing.
127000	129000	You look fantastic.
129000	131000	Thank you.
131000	134000	I always wear a pinstripe shirt if you gain weight
134000	137000	because people associate stripes with tents
137000	139000	and circus.
139000	141000	Doesn't matter, I don't want to talk about weight.
141000	143000	I'm proud that I'm fat.
143000	146000	I'm like Marlon Brando in Apocalypse Now.
146000	150000	I'm the king of this river.
150000	153000	You savages, you worship me.
153000	155000	You were not fat at the beginning of this tour.
155000	157000	Yes, that's the point of getting fat, Jeff.
157000	160000	You end fatter than you were.
160000	163000	If I was thinner, there would be something dishonest happening.
163000	165000	I would have been on tour and I would have been going,
165000	167000	I'll just have the salad.
167000	170000	Like, I ate the country.
170000	176000	Like Pac-Man.
176000	180000	And y'all are the ghosts.
180000	182000	And you're blue tonight.
182000	185000	And you ain't blinking yet.
185000	188000	Again, Generation Gap.
188000	192000	San Francisco, Jeff, our favorite city in the whole country.
192000	198000	These guys are not really from San Francisco.
198000	201000	These guys, it's not really...
201000	203000	Okay, just checking.
203000	206000	Probably a lot of out-of-towners, though, because it's Sketchfest.
206000	208000	We're at the punchline.
208000	210000	I've always wanted to be on stage here.
210000	211000	This is amazing.
211000	215000	Yeah, we've been performing metaphorically at the set-up our entire lives.
215000	217000	Like...
217000	219000	Oh, right.
219000	220000	I gotcha.
221000	224000	We finally get to figure out what the point is tonight.
224000	226000	I think...
226000	230000	It's more San Francisco this way because you got booed over here for that joke.
230000	232000	Well, yeah, that guy comes here every night.
232000	233000	Fuck him.
233000	235000	What does that say about him?
235000	238000	It's not like Greg Proops is going to be up here.
238000	240000	Greg Proops is not going to show up.
240000	241000	Saturday.
241000	242000	Saturday.
242000	243000	Just yell out Saturday.
243000	244000	I don't care.
244000	246000	That guy's name is Saturday.
246000	248000	He's here with his family.
248000	250000	Saturday.
250000	252000	Saturday, you want a Diet Coke?
252000	254000	Saturday.
254000	256000	Saturday, you want to play with your truck?
256000	257000	Saturday.
257000	259000	Dan, I know that you're not...
259000	260000	You don't like sports.
260000	262000	You don't know much about them.
262000	268000	But I do know that it's time for Sports Corner with Dan Herman.
274000	275000	Wait.
275000	276000	Wait.
276000	277000	I got the wrong one.
277000	278000	Not in my opinion.
278000	279000	All right.
279000	281000	Smooth Sports Corner.
281000	282000	Smooth Sports Corner.
282000	285000	It's a sports bevel.
288000	289000	Hello everybody.
289000	292000	Welcome to Smooth Sports Corner.
293000	297000	Smooth with your pinstripe toast, Dan Herman.
297000	298000	Smooth.
298000	300000	Who says a corner has to be hard?
300000	302000	Who says it has to poke out like a glass shot?
302000	305000	A sports corner can be soft, poking to you softly.
305000	307000	A sports corner gonna...
307000	309000	Fuck you.
310000	311000	But soft.
311000	315000	So Dan, Super Bowl Sunday is coming up.
315000	316000	Who do you like?
316000	317000	Who do you like?
317000	320000	Big day? Big Sunday?
320000	321000	Yeah.
