start	end	text
0	26000	Stay on the beat.
26000	27000	Hello white people.
27000	39000	With almost no Spencer rhythm, from Hollywood, California, Harman Town is now in session.
39000	42000	Spencer Creighton.
42000	45000	Spencer.
45000	59000	And the mayor of Harman Town, Dan Harman.
59000	61000	Hello.
61000	63000	Hello.
63000	65000	Hello.
65000	66000	Thank you.
66000	69000	Thank you very much.
69000	73000	I was just watching Lady Gaga's halftime thing.
73000	74000	It's pretty awesome.
74000	81000	I risk nothing by saying I admire Lady Gaga.
81000	84000	No one's going to boo me for saying that.
84000	88000	I like to, well, one person wants to be special.
88000	91000	That's more just you cheering yourself.
91000	92000	Cheering narcissism.
92000	96000	I'm like, I'm not your average fan.
96000	99000	People on Twitter are always tweeting at me and going like,
99000	103000	I know you won't say anything unless I say something negative.
103000	105000	So fuck you.
105000	106000	Just kidding.
106000	110000	I love your work.
110000	115000	You're not wrong.
115000	118000	But I black people that do that because I'm just like, fuck you.
118000	119000	Then you're worse.
119000	120000	You're worse than bad people.
120000	127000	Like if you truly love me,
127000	129000	you should accept my laziness.
129000	131000	You should be my codependent lover.
131000	134000	You should just support me.
134000	137000	And my good mood should be your good mood.
137000	139000	You shouldn't need anything from me.
139000	142000	Or I am out the door.
142000	143000	And you know that about me.
143000	144000	You've learned that about me.
144000	146000	You've put up with four years of abuse.
146000	149000	You've lied to doctors for me.
149000	151000	Too soon?
151000	154000	Too soon.
154000	156000	60,000 years of misogyny.
156000	160000	Well, what was it, Dan, that struck you positively about the Lady Gaga?
160000	164000	Well, first of all, her fucking, not only her, well, just her wire work in general,
164000	170000	just as a decision is always, I admire anyone who chooses wire work.
170000	173000	From Garth Brooks to Beyonce to anybody.
173000	180000	If you say, bring out wires, I'm already on your side.
180000	183000	I'm not going to side with gravity.
183000	187000	I don't hope you fall and hurt yourself.
187000	189000	I admire you and I wouldn't be willing to do it.
189000	192000	But then, having chosen wires, she didn't just,
192000	195000	now, Jeff, as you know, I've been in the shit.
195000	196000	I was at Radio City Music Hall.
196000	198000	I wrote for the 2006 VMAs.
198000	202000	Beyonce, Queen Me, she came plummeted down on some fucking wires.
202000	203000	I watched her rehearse.
203000	207000	She's a pro.
207000	208000	Studingly gorgeous, amazing woman.
208000	209000	Great wire work.
209000	210000	She's great.
210000	215000	But Lady Gaga, so many years later, starts at the top of the stadium.
215000	217000	She jumped off the Eiffel Tower.
217000	221000	She jumped off like a regular person, but then it cut wide
221000	225000	and she was doing this Spiderman-like jiggle on the way down,
225000	227000	and I thought that was a cool thing to commit to.
227000	230000	Here's what I liked about Lady Gaga's performance.
230000	235000	She did everything that I would do if I was in wires.
235000	238000	I would also do that on the way down,
238000	241000	because I'd be like a little spider.
241000	246000	She didn't try to act like it's natural that she's like Helen Slater
246000	247000	and Supergirl.
247000	250000	I want to give some props to the people that created that rig,
250000	255000	because those harnesses, she was wearing a very small skimpy outfit.
255000	259000	She has a very tiny rig underneath that, and that's not comfortable.
259000	264000	For that to work, it's tighter than you want it to be
264000	267000	for that to be a safe mechanism.
267000	271000	She committed to lip-syncing a whole thing.
271000	274000	There's no way to sing when you have that thing on you,
274000	277000	because she's wearing a girdle made of girdles.
277000	283000	She took your lover, your life partner, your S.O. shirt
283000	285000	we were watching in the green room, and she said,
285000	287000	yeah, she really successfully took a Supergirl half-time
287000	289000	and made it just look like one of her videos,
289000	291000	which is a huge feat for the whole team.
291000	293000	I thought it looked wonderful.
